position, player, projection, salary
C, Matt Bonner, 2.3164000000000002, 3500
C, Tim Duncan, 26.0988, 6000
SG, Manu Ginobili, 20.258399999999998, 4600
SG, Danny Green, 14.3596, 3800
SF, Richard Jefferson, 3.6620000000000004, 3500
PG, Cory Joseph, 14.8716, 3700
SF, Kawhi Leonard, 36.1736, 8500
PG, Chris Paul, 36.2768, 9000
PF, Jason Smith, 3.5492, 3500
SF, Tony Allen, 16.096, 3900
PF, Darrell Arthur, 8.854800000000001, 3500
PG, Mike Conley, 30.632400000000004, 6500
C, Marc Gasol, 33.900000000000006, 7800
PF, Zach Randolph, 26.791200000000003, 6500
SF, Chase Budinger, 9.1332, 3500
PG, Goran Dragic, 26.663600000000002, 5800
PF, Jordan Hill, 18.5536, 4800
SG, Courtney Lee, 16.8036, 4400
PG, Kyle Lowry, 39.6856, 8900
SG, Kevin Martin, 8.0424, 3900
SF, Marcus Morris, 22.506, 5200
PF, Patrick Patterson, 15.856, 3600
PF, Luis Scola, 21.439200000000003, 4400
C, Ian Mahinmi, 21.637600000000003, 5000
PF, Dirk Nowitzki, 27.154400000000003, 6900
SF, Jeremy Evans, 4.1004000000000005, 3500
PG, Devin Harris, 14.795200000000001, 3600
SF, Gordon Hayward, 30.781200000000002, 7600
C, Enes Kanter, 23.1648, 4800
SF, C.J. Miles, 20.094, 4400
C, Cole Aldrich, 8.2432, 4000
C, Nick Collison, 5.5936, 3500
SF, Kevin Durant, 42.251599999999996, 9900
PF, Serge Ibaka, 28.5528, 6500
PG, Reggie Jackson, 29.2524, 7200
C, Kendrick Perkins, 6.134800000000001, 3500
SG, Raymond Felton, 20.2164, 4800
SF, Wesley Matthews, 21.73, 5100
SF, Bojan Bogdanovic, 20.2176, 4400
SG, Wayne Ellington, 16.529600000000002, 3800
PF, Kevin Love, 34.5272, 7400
SF, Chandler Parsons, 21.515600000000003, 5100
PG, Ricky Rubio, 32.1588, 7600
PF, Anthony Tolliver, 12.2544, 3600
SF, Derrick Williams, 13.3116, 3800
SG, Arron Afflalo, 20.0868, 4600
PF, Kenneth Faried, 28.474, 6500
SF, Danilo Gallinari, 29.768, 7100
PG, Andre Miller, 11.0652, 3500
C, Timofey Mozgov, 13.858799999999999, 3500
SG, Tyreke Evans, 32.3104, 7500
PG, Isaiah Thomas, 33.8436, 8100
C, Hassan Whiteside, 30.458, 7600
SF, Vince Carter, 1.4252, 3500
SF, Jared Dudley, 16.6072, 3900
PF, Channing Frye, 12.342400000000001, 3500
C, Marcin Gortat, 29.3696, 7000
C, Robin Lopez, 21.628800000000002, 4100
PF, Markieff Morris, 6.892, 4400
SF, Matt Barnes, 18.081200000000003, 5000
PG, Steve Blake, 6.95, 3500
SF, Al-Farouq Aminu, 21.3176, 5100
SG, Randy Foye, 9.721200000000001, 3500
SG, Eric Gordon, 22.617600000000003, 4800
C, DeAndre Jordan, 34.2684, 7900
C, Chris Kaman, 1.1036, 3500
PG, Mo Williams, 6.4312, 4200
C, Louis Amundson, 2.0524, 3500
SG, Monta Ellis, 26.654400000000003, 6000
PF, David Lee, 15.3248, 4100
PG, Jeremy Lin, 30.0648, 5300
PF, Andrea Bargnani, 9.9916, 3500
PG, Jose Calderon, 18.0324, 4100
PF, Ed Davis, 16.472400000000004, 3800
SG, DeMar DeRozan, 33.636799999999994, 8200
C, Amir Johnson, 19.762800000000002, 4400
SF, James Johnson, 16.850400000000004, 3500
C, Jonas Valanciunas, 23.033200000000004, 5600
PF, Lavoy Allen, 13.5692, 3600
PF, Spencer Hawes, 15.1036, 3800
PG, Jrue Holiday, 26.403599999999997, 5600
SG, Evan Turner, 28.2444, 5700
C, Nikola Vucevic, 32.9612, 7500
PF, Thaddeus Young, 29.717599999999997, 7100
SF, Carmelo Anthony, 34.9288, 8600
PG, Toney Douglas, 3.942, 3500
SG, Iman Shumpert, 15.8416, 4100
C, Brook Lopez, 34.8716, 8500
SG, Anthony Morrow, 9.158, 3600
PG, Deron Williams, 26.7024, 6200
PF, Kevin Garnett, 13.0596, 3500
SF, Jeff Green, 19.681600000000003, 4800
SF, Paul Pierce, 11.9868, 3900
PF, Tobias Harris, 25.9024, 5900
PF, Ersan Ilyasova, 21.376800000000003, 5200
SG, Brandon Jennings, 18.747200000000003, 5500
PF, Jon Leuer, 19.9384, 4400
PG, Beno Udrih, 2.8896, 3500
SF, Paul George, 37.0932, 8900
PG, George Hill, 25.78, 5600
SF, Lance Stephenson, 2.1616, 3500
PF, Jonas Jerebko, 5.9112, 3500
PG, Brandon Knight, 32.87200000000001, 6700
SF, Kyle Singler, 4.8728, 3500
PG, Rodney Stuckey, 19.273600000000002, 4500
PF, Charlie Villanueva, 3.1068000000000002, 3500
SF, Alonzo Gee, 5.85, 3500
PG, Kyrie Irving, 26.3964, 7600
PG, Ramon Sessions, 20.612800000000004, 4300
PF, Tristan Thompson, 24.271600000000003, 4700
C, Anderson Varejao, 5.8484, 3500
C, Omer Asik, 12.4552, 3500
SF, Luol Deng, 20.1416, 4400
PF, Trevor Booker, 18.7332, 4300
C, JaVale McGee, 11.936000000000002, 3500
C, Kevin Seraphin, 2.7248, 3500
PG, John Wall, 38.0612, 9900
PF, Ryan Anderson, 24.7756, 5700
PG, Jameer Nelson, 21.7104, 5500
SG, J.J. Redick, 21.842000000000002, 5000
C, Joel Anthony, 2.1812, 3500
PF, Chris Bosh, 35.05720000000001, 7900
PG, Mario Chalmers, 17.1404, 4300
PG, Norris Cole, 22.6084, 4400
PF, Udonis Haslem, 1.846, 3500
SF, LeBron James, 44.086800000000004, 9700
SF, Mike Miller, 4.596400000000001, 3500
SG, Dwyane Wade, 29.7212, 7300
PG, D.J. Augustin, 7.546800000000001, 3500
C, Bismack Biyombo, 16.774, 4800
SF, Dante Cunningham, 2.7976, 3500
PF, Boris Diaw, 14.331999999999999, 4200
SG, Gerald Henderson, 10.5572, 3500
PG, Kemba Walker, 39.1888, 8700
SG, Joe Johnson, 20.947200000000002, 5200
C, Zaza Pachulia, 26.4116, 6600
PF, Josh Smith, 10.402000000000001, 3500
PF, Marvin Williams, 21.6612, 4700
PF, Nene Hilario, 10.092400000000001, 4100
C, Tyson Chandler, 18.8396, 4000
PF, David West, 13.190000000000001, 3900
PG, Russell Westbrook, 46.415200000000006, 10700
SF, James Jones, 1.6028000000000002, 3500
PF, Kris Humphries, 3.6900000000000004, 3500
SG, J.R. Smith, 17.971200000000003, 4600
C, Alexis Ajinca, 8.9844, 3500
PG, Patrick Mills, 17.084400000000002, 3800
SG, Garrett Temple, 18.7068, 4200
SG, Jamal Crawford, 17.9428, 3800
SG, Sasha Vujacic, 2.5784000000000002, 3500
SF, Tayshaun Prince, 10.1692, 3500
PG, Ronnie Price, 10.8916, 3600
SF, Wesley Johnson, 12.242400000000002, 3700
PG, Sonny Weems, 1.6376, 3500
C, Amar'e Stoudemire, 9.7096, 3500
PF, Lance Thomas, 14.574000000000002, 4000
SF, Gerald Green, 15.922400000000001, 3800
SF, P.J. Tucker, 19.977200000000003, 4300
PG, Donald Sloan, 12.915600000000001, 3500
PF, Andrew Nicholson, 5.397600000000001, 3600
SF, Will Barton, 31.6216, 7300
PG, Jared Cunningham, 6.714, 3500
PF, Mirza Teletovic, 15.442400000000001, 3900
PG, Brian Roberts, 4.981199999999999, 3500
PG, Pablo Prigioni, 1.8692000000000002, 3500
SF, Maurice Harkless, 13.1736, 3600
PF, Kyle O'Quinn, 10.949200000000001, 3800
SG, John Jenkins, 1.8596, 3500
SG, Jeremy Lamb, 23.11, 4500
SF, Jae Crowder, 27.029200000000003, 6200
SF, Evan Fournier, 19.687600000000003, 5000
SG, Dion Waiters, 14.5912, 4000
C, Tyler Zeller, 4.685600000000001, 3500
C, Thomas Robinson, 7.365200000000001, 3500
PF, Jared Sullinger, 21.024, 5600
PG, Austin Rivers, 13.430399999999999, 4000
