position, player, projection, salary
C, Matt Bonner, 1.8608, 3500
C, Tim Duncan, 24.473599999999998, 6000
SG, Manu Ginobili, 20.584799999999998, 4600
SG, Danny Green, 16.3112, 3800
SF, Richard Jefferson, 7.164000000000001, 3500
PG, Cory Joseph, 12.6752, 3700
SF, Kawhi Leonard, 32.7192, 8500
PG, Chris Paul, 38.2896, 9000
PF, Jason Smith, 10.6824, 3500
SF, Tony Allen, 16.912, 3900
PF, Darrell Arthur, 11.1056, 3500
PG, Mike Conley, 30.3128, 6500
C, Marc Gasol, 32.2, 7800
PF, Zach Randolph, 29.6064, 6500
SF, Chase Budinger, 11.0304, 3500
PG, Goran Dragic, 26.099199999999996, 5800
PF, Jordan Hill, 19.1792, 4800
SG, Courtney Lee, 19.979200000000002, 4400
PG, Kyle Lowry, 40.5832, 8900
SG, Kevin Martin, 11.6328, 3900
SF, Marcus Morris, 20.432, 5200
PF, Patrick Patterson, 14.632, 3600
PF, Luis Scola, 21.2624, 4400
C, Ian Mahinmi, 20.4272, 5000
PF, Dirk Nowitzki, 26.596799999999998, 6900
SF, Jeremy Evans, 3.5088, 3500
PG, Devin Harris, 11.694399999999998, 3600
SF, Gordon Hayward, 33.0864, 7600
C, Enes Kanter, 22.5256, 4800
SF, C.J. Miles, 22.168, 4400
C, Cole Aldrich, 17.4504, 4000
C, Nick Collison, 3.1592, 3500
SF, Kevin Durant, 44.1352, 9900
PF, Serge Ibaka, 28.6616, 6500
PG, Reggie Jackson, 28.2528, 7200
C, Kendrick Perkins, 5.6655999999999995, 3500
SG, Raymond Felton, 19.7608, 4800
SF, Wesley Matthews, 21.56, 5100
SF, Bojan Bogdanovic, 23.087200000000003, 4400
SG, Wayne Ellington, 16.9512, 3800
PF, Kevin Love, 29.9984, 7400
SF, Chandler Parsons, 22.2432, 5100
PG, Ricky Rubio, 33.5936, 7600
PF, Anthony Tolliver, 13.3968, 3600
SF, Derrick Williams, 16.5552, 3800
SG, Arron Afflalo, 22.6096, 4600
PF, Kenneth Faried, 29.528, 6500
SF, Danilo Gallinari, 29.496, 7100
PG, Andre Miller, 6.434399999999999, 3500
C, Timofey Mozgov, 11.8936, 3500
SG, Tyreke Evans, 33.928799999999995, 7500
PG, Isaiah Thomas, 33.959199999999996, 8100
C, Hassan Whiteside, 33.076, 7600
SF, Vince Carter, 3.2544, 3500
SF, Jared Dudley, 14.458399999999997, 3900
PF, Channing Frye, 12.5328, 3500
C, Marcin Gortat, 31.831200000000003, 7000
C, Robin Lopez, 24.933600000000002, 4100
PF, Markieff Morris, 11.924, 4400
SF, Matt Barnes, 18.6864, 5000
PG, Steve Blake, 11.2, 3500
SF, Al-Farouq Aminu, 20.7872, 5100
SG, Randy Foye, 10.6664, 3500
SG, Eric Gordon, 20.3872, 4800
C, DeAndre Jordan, 36.8048, 7900
C, Chris Kaman, 0.8792, 3500
PG, Mo Williams, 7.8864, 4200
C, Louis Amundson, 4.4528, 3500
SG, Monta Ellis, 27.796799999999998, 6000
PF, David Lee, 17.7456, 4100
PG, Jeremy Lin, 26.0256, 5300
PF, Andrea Bargnani, 5.4152, 3500
PG, Jose Calderon, 19.412799999999997, 4100
PF, Ed Davis, 13.0928, 3800
SG, DeMar DeRozan, 35.309599999999996, 8200
C, Amir Johnson, 20.3816, 4400
SF, James Johnson, 12.0088, 3500
C, Jonas Valanciunas, 23.230400000000003, 5600
