position, player, projection, salary
C, Matt Bonner, 1.9344999999999999, 3500
C, Tim Duncan, 24.7365, 6000
SG, Manu Ginobili, 20.532, 4600
SG, Danny Green, 15.9955, 3800
SF, Richard Jefferson, 6.597500000000001, 3500
PG, Cory Joseph, 13.0305, 3700
SF, Kawhi Leonard, 33.278, 8500
PG, Chris Paul, 37.964, 9000
PF, Jason Smith, 9.5285, 3500
SF, Tony Allen, 16.78, 3900
PF, Darrell Arthur, 10.7415, 3500
PG, Mike Conley, 30.3645, 6500
C, Marc Gasol, 32.475, 7800
PF, Zach Randolph, 29.151, 6500
SF, Chase Budinger, 10.7235, 3500
PG, Goran Dragic, 26.1905, 5800
PF, Jordan Hill, 19.078, 4800
SG, Courtney Lee, 19.465500000000002, 4400
PG, Kyle Lowry, 40.438, 8900
SG, Kevin Martin, 11.052, 3900
SF, Marcus Morris, 20.7675, 5200
PF, Patrick Patterson, 14.83, 3600
PF, Luis Scola, 21.291, 4400
C, Ian Mahinmi, 20.623, 5000
PF, Dirk Nowitzki, 26.686999999999998, 6900
SF, Jeremy Evans, 3.6045, 3500
PG, Devin Harris, 12.196, 3600
SF, Gordon Hayward, 32.713499999999996, 7600
C, Enes Kanter, 22.628999999999998, 4800
SF, C.J. Miles, 21.8325, 4400
C, Cole Aldrich, 15.961, 4000
C, Nick Collison, 3.553, 3500
SF, Kevin Durant, 43.8305, 9900
PF, Serge Ibaka, 28.644, 6500
PG, Reggie Jackson, 28.414499999999997, 7200
C, Kendrick Perkins, 5.7415, 3500
SG, Raymond Felton, 19.834500000000002, 4800
SF, Wesley Matthews, 21.5875, 5100
SF, Bojan Bogdanovic, 22.623, 4400
SG, Wayne Ellington, 16.883000000000003, 3800
PF, Kevin Love, 30.731, 7400
SF, Chandler Parsons, 22.1255, 5100
PG, Ricky Rubio, 33.3615, 7600
PF, Anthony Tolliver, 13.212, 3600
SF, Derrick Williams, 16.0305, 3800
SG, Arron Afflalo, 22.2015, 4600
PF, Kenneth Faried, 29.357499999999998, 6500
SF, Danilo Gallinari, 29.54, 7100
PG, Andre Miller, 7.1834999999999996, 3500
C, Timofey Mozgov, 12.2115, 3500
SG, Tyreke Evans, 33.667, 7500
PG, Isaiah Thomas, 33.9405, 8100
C, Hassan Whiteside, 32.6525, 7600
SF, Vince Carter, 2.9585, 3500
SF, Jared Dudley, 14.806, 3900
PF, Channing Frye, 12.501999999999999, 3500
C, Marcin Gortat, 31.433, 7000
C, Robin Lopez, 24.399, 4100
PF, Markieff Morris, 11.11, 4400
SF, Matt Barnes, 18.5885, 5000
PG, Steve Blake, 10.5125, 3500
SF, Al-Farouq Aminu, 20.872999999999998, 5100
SG, Randy Foye, 10.5135, 3500
SG, Eric Gordon, 20.748, 4800
C, DeAndre Jordan, 36.3945, 7900
C, Chris Kaman, 0.9155, 3500
PG, Mo Williams, 7.651000000000001, 4200
C, Louis Amundson, 4.0645, 3500
SG, Monta Ellis, 27.612000000000002, 6000
PF, David Lee, 17.354, 4100
