position, player, projection, salary
C, Matt Bonner, 1.9613, 3500
C, Tim Duncan, 24.832099999999997, 6000
SG, Manu Ginobili, 20.5128, 4600
SG, Danny Green, 15.880700000000001, 3800
SF, Richard Jefferson, 6.3915, 3500
PG, Cory Joseph, 13.1597, 3700
SF, Kawhi Leonard, 33.4812, 8500
PG, Chris Paul, 37.8456, 9000
PF, Jason Smith, 9.1089, 3500
SF, Tony Allen, 16.732, 3900
PF, Darrell Arthur, 10.6091, 3500
PG, Mike Conley, 30.383300000000002, 6500
C, Marc Gasol, 32.575, 7800
PF, Zach Randolph, 28.9854, 6500
SF, Chase Budinger, 10.6119, 3500
PG, Goran Dragic, 26.2237, 5800
PF, Jordan Hill, 19.0412, 4800
SG, Courtney Lee, 19.2787, 4400
PG, Kyle Lowry, 40.3852, 8900
SG, Kevin Martin, 10.8408, 3900
SF, Marcus Morris, 20.889499999999998, 5200
PF, Patrick Patterson, 14.902, 3600
PF, Luis Scola, 21.3014, 4400
C, Ian Mahinmi, 20.694200000000002, 5000
PF, Dirk Nowitzki, 26.7198, 6900
SF, Jeremy Evans, 3.6393, 3500
PG, Devin Harris, 12.3784, 3600
SF, Gordon Hayward, 32.5779, 7600
C, Enes Kanter, 22.6666, 4800
SF, C.J. Miles, 21.7105, 4400
C, Cole Aldrich, 15.4194, 4000
C, Nick Collison, 3.6962, 3500
SF, Kevin Durant, 43.7197, 9900
PF, Serge Ibaka, 28.6376, 6500
PG, Reggie Jackson, 28.4733, 7200
C, Kendrick Perkins, 5.7691, 3500
SG, Raymond Felton, 19.8613, 4800
SF, Wesley Matthews, 21.5975, 5100
SF, Bojan Bogdanovic, 22.4542, 4400
SG, Wayne Ellington, 16.8582, 3800
PF, Kevin Love, 30.9974, 7400
SF, Chandler Parsons, 22.0827, 5100
PG, Ricky Rubio, 33.277100000000004, 7600
PF, Anthony Tolliver, 13.1448, 3600
SF, Derrick Williams, 15.839699999999999, 3800
SG, Arron Afflalo, 22.0531, 4600
PF, Kenneth Faried, 29.295499999999997, 6500
SF, Danilo Gallinari, 29.555999999999997, 7100
PG, Andre Miller, 7.4559, 3500
C, Timofey Mozgov, 12.3271, 3500
SG, Tyreke Evans, 33.571799999999996, 7500
PG, Isaiah Thomas, 33.9337, 8100
C, Hassan Whiteside, 32.4985, 7600
SF, Vince Carter, 2.8509, 3500
SF, Jared Dudley, 14.9324, 3900
PF, Channing Frye, 12.4908, 3500
C, Marcin Gortat, 31.288200000000003, 7000
C, Robin Lopez, 24.2046, 4100
PF, Markieff Morris, 10.814, 4400
SF, Matt Barnes, 18.5529, 5000
PG, Steve Blake, 10.2625, 3500
SF, Al-Farouq Aminu, 20.904200000000003, 5100
SG, Randy Foye, 10.4579, 3500
SG, Eric Gordon, 20.8792, 4800
C, DeAndre Jordan, 36.2453, 7900
C, Chris Kaman, 0.9287, 3500
PG, Mo Williams, 7.5653999999999995, 4200
C, Louis Amundson, 3.9233, 3500
SG, Monta Ellis, 27.5448, 6000
PF, David Lee, 17.2116, 4100
PG, Jeremy Lin, 26.916600000000003, 5300
PF, Andrea Bargnani, 6.4247, 3500
PG, Jose Calderon, 19.1083, 4100
PF, Ed Davis, 13.8383, 3800
SG, DeMar DeRozan, 34.940599999999996, 8200
C, Amir Johnson, 20.2451, 4400
SF, James Johnson, 13.076800000000002, 3500
