position, player, projection, salary
C, Matt Bonner, 1.9948000000000001, 3500
C, Tim Duncan, 24.9516, 6000
SG, Manu Ginobili, 20.488799999999998, 4600
SG, Danny Green, 15.737200000000001, 3800
SF, Richard Jefferson, 6.134, 3500
PG, Cory Joseph, 13.321200000000001, 3700
SF, Kawhi Leonard, 33.7352, 8500
PG, Chris Paul, 37.6976, 9000
PF, Jason Smith, 8.5844, 3500
SF, Tony Allen, 16.672, 3900
PF, Darrell Arthur, 10.4436, 3500
PG, Mike Conley, 30.406800000000004, 6500
C, Marc Gasol, 32.7, 7800
PF, Zach Randolph, 28.778400000000005, 6500
SF, Chase Budinger, 10.4724, 3500
PG, Goran Dragic, 26.2652, 5800
PF, Jordan Hill, 18.9952, 4800
SG, Courtney Lee, 19.0452, 4400
PG, Kyle Lowry, 40.319199999999995, 8900
SG, Kevin Martin, 10.576800000000002, 3900
SF, Marcus Morris, 21.042, 5200
PF, Patrick Patterson, 14.992, 3600
PF, Luis Scola, 21.3144, 4400
C, Ian Mahinmi, 20.7832, 5000
PF, Dirk Nowitzki, 26.7608, 6900
SF, Jeremy Evans, 3.6828000000000003, 3500
PG, Devin Harris, 12.6064, 3600
SF, Gordon Hayward, 32.4084, 7600
C, Enes Kanter, 22.7136, 4800
SF, C.J. Miles, 21.558, 4400
C, Cole Aldrich, 14.7424, 4000
C, Nick Collison, 3.8752000000000004, 3500
SF, Kevin Durant, 43.5812, 9900
PF, Serge Ibaka, 28.629600000000003, 6500
PG, Reggie Jackson, 28.5468, 7200
C, Kendrick Perkins, 5.8036, 3500
SG, Raymond Felton, 19.894800000000004, 4800
SF, Wesley Matthews, 21.61, 5100
SF, Bojan Bogdanovic, 22.2432, 4400
SG, Wayne Ellington, 16.8272, 3800
PF, Kevin Love, 31.3304, 7400
SF, Chandler Parsons, 22.029200000000003, 5100
PG, Ricky Rubio, 33.171600000000005, 7600
PF, Anthony Tolliver, 13.0608, 3600
SF, Derrick Williams, 15.6012, 3800
SG, Arron Afflalo, 21.867600000000003, 4600
PF, Kenneth Faried, 29.218, 6500
SF, Danilo Gallinari, 29.576, 7100
PG, Andre Miller, 7.7964, 3500
C, Timofey Mozgov, 12.4716, 3500
SG, Tyreke Evans, 33.452799999999996, 7500
PG, Isaiah Thomas, 33.925200000000004, 8100
C, Hassan Whiteside, 32.306000000000004, 7600
SF, Vince Carter, 2.7164, 3500
SF, Jared Dudley, 15.0904, 3900
PF, Channing Frye, 12.4768, 3500
C, Marcin Gortat, 31.107200000000006, 7000
C, Robin Lopez, 23.9616, 4100
PF, Markieff Morris, 10.444, 4400
SF, Matt Barnes, 18.5084, 5000
PG, Steve Blake, 9.95, 3500
SF, Al-Farouq Aminu, 20.9432, 5100
SG, Randy Foye, 10.3884, 3500
SG, Eric Gordon, 21.043200000000002, 4800
C, DeAndre Jordan, 36.058800000000005, 7900
C, Chris Kaman, 0.9452, 3500
PG, Mo Williams, 7.458400000000001, 4200
C, Louis Amundson, 3.7468, 3500
SG, Monta Ellis, 27.4608, 6000
PF, David Lee, 17.0336, 4100
PG, Jeremy Lin, 27.2136, 5300
PF, Andrea Bargnani, 6.7612, 3500
PG, Jose Calderon, 19.006800000000002, 4100
PF, Ed Davis, 14.0868, 3800
SG, DeMar DeRozan, 34.8176, 8200
C, Amir Johnson, 20.199600000000004, 4400
SF, James Johnson, 13.4328, 3500
C, Jonas Valanciunas, 23.172400000000003, 5600
PF, Lavoy Allen, 14.5244, 3600
PF, Spencer Hawes, 14.945200000000003, 3800
PG, Jrue Holiday, 23.8452, 5600
SG, Evan Turner, 27.490800000000004, 5700
C, Nikola Vucevic, 30.2684, 7500
PF, Thaddeus Young, 31.7432, 7100
SF, Carmelo Anthony, 37.2616, 8600
PG, Toney Douglas, 3.2940000000000005, 3500
SG, Iman Shumpert, 14.411200000000001, 4100
C, Brook Lopez, 39.321200000000005, 8500
SG, Anthony Morrow, 11.006, 3600
PG, Deron Williams, 21.7968, 6200
PF, Kevin Garnett, 13.237200000000001, 3500
SF, Jeff Green, 20.8912, 4800
SF, Paul Pierce, 14.967600000000001, 3900
PF, Tobias Harris, 24.5968, 5900
PF, Ersan Ilyasova, 22.797600000000003, 5200
SG, Brandon Jennings, 16.270400000000002, 5500
PF, Jon Leuer, 19.4488, 4400
PG, Beno Udrih, 5.3472, 3500
SF, Paul George, 38.192400000000006, 8900
PG, George Hill, 26.26, 5600
SF, Lance Stephenson, 3.8512000000000004, 3500
PF, Jonas Jerebko, 7.418400000000001, 3500
PG, Brandon Knight, 30.904000000000003, 6700
SF, Kyle Singler, 5.669600000000001, 3500
PG, Rodney Stuckey, 18.035200000000003, 4500
PF, Charlie Villanueva, 5.607600000000001, 3500
SF, Alonzo Gee, 6.45, 3500
PG, Kyrie Irving, 25.354799999999997, 7600
PG, Ramon Sessions, 21.649600000000003, 4300
PF, Tristan Thompson, 22.721200000000003, 4700
C, Anderson Varejao, 5.7188, 3500
C, Omer Asik, 11.226400000000002, 3500
SF, Luol Deng, 18.711199999999998, 4400
PF, Trevor Booker, 18.8724, 4300
C, JaVale McGee, 9.152000000000001, 3500
C, Kevin Seraphin, 4.4336, 3500
PG, John Wall, 41.3684, 9900
PF, Ryan Anderson, 23.849200000000003, 5700
PG, Jameer Nelson, 26.452800000000003, 5500
SG, J.J. Redick, 17.594, 5000
C, Joel Anthony, 2.6084, 3500
PF, Chris Bosh, 36.540400000000005, 7900
PG, Mario Chalmers, 18.1628, 4300
PG, Norris Cole, 23.4388, 4400
PF, Udonis Haslem, 3.022, 3500
SF, LeBron James, 39.8676, 9700
SF, Mike Miller, 4.754800000000001, 3500
SG, Dwyane Wade, 30.388400000000004, 7300
PG, D.J. Augustin, 6.6876000000000015, 3500
C, Bismack Biyombo, 17.518, 4800
SF, Dante Cunningham, 2.9032, 3500
PF, Boris Diaw, 18.124000000000002, 4200
SG, Gerald Henderson, 10.840399999999999, 3500
PG, Kemba Walker, 42.4816, 8700
SG, Joe Johnson, 19.6704, 5200
C, Zaza Pachulia, 29.901200000000003, 6600
PF, Josh Smith, 9.514, 3500
PF, Marvin Williams, 20.168400000000002, 4700
PF, Nene Hilario, 4.8268, 4100
C, Tyson Chandler, 18.297200000000004, 4000
PF, David West, 16.43, 3900
PG, Russell Westbrook, 48.546400000000006, 10700
SF, James Jones, 4.679600000000001, 3500
PF, Kris Humphries, 8.129999999999999, 3500
SG, J.R. Smith, 18.038400000000003, 4600
C, Alexis Ajinca, 8.4708, 3500
PG, Patrick Mills, 8.1708, 3800
SG, Garrett Temple, 17.6076, 4200
SG, Jamal Crawford, 17.659599999999998, 3800
SG, Sasha Vujacic, 2.3288, 3500
SF, Tayshaun Prince, 11.124400000000001, 3500
PG, Ronnie Price, 13.661200000000001, 3600
SF, Wesley Johnson, 14.776800000000001, 3700
PG, Sonny Weems, 3.1832000000000003, 3500
C, Amar'e Stoudemire, 9.2872, 3500
PF, Lance Thomas, 12.918000000000001, 4000
SF, Gerald Green, 16.536800000000003, 3800
SF, P.J. Tucker, 18.5804, 4300
PG, Donald Sloan, 12.2292, 3500
PF, Andrew Nicholson, 10.303200000000002, 3600
SF, Will Barton, 33.0712, 7300
PG, Jared Cunningham, 5.298, 3500
PF, Mirza Teletovic, 16.7768, 3900
PG, Brian Roberts, 6.6084000000000005, 3500
PG, Pablo Prigioni, 5.224400000000001, 3500
SF, Maurice Harkless, 15.5352, 3600
PF, Kyle O'Quinn, 11.1844, 3800
SG, John Jenkins, 3.2372000000000005, 3500
SG, Jeremy Lamb, 22.270000000000003, 4500
SF, Jae Crowder, 28.9444, 6200
SF, Evan Fournier, 19.4332, 5000
SG, Dion Waiters, 14.178400000000002, 4000
C, Tyler Zeller, 5.3192, 3500
C, Thomas Robinson, 6.4964, 3500
PF, Jared Sullinger, 19.968, 5600
PG, Austin Rivers, 15.2928, 4000
C, Andre Drummond, 38.63680000000001, 9200
SF, Terrence Ross, 16.1248, 3900
PF, Meyers Leonard, 17.735200000000003, 4000
PG, Damian Lillard, 34.918, 8800
PF, Anthony Davis, 44.542, 10200
C, Aron Baynes, 11.0944, 3700
SG, Victor Oladipo, 25.590400000000002, 5700
SF, Otto Porter, 26.906000000000002, 5900
C, Cody Zeller, 24.2504, 4700
C, Alex Len, 12.5688, 4300
SG, Kentavious Caldwell-Pope, 23.8748, 5900
PG, Trey Burke, 22.9932, 4900
SG, C.J. McCollum, 31.3952, 8200
C, Steven Adams, 18.8724, 4200
C, Kelly Olynyk, 20.904400000000003, 4300
SG, Shabazz Muhammad, 16.1248, 3900
PG, Shane Larkin, 17.3212, 4300
PF, Gorgui Dieng, 22.1284, 5000
C, Mason Plumlee, 18.9192, 5000
SF, Solomon Hill, 8.496400000000001, 3500
SG, Andre Roberson, 13.302800000000001, 3500
SG, Archie Goodwin, 8.13, 3500
SG, Allen Crabbe, 20.3692, 4600
C, Jeff Withey, 27.503600000000002, 4700
PG, Raul Neto, 9.470400000000001, 3500
C, Joffrey Lauvergne, 12.085600000000003, 3900
PG, Matthew Dellavedova, 18.070800000000002, 4400
