position, player, projection, salary
C, Matt Bonner, 1.8675, 3500
C, Tim Duncan, 24.497499999999995, 6000
SG, Manu Ginobili, 20.58, 4600
SG, Danny Green, 16.2825, 3800
SF, Richard Jefferson, 7.112500000000001, 3500
PG, Cory Joseph, 12.707500000000001, 3700
SF, Kawhi Leonard, 32.769999999999996, 8500
PG, Chris Paul, 38.26, 9000
PF, Jason Smith, 10.577499999999999, 3500
SF, Tony Allen, 16.9, 3900
PF, Darrell Arthur, 11.072500000000002, 3500
PG, Mike Conley, 30.3175, 6500
C, Marc Gasol, 32.225, 7800
PF, Zach Randolph, 29.565000000000005, 6500
SF, Chase Budinger, 11.002499999999998, 3500
PG, Goran Dragic, 26.107499999999998, 5800
PF, Jordan Hill, 19.169999999999998, 4800
SG, Courtney Lee, 19.9325, 4400
PG, Kyle Lowry, 40.56999999999999, 8900
SG, Kevin Martin, 11.58, 3900
SF, Marcus Morris, 20.4625, 5200
PF, Patrick Patterson, 14.649999999999999, 3600
PF, Luis Scola, 21.265, 4400
C, Ian Mahinmi, 20.445, 5000
PF, Dirk Nowitzki, 26.604999999999997, 6900
SF, Jeremy Evans, 3.5174999999999996, 3500
PG, Devin Harris, 11.739999999999998, 3600
SF, Gordon Hayward, 33.052499999999995, 7600
C, Enes Kanter, 22.535, 4800
SF, C.J. Miles, 22.137499999999996, 4400
C, Cole Aldrich, 17.314999999999998, 4000
C, Nick Collison, 3.195, 3500
SF, Kevin Durant, 44.107499999999995, 9900
PF, Serge Ibaka, 28.659999999999997, 6500
PG, Reggie Jackson, 28.2675, 7200
C, Kendrick Perkins, 5.6725, 3500
SG, Raymond Felton, 19.767500000000002, 4800
SF, Wesley Matthews, 21.5625, 5100
SF, Bojan Bogdanovic, 23.045, 4400
SG, Wayne Ellington, 16.945, 3800
PF, Kevin Love, 30.064999999999998, 7400
SF, Chandler Parsons, 22.2325, 5100
PG, Ricky Rubio, 33.572500000000005, 7600
PF, Anthony Tolliver, 13.38, 3600
SF, Derrick Williams, 16.5075, 3800
SG, Arron Afflalo, 22.572499999999998, 4600
PF, Kenneth Faried, 29.512499999999996, 6500
SF, Danilo Gallinari, 29.499999999999996, 7100
PG, Andre Miller, 6.5024999999999995, 3500
C, Timofey Mozgov, 11.9225, 3500
SG, Tyreke Evans, 33.905, 7500
PG, Isaiah Thomas, 33.957499999999996, 8100
C, Hassan Whiteside, 33.0375, 7600
SF, Vince Carter, 3.2275, 3500
SF, Jared Dudley, 14.489999999999998, 3900
PF, Channing Frye, 12.53, 3500
C, Marcin Gortat, 31.795, 7000
C, Robin Lopez, 24.885, 4100
PF, Markieff Morris, 11.849999999999998, 4400
SF, Matt Barnes, 18.6775, 5000
PG, Steve Blake, 11.1375, 3500
SF, Al-Farouq Aminu, 20.795, 5100
SG, Randy Foye, 10.6525, 3500
SG, Eric Gordon, 20.42, 4800
C, DeAndre Jordan, 36.7675, 7900
C, Chris Kaman, 0.8825000000000001, 3500
PG, Mo Williams, 7.865, 4200
C, Louis Amundson, 4.4174999999999995, 3500
SG, Monta Ellis, 27.779999999999998, 6000
PF, David Lee, 17.71, 4100
PG, Jeremy Lin, 26.085, 5300
PF, Andrea Bargnani, 5.4825, 3500
