position, player, projection, salary
C, Matt Bonner, 2.37, 3500
C, Tim Duncan, 26.29, 6000
SG, Manu Ginobili, 20.22, 4600
SG, Danny Green, 14.13, 3800
SF, Richard Jefferson, 3.25, 3500
PG, Cory Joseph, 15.13, 3700
SF, Kawhi Leonard, 36.58, 8500
PG, Chris Paul, 36.04, 9000
PF, Jason Smith, 2.71, 3500
SF, Tony Allen, 16, 3900
PF, Darrell Arthur, 8.59, 3500
PG, Mike Conley, 30.67, 6500
C, Marc Gasol, 34.1, 7800
PF, Zach Randolph, 26.46, 6500
SF, Chase Budinger, 8.91, 3500
PG, Goran Dragic, 26.73, 5800
PF, Jordan Hill, 18.48, 4800
SG, Courtney Lee, 16.43, 4400
PG, Kyle Lowry, 39.58, 8900
SG, Kevin Martin, 7.62, 3900
SF, Marcus Morris, 22.75, 5200
PF, Patrick Patterson, 16, 3600
PF, Luis Scola, 21.46, 4400
C, Ian Mahinmi, 21.78, 5000
PF, Dirk Nowitzki, 27.22, 6900
SF, Jeremy Evans, 4.17, 3500
PG, Devin Harris, 15.16, 3600
SF, Gordon Hayward, 30.51, 7600
C, Enes Kanter, 23.24, 4800
SF, C.J. Miles, 19.85, 4400
C, Cole Aldrich, 7.16, 4000
C, Nick Collison, 5.88, 3500
SF, Kevin Durant, 42.03, 9900
PF, Serge Ibaka, 28.54, 6500
PG, Reggie Jackson, 29.37, 7200
C, Kendrick Perkins, 6.19, 3500
SG, Raymond Felton, 20.27, 4800
SF, Wesley Matthews, 21.75, 5100
SF, Bojan Bogdanovic, 19.88, 4400
SG, Wayne Ellington, 16.48, 3800
PF, Kevin Love, 35.06, 7400
SF, Chandler Parsons, 21.43, 5100
PG, Ricky Rubio, 31.99, 7600
PF, Anthony Tolliver, 12.12, 3600
SF, Derrick Williams, 12.93, 3800
SG, Arron Afflalo, 19.79, 4600
PF, Kenneth Faried, 28.35, 6500
SF, Danilo Gallinari, 29.8, 7100
PG, Andre Miller, 11.61, 3500
C, Timofey Mozgov, 14.09, 3500
SG, Tyreke Evans, 32.12, 7500
PG, Isaiah Thomas, 33.83, 8100
C, Hassan Whiteside, 30.15, 7600
SF, Vince Carter, 1.21, 3500
SF, Jared Dudley, 16.86, 3900
PF, Channing Frye, 12.32, 3500
C, Marcin Gortat, 29.08, 7000
C, Robin Lopez, 21.24, 4100
PF, Markieff Morris, 6.3, 4400
SF, Matt Barnes, 18.01, 5000
PG, Steve Blake, 6.45, 3500
SF, Al-Farouq Aminu, 21.38, 5100
SG, Randy Foye, 9.61, 3500
SG, Eric Gordon, 22.88, 4800
C, DeAndre Jordan, 33.97, 7900
C, Chris Kaman, 1.13, 3500
PG, Mo Williams, 6.26, 4200
