position, player, projection, salary
C, Matt Bonner, 1.8273000000000001, 3500
C, Tim Duncan, 24.354100000000003, 6000
SG, Manu Ginobili, 20.6088, 4600
SG, Danny Green, 16.454700000000003, 3800
SF, Richard Jefferson, 7.421500000000001, 3500
PG, Cory Joseph, 12.513700000000002, 3700
SF, Kawhi Leonard, 32.4652, 8500
PG, Chris Paul, 38.4376, 9000
PF, Jason Smith, 11.206900000000001, 3500
SF, Tony Allen, 16.972, 3900
PF, Darrell Arthur, 11.2711, 3500
PG, Mike Conley, 30.2893, 6500
C, Marc Gasol, 32.075, 7800
PF, Zach Randolph, 29.8134, 6500
SF, Chase Budinger, 11.1699, 3500
PG, Goran Dragic, 26.0577, 5800
PF, Jordan Hill, 19.2252, 4800
SG, Courtney Lee, 20.2127, 4400
PG, Kyle Lowry, 40.6492, 8900
SG, Kevin Martin, 11.896800000000002, 3900
SF, Marcus Morris, 20.2795, 5200
PF, Patrick Patterson, 14.542000000000002, 3600
PF, Luis Scola, 21.2494, 4400
C, Ian Mahinmi, 20.338200000000004, 5000
PF, Dirk Nowitzki, 26.5558, 6900
SF, Jeremy Evans, 3.4653, 3500
PG, Devin Harris, 11.4664, 3600
SF, Gordon Hayward, 33.2559, 7600
C, Enes Kanter, 22.4786, 4800
SF, C.J. Miles, 22.3205, 4400
C, Cole Aldrich, 18.127399999999998, 4000
C, Nick Collison, 2.9802, 3500
SF, Kevin Durant, 44.2737, 9900
PF, Serge Ibaka, 28.6696, 6500
PG, Reggie Jackson, 28.1793, 7200
C, Kendrick Perkins, 5.6311, 3500
SG, Raymond Felton, 19.727300000000003, 4800
SF, Wesley Matthews, 21.547500000000003, 5100
SF, Bojan Bogdanovic, 23.2982, 4400
SG, Wayne Ellington, 16.982200000000002, 3800
PF, Kevin Love, 29.6654, 7400
SF, Chandler Parsons, 22.2967, 5100
PG, Ricky Rubio, 33.6991, 7600
PF, Anthony Tolliver, 13.4808, 3600
SF, Derrick Williams, 16.7937, 3800
SG, Arron Afflalo, 22.7951, 4600
PF, Kenneth Faried, 29.605500000000003, 6500
SF, Danilo Gallinari, 29.476, 7100
PG, Andre Miller, 6.0939, 3500
C, Timofey Mozgov, 11.749099999999999, 3500
SG, Tyreke Evans, 34.0478, 7500
PG, Isaiah Thomas, 33.9677, 8100
C, Hassan Whiteside, 33.2685, 7600
SF, Vince Carter, 3.3889000000000005, 3500
SF, Jared Dudley, 14.3004, 3900
PF, Channing Frye, 12.5468, 3500
C, Marcin Gortat, 32.01220000000001, 7000
C, Robin Lopez, 25.1766, 4100
PF, Markieff Morris, 12.294, 4400
SF, Matt Barnes, 18.7309, 5000
PG, Steve Blake, 11.512500000000001, 3500
SF, Al-Farouq Aminu, 20.748200000000004, 5100
SG, Randy Foye, 10.7359, 3500
SG, Eric Gordon, 20.223200000000002, 4800
C, DeAndre Jordan, 36.9913, 7900
C, Chris Kaman, 0.8627000000000001, 3500
PG, Mo Williams, 7.993400000000001, 4200
C, Louis Amundson, 4.6293, 3500
SG, Monta Ellis, 27.8808, 6000
PF, David Lee, 17.9236, 4100
PG, Jeremy Lin, 25.7286, 5300
PF, Andrea Bargnani, 5.0786999999999995, 3500
PG, Jose Calderon, 19.5143, 4100
PF, Ed Davis, 12.8443, 3800
SG, DeMar DeRozan, 35.4326, 8200
C, Amir Johnson, 20.427100000000003, 4400
SF, James Johnson, 11.652800000000003, 3500
C, Jonas Valanciunas, 23.2449, 5600
