position, player, projection, salary
C, Matt Bonner, 1.8138999999999998, 3500
C, Tim Duncan, 24.306299999999997, 6000
SG, Manu Ginobili, 20.618399999999998, 4600
SG, Danny Green, 16.5121, 3800
SF, Richard Jefferson, 7.5245, 3500
PG, Cory Joseph, 12.449100000000001, 3700
SF, Kawhi Leonard, 32.3636, 8500
PG, Chris Paul, 38.4968, 9000
PF, Jason Smith, 11.416699999999999, 3500
SF, Tony Allen, 16.996, 3900
PF, Darrell Arthur, 11.3373, 3500
PG, Mike Conley, 30.279899999999998, 6500
C, Marc Gasol, 32.025000000000006, 7800
PF, Zach Randolph, 29.8962, 6500
SF, Chase Budinger, 11.225699999999998, 3500
PG, Goran Dragic, 26.041099999999997, 5800
PF, Jordan Hill, 19.243599999999997, 4800
SG, Courtney Lee, 20.3061, 4400
PG, Kyle Lowry, 40.675599999999996, 8900
SG, Kevin Martin, 12.0024, 3900
SF, Marcus Morris, 20.2185, 5200
PF, Patrick Patterson, 14.506, 3600
PF, Luis Scola, 21.2442, 4400
C, Ian Mahinmi, 20.302599999999998, 5000
PF, Dirk Nowitzki, 26.5394, 6900
SF, Jeremy Evans, 3.4478999999999997, 3500
PG, Devin Harris, 11.3752, 3600
SF, Gordon Hayward, 33.323699999999995, 7600
C, Enes Kanter, 22.4598, 4800
SF, C.J. Miles, 22.3815, 4400
C, Cole Aldrich, 18.398199999999996, 4000
C, Nick Collison, 2.9086, 3500
SF, Kevin Durant, 44.3291, 9900
PF, Serge Ibaka, 28.6728, 6500
PG, Reggie Jackson, 28.149899999999995, 7200
C, Kendrick Perkins, 5.6173, 3500
SG, Raymond Felton, 19.713900000000002, 4800
SF, Wesley Matthews, 21.5425, 5100
SF, Bojan Bogdanovic, 23.3826, 4400
SG, Wayne Ellington, 16.9946, 3800
PF, Kevin Love, 29.5322, 7400
SF, Chandler Parsons, 22.3181, 5100
PG, Ricky Rubio, 33.7413, 7600
PF, Anthony Tolliver, 13.5144, 3600
SF, Derrick Williams, 16.8891, 3800
SG, Arron Afflalo, 22.8693, 4600
PF, Kenneth Faried, 29.636499999999998, 6500
SF, Danilo Gallinari, 29.467999999999996, 7100
PG, Andre Miller, 5.957699999999999, 3500
C, Timofey Mozgov, 11.6913, 3500
SG, Tyreke Evans, 34.0954, 7500
PG, Isaiah Thomas, 33.9711, 8100
C, Hassan Whiteside, 33.3455, 7600
SF, Vince Carter, 3.4427, 3500
SF, Jared Dudley, 14.237199999999998, 3900
PF, Channing Frye, 12.552399999999999, 3500
C, Marcin Gortat, 32.0846, 7000
C, Robin Lopez, 25.2738, 4100
PF, Markieff Morris, 12.441999999999998, 4400
SF, Matt Barnes, 18.7487, 5000
PG, Steve Blake, 11.6375, 3500
SF, Al-Farouq Aminu, 20.732599999999998, 5100
SG, Randy Foye, 10.763699999999998, 3500
SG, Eric Gordon, 20.157600000000002, 4800
C, DeAndre Jordan, 37.0659, 7900
C, Chris Kaman, 0.8561000000000001, 3500
PG, Mo Williams, 8.0362, 4200
C, Louis Amundson, 4.6999, 3500
SG, Monta Ellis, 27.9144, 6000
PF, David Lee, 17.9948, 4100
PG, Jeremy Lin, 25.6098, 5300
PF, Andrea Bargnani, 4.9441, 3500
PG, Jose Calderon, 19.5549, 4100
PF, Ed Davis, 12.744900000000001, 3800
SG, DeMar DeRozan, 35.4818, 8200
C, Amir Johnson, 20.4453, 4400
SF, James Johnson, 11.5104, 3500
C, Jonas Valanciunas, 23.2507, 5600
PF, Lavoy Allen, 15.0617, 3600
PF, Spencer Hawes, 14.856100000000001, 3800
PG, Jrue Holiday, 22.4061, 5600
SG, Evan Turner, 27.0669, 5700
C, Nikola Vucevic, 28.7537, 7500
PF, Thaddeus Young, 32.8826, 7100
SF, Carmelo Anthony, 38.5738, 8600
PG, Toney Douglas, 2.9295, 3500
SG, Iman Shumpert, 13.6066, 4100
C, Brook Lopez, 41.8241, 8500
SG, Anthony Morrow, 12.045499999999999, 3600
PG, Deron Williams, 19.037399999999998, 6200
PF, Kevin Garnett, 13.3371, 3500
SF, Jeff Green, 21.571599999999997, 4800
SF, Paul Pierce, 16.644299999999998, 3900
PF, Tobias Harris, 23.862399999999997, 5900
PF, Ersan Ilyasova, 23.5968, 5200
SG, Brandon Jennings, 14.877199999999998, 5500
PF, Jon Leuer, 19.1734, 4400
PG, Beno Udrih, 6.7296, 3500
SF, Paul George, 38.810700000000004, 8900
PG, George Hill, 26.529999999999998, 5600
SF, Lance Stephenson, 4.8016000000000005, 3500
PF, Jonas Jerebko, 8.2662, 3500
PG, Brandon Knight, 29.797, 6700
SF, Kyle Singler, 6.117800000000001, 3500
PG, Rodney Stuckey, 17.3386, 4500
PF, Charlie Villanueva, 7.0143, 3500
SF, Alonzo Gee, 6.7875, 3500
PG, Kyrie Irving, 24.7689, 7600
PG, Ramon Sessions, 22.2328, 4300
PF, Tristan Thompson, 21.8491, 4700
C, Anderson Varejao, 5.6459, 3500
C, Omer Asik, 10.5352, 3500
SF, Luol Deng, 17.906599999999997, 4400
PF, Trevor Booker, 18.9507, 4300
C, JaVale McGee, 7.586, 3500
C, Kevin Seraphin, 5.394799999999999, 3500
PG, John Wall, 43.228699999999996, 9900
PF, Ryan Anderson, 23.3281, 5700
PG, Jameer Nelson, 29.1204, 5500
SG, J.J. Redick, 15.2045, 5000
C, Joel Anthony, 2.8487, 3500
PF, Chris Bosh, 37.3747, 7900
PG, Mario Chalmers, 18.7379, 4300
PG, Norris Cole, 23.9059, 4400
PF, Udonis Haslem, 3.6834999999999996, 3500
SF, LeBron James, 37.494299999999996, 9700
SF, Mike Miller, 4.8439000000000005, 3500
SG, Dwyane Wade, 30.7637, 7300
PG, D.J. Augustin, 6.2043, 3500
C, Bismack Biyombo, 17.9365, 4800
SF, Dante Cunningham, 2.9625999999999997, 3500
PF, Boris Diaw, 20.257, 4200
SG, Gerald Henderson, 10.999699999999999, 3500
PG, Kemba Walker, 44.333800000000004, 8700
SG, Joe Johnson, 18.952199999999998, 5200
C, Zaza Pachulia, 31.8641, 6600
PF, Josh Smith, 9.0145, 3500
PF, Marvin Williams, 19.328699999999998, 4700
PF, Nene Hilario, 1.8649000000000002, 4100
C, Tyson Chandler, 17.9921, 4000
