position, player, projection, salary
C, Matt Bonner, 2.1489000000000003, 3500
C, Tim Duncan, 25.5013, 6000
SG, Manu Ginobili, 20.3784, 4600
SG, Danny Green, 15.077100000000002, 3800
SF, Richard Jefferson, 4.9495000000000005, 3500
PG, Cory Joseph, 14.064100000000003, 3700
SF, Kawhi Leonard, 34.903600000000004, 8500
PG, Chris Paul, 37.0168, 9000
PF, Jason Smith, 6.1716999999999995, 3500
SF, Tony Allen, 16.396, 3900
PF, Darrell Arthur, 9.682300000000001, 3500
PG, Mike Conley, 30.514900000000004, 6500
C, Marc Gasol, 33.275000000000006, 7800
PF, Zach Randolph, 27.8262, 6500
SF, Chase Budinger, 9.8307, 3500
PG, Goran Dragic, 26.456100000000003, 5800
PF, Jordan Hill, 18.7836, 4800
SG, Courtney Lee, 17.9711, 4400
PG, Kyle Lowry, 40.0156, 8900
SG, Kevin Martin, 9.362400000000001, 3900
SF, Marcus Morris, 21.7435, 5200
PF, Patrick Patterson, 15.406, 3600
PF, Luis Scola, 21.374200000000002, 4400
C, Ian Mahinmi, 21.192600000000002, 5000
PF, Dirk Nowitzki, 26.9494, 6900
SF, Jeremy Evans, 3.8829000000000002, 3500
PG, Devin Harris, 13.6552, 3600
SF, Gordon Hayward, 31.628700000000002, 7600
C, Enes Kanter, 22.9298, 4800
SF, C.J. Miles, 20.8565, 4400
C, Cole Aldrich, 11.6282, 4000
C, Nick Collison, 4.6986, 3500
SF, Kevin Durant, 42.944100000000006, 9900
PF, Serge Ibaka, 28.5928, 6500
PG, Reggie Jackson, 28.884900000000002, 7200
C, Kendrick Perkins, 5.962300000000001, 3500
SG, Raymond Felton, 20.0489, 4800
SF, Wesley Matthews, 21.667500000000004, 5100
SF, Bojan Bogdanovic, 21.2726, 4400
SG, Wayne Ellington, 16.684600000000003, 3800
PF, Kevin Love, 32.8622, 7400
SF, Chandler Parsons, 21.7831, 5100
PG, Ricky Rubio, 32.6863, 7600
PF, Anthony Tolliver, 12.6744, 3600
SF, Derrick Williams, 14.504100000000001, 3800
SG, Arron Afflalo, 21.0143, 4600
PF, Kenneth Faried, 28.861500000000003, 6500
SF, Danilo Gallinari, 29.668, 7100
PG, Andre Miller, 9.3627, 3500
C, Timofey Mozgov, 13.1363, 3500
SG, Tyreke Evans, 32.9054, 7500
PG, Isaiah Thomas, 33.8861, 8100
C, Hassan Whiteside, 31.420500000000004, 7600
SF, Vince Carter, 2.0976999999999997, 3500
SF, Jared Dudley, 15.8172, 3900
PF, Channing Frye, 12.412400000000002, 3500
C, Marcin Gortat, 30.2746, 7000
C, Robin Lopez, 22.8438, 4100
PF, Markieff Morris, 8.742, 4400
SF, Matt Barnes, 18.303700000000003, 5000
PG, Steve Blake, 8.5125, 3500
SF, Al-Farouq Aminu, 21.122600000000002, 5100
SG, Randy Foye, 10.0687, 3500
SG, Eric Gordon, 21.797600000000003, 4800
C, DeAndre Jordan, 35.200900000000004, 7900
C, Chris Kaman, 1.0211000000000001, 3500
PG, Mo Williams, 6.966200000000001, 4200
C, Louis Amundson, 2.9349000000000003, 3500
SG, Monta Ellis, 27.0744, 6000
PF, David Lee, 16.2148, 4100
PG, Jeremy Lin, 28.5798, 5300
PF, Andrea Bargnani, 8.3091, 3500
PG, Jose Calderon, 18.539900000000003, 4100
PF, Ed Davis, 15.2299, 3800
SG, DeMar DeRozan, 34.251799999999996, 8200
C, Amir Johnson, 19.9903, 4400
SF, James Johnson, 15.070400000000003, 3500
C, Jonas Valanciunas, 23.105700000000002, 5600
PF, Lavoy Allen, 14.0667, 3600
PF, Spencer Hawes, 15.021100000000002, 3800
PG, Jrue Holiday, 25.0711, 5600
SG, Evan Turner, 27.851900000000004, 5700
C, Nikola Vucevic, 31.5587, 7500
PF, Thaddeus Young, 30.7726, 7100
SF, Carmelo Anthony, 36.1438, 8600
PG, Toney Douglas, 3.6045000000000003, 3500
SG, Iman Shumpert, 15.0966, 4100
C, Brook Lopez, 37.1891, 8500
SG, Anthony Morrow, 10.1205, 3600
PG, Deron Williams, 24.1474, 6200
PF, Kevin Garnett, 13.1521, 3500
SF, Jeff Green, 20.311600000000002, 4800
SF, Paul Pierce, 13.5393, 3900
PF, Tobias Harris, 25.2224, 5900
PF, Ersan Ilyasova, 22.116800000000005, 5200
SG, Brandon Jennings, 17.4572, 5500
PF, Jon Leuer, 19.683400000000002, 4400
PG, Beno Udrih, 4.1696, 3500
SF, Paul George, 37.6657, 8900
PG, George Hill, 26.03, 5600
SF, Lance Stephenson, 3.0416000000000003, 3500
PF, Jonas Jerebko, 6.696200000000001, 3500
PG, Brandon Knight, 31.847000000000005, 6700
SF, Kyle Singler, 5.287800000000001, 3500
PG, Rodney Stuckey, 18.6286, 4500
PF, Charlie Villanueva, 4.4093, 3500
