position, player, projection, salary
C, Matt Bonner, 2.2695, 3500
C, Tim Duncan, 25.9315, 6000
SG, Manu Ginobili, 20.291999999999998, 4600
SG, Danny Green, 14.560500000000001, 3800
SF, Richard Jefferson, 4.0225, 3500
PG, Cory Joseph, 14.6455, 3700
SF, Kawhi Leonard, 35.818, 8500
PG, Chris Paul, 36.483999999999995, 9000
PF, Jason Smith, 4.2835, 3500
SF, Tony Allen, 16.18, 3900
PF, Darrell Arthur, 9.0865, 3500
PG, Mike Conley, 30.5995, 6500
C, Marc Gasol, 33.725, 7800
PF, Zach Randolph, 27.081, 6500
SF, Chase Budinger, 9.3285, 3500
PG, Goran Dragic, 26.6055, 5800
PF, Jordan Hill, 18.618, 4800
SG, Courtney Lee, 17.130499999999998, 4400
PG, Kyle Lowry, 39.778, 8900
SG, Kevin Martin, 8.412, 3900
SF, Marcus Morris, 22.292499999999997, 5200
PF, Patrick Patterson, 15.73, 3600
PF, Luis Scola, 21.421, 4400
C, Ian Mahinmi, 21.513, 5000
PF, Dirk Nowitzki, 27.096999999999998, 6900
SF, Jeremy Evans, 4.039499999999999, 3500
PG, Devin Harris, 14.475999999999999, 3600
SF, Gordon Hayward, 31.018500000000003, 7600
C, Enes Kanter, 23.098999999999997, 4800
SF, C.J. Miles, 20.3075, 4400
C, Cole Aldrich, 9.191, 4000
C, Nick Collison, 5.343, 3500
SF, Kevin Durant, 42.445499999999996, 9900
PF, Serge Ibaka, 28.564, 6500
PG, Reggie Jackson, 29.1495, 7200
C, Kendrick Perkins, 6.0865, 3500
SG, Raymond Felton, 20.1695, 4800
SF, Wesley Matthews, 21.712500000000002, 5100
SF, Bojan Bogdanovic, 20.512999999999998, 4400
SG, Wayne Ellington, 16.573, 3800
PF, Kevin Love, 34.061, 7400
SF, Chandler Parsons, 21.5905, 5100
PG, Ricky Rubio, 32.3065, 7600
PF, Anthony Tolliver, 12.372, 3600
SF, Derrick Williams, 13.645499999999998, 3800
SG, Arron Afflalo, 20.3465, 4600
PF, Kenneth Faried, 28.5825, 6500
SF, Danilo Gallinari, 29.74, 7100
PG, Andre Miller, 10.5885, 3500
C, Timofey Mozgov, 13.6565, 3500
SG, Tyreke Evans, 32.477, 7500
PG, Isaiah Thomas, 33.8555, 8100
C, Hassan Whiteside, 30.7275, 7600
SF, Vince Carter, 1.6135, 3500
SF, Jared Dudley, 16.386, 3900
PF, Channing Frye, 12.362, 3500
C, Marcin Gortat, 29.622999999999998, 7000
C, Robin Lopez, 21.968999999999998, 4100
PF, Markieff Morris, 7.409999999999999, 4400
SF, Matt Barnes, 18.1435, 5000
PG, Steve Blake, 7.387499999999999, 3500
SF, Al-Farouq Aminu, 21.262999999999998, 5100
SG, Randy Foye, 9.8185, 3500
SG, Eric Gordon, 22.388, 4800
C, DeAndre Jordan, 34.5295, 7900
C, Chris Kaman, 1.0804999999999998, 3500
PG, Mo Williams, 6.5809999999999995, 4200
C, Louis Amundson, 2.2995, 3500
SG, Monta Ellis, 26.772, 6000
PF, David Lee, 15.573999999999998, 4100
PG, Jeremy Lin, 29.649, 5300
PF, Andrea Bargnani, 9.5205, 3500
PG, Jose Calderon, 18.174500000000002, 4100
PF, Ed Davis, 16.1245, 3800
SG, DeMar DeRozan, 33.809, 8200
C, Amir Johnson, 19.8265, 4400
SF, James Johnson, 16.352, 3500
C, Jonas Valanciunas, 23.053500000000003, 5600
PF, Lavoy Allen, 13.7085, 3600
PF, Spencer Hawes, 15.0805, 3800
PG, Jrue Holiday, 26.0305, 5600
SG, Evan Turner, 28.1345, 5700
C, Nikola Vucevic, 32.56849999999999, 7500
PF, Thaddeus Young, 30.012999999999998, 7100
SF, Carmelo Anthony, 35.269, 8600
PG, Toney Douglas, 3.8475, 3500
SG, Iman Shumpert, 15.632999999999997, 4100
C, Brook Lopez, 35.5205, 8500
SG, Anthony Morrow, 9.427499999999998, 3600
PG, Deron Williams, 25.987, 6200
PF, Kevin Garnett, 13.0855, 3500
SF, Jeff Green, 19.858, 4800
SF, Paul Pierce, 12.4215, 3900
PF, Tobias Harris, 25.712000000000003, 5900
PF, Ersan Ilyasova, 21.584000000000003, 5200
SG, Brandon Jennings, 18.386000000000003, 5500
PF, Jon Leuer, 19.867, 4400
PG, Beno Udrih, 3.248, 3500
SF, Paul George, 37.253499999999995, 8900
PG, George Hill, 25.849999999999998, 5600
SF, Lance Stephenson, 2.408, 3500
PF, Jonas Jerebko, 6.131, 3500
PG, Brandon Knight, 32.585, 6700
SF, Kyle Singler, 4.989, 3500
PG, Rodney Stuckey, 19.093, 4500
PF, Charlie Villanueva, 3.4715, 3500
SF, Alonzo Gee, 5.9375, 3500
PG, Kyrie Irving, 26.2445, 7600
PG, Ramon Sessions, 20.764000000000003, 4300
PF, Tristan Thompson, 24.0455, 4700
C, Anderson Varejao, 5.8294999999999995, 3500
C, Omer Asik, 12.276, 3500
SF, Luol Deng, 19.933, 4400
PF, Trevor Booker, 18.753500000000003, 4300
C, JaVale McGee, 11.53, 3500
C, Kevin Seraphin, 2.9739999999999998, 3500
PG, John Wall, 38.543499999999995, 9900
PF, Ryan Anderson, 24.6405, 5700
PG, Jameer Nelson, 22.402, 5500
SG, J.J. Redick, 21.2225, 5000
C, Joel Anthony, 2.2435, 3500
PF, Chris Bosh, 35.2735, 7900
PG, Mario Chalmers, 17.289499999999997, 4300
PG, Norris Cole, 22.729499999999998, 4400
PF, Udonis Haslem, 2.0174999999999996, 3500
SF, LeBron James, 43.4715, 9700
SF, Mike Miller, 4.6195, 3500
SG, Dwyane Wade, 29.818499999999997, 7300
PG, D.J. Augustin, 7.4215, 3500
C, Bismack Biyombo, 16.882499999999997, 4800
SF, Dante Cunningham, 2.8129999999999997, 3500
PF, Boris Diaw, 14.885, 4200
SG, Gerald Henderson, 10.5985, 3500
PG, Kemba Walker, 39.669000000000004, 8700
SG, Joe Johnson, 20.761, 5200
C, Zaza Pachulia, 26.920499999999997, 6600
PF, Josh Smith, 10.2725, 3500
PF, Marvin Williams, 21.4435, 4700
PF, Nene Hilario, 9.3245, 4100
C, Tyson Chandler, 18.7605, 4000
PF, David West, 13.6625, 3900
PG, Russell Westbrook, 46.726, 10700
SF, James Jones, 2.0515, 3500
PF, Kris Humphries, 4.3375, 3500
SG, J.R. Smith, 17.981, 4600
C, Alexis Ajinca, 8.9095, 3500
PG, Patrick Mills, 15.7845, 3800
SG, Garrett Temple, 18.5465, 4200
SG, Jamal Crawford, 17.9015, 3800
SG, Sasha Vujacic, 2.542, 3500
SF, Tayshaun Prince, 10.308499999999999, 3500
PG, Ronnie Price, 11.295499999999999, 3600
SF, Wesley Johnson, 12.612, 3700
PG, Sonny Weems, 1.8629999999999998, 3500
C, Amar'e Stoudemire, 9.648, 3500
PF, Lance Thomas, 14.3325, 4000
SF, Gerald Green, 16.012, 3800
SF, P.J. Tucker, 19.7735, 4300
PG, Donald Sloan, 12.8155, 3500
PF, Andrew Nicholson, 6.1129999999999995, 3600
SF, Will Barton, 31.833, 7300
PG, Jared Cunningham, 6.507499999999999, 3500
PF, Mirza Teletovic, 15.636999999999999, 3900
PG, Brian Roberts, 5.2185, 3500
PG, Pablo Prigioni, 2.3585000000000003, 3500
SF, Maurice Harkless, 13.517999999999999, 3600
PF, Kyle O'Quinn, 10.9835, 3800
SG, John Jenkins, 2.0604999999999998, 3500
SG, Jeremy Lamb, 22.9875, 4500
SF, Jae Crowder, 27.308500000000002, 6200
SF, Evan Fournier, 19.650499999999997, 5000
SG, Dion Waiters, 14.531, 4000
C, Tyler Zeller, 4.778, 3500
C, Thomas Robinson, 7.2385, 3500
PF, Jared Sullinger, 20.87, 5600
PG, Austin Rivers, 13.701999999999998, 4000
C, Andre Drummond, 38.112, 9200
SF, Terrence Ross, 17.732, 3900
PF, Meyers Leonard, 16.743, 4000
PG, Damian Lillard, 35.3075, 8800
