position, player, projection, salary
C, Matt Bonner, 1.7871, 3500
C, Tim Duncan, 24.2107, 6000
SG, Manu Ginobili, 20.6376, 4600
SG, Danny Green, 16.6269, 3800
SF, Richard Jefferson, 7.7305, 3500
PG, Cory Joseph, 12.3199, 3700
SF, Kawhi Leonard, 32.1604, 8500
PG, Chris Paul, 38.6152, 9000
PF, Jason Smith, 11.8363, 3500
SF, Tony Allen, 17.043999999999997, 3900
PF, Darrell Arthur, 11.4697, 3500
PG, Mike Conley, 30.261100000000003, 6500
C, Marc Gasol, 31.925, 7800
PF, Zach Randolph, 30.0618, 6500
SF, Chase Budinger, 11.337299999999999, 3500
PG, Goran Dragic, 26.0079, 5800
PF, Jordan Hill, 19.2804, 4800
SG, Courtney Lee, 20.492900000000002, 4400
PG, Kyle Lowry, 40.7284, 8900
SG, Kevin Martin, 12.213600000000001, 3900
SF, Marcus Morris, 20.0965, 5200
PF, Patrick Patterson, 14.434, 3600
PF, Luis Scola, 21.2338, 4400
C, Ian Mahinmi, 20.2314, 5000
PF, Dirk Nowitzki, 26.5066, 6900
SF, Jeremy Evans, 3.4131, 3500
PG, Devin Harris, 11.1928, 3600
SF, Gordon Hayward, 33.4593, 7600
C, Enes Kanter, 22.4222, 4800
SF, C.J. Miles, 22.5035, 4400
C, Cole Aldrich, 18.9398, 4000
C, Nick Collison, 2.7653999999999996, 3500
SF, Kevin Durant, 44.4399, 9900
PF, Serge Ibaka, 28.679199999999998, 6500
PG, Reggie Jackson, 28.0911, 7200
C, Kendrick Perkins, 5.589700000000001, 3500
SG, Raymond Felton, 19.6871, 4800
SF, Wesley Matthews, 21.5325, 5100
SF, Bojan Bogdanovic, 23.5514, 4400
SG, Wayne Ellington, 17.0194, 3800
PF, Kevin Love, 29.2658, 7400
SF, Chandler Parsons, 22.3609, 5100
PG, Ricky Rubio, 33.8257, 7600
PF, Anthony Tolliver, 13.5816, 3600
SF, Derrick Williams, 17.0799, 3800
SG, Arron Afflalo, 23.0177, 4600
PF, Kenneth Faried, 29.6985, 6500
SF, Danilo Gallinari, 29.451999999999998, 7100
PG, Andre Miller, 5.6853, 3500
C, Timofey Mozgov, 11.5757, 3500
SG, Tyreke Evans, 34.1906, 7500
PG, Isaiah Thomas, 33.9779, 8100
C, Hassan Whiteside, 33.4995, 7600
SF, Vince Carter, 3.5503, 3500
SF, Jared Dudley, 14.1108, 3900
PF, Channing Frye, 12.5636, 3500
C, Marcin Gortat, 32.2294, 7000
C, Robin Lopez, 25.4682, 4100
PF, Markieff Morris, 12.738, 4400
SF, Matt Barnes, 18.784299999999998, 5000
PG, Steve Blake, 11.8875, 3500
SF, Al-Farouq Aminu, 20.7014, 5100
SG, Randy Foye, 10.8193, 3500
SG, Eric Gordon, 20.0264, 4800
C, DeAndre Jordan, 37.2151, 7900
C, Chris Kaman, 0.8429000000000001, 3500
PG, Mo Williams, 8.1218, 4200
C, Louis Amundson, 4.8411, 3500
SG, Monta Ellis, 27.9816, 6000
PF, David Lee, 18.137200000000004, 4100
PG, Jeremy Lin, 25.3722, 5300
PF, Andrea Bargnani, 4.6749, 3500
PG, Jose Calderon, 19.6361, 4100
PF, Ed Davis, 12.5461, 3800
SG, DeMar DeRozan, 35.5802, 8200
C, Amir Johnson, 20.4817, 4400
SF, James Johnson, 11.2256, 3500
C, Jonas Valanciunas, 23.2623, 5600
PF, Lavoy Allen, 15.1413, 3600
PF, Spencer Hawes, 14.842900000000002, 3800
PG, Jrue Holiday, 22.192899999999998, 5600
SG, Evan Turner, 27.0041, 5700
C, Nikola Vucevic, 28.5293, 7500
PF, Thaddeus Young, 33.0514, 7100
SF, Carmelo Anthony, 38.7682, 8600
PG, Toney Douglas, 2.8755, 3500
SG, Iman Shumpert, 13.487400000000001, 4100
C, Brook Lopez, 42.1949, 8500
SG, Anthony Morrow, 12.1995, 3600
PG, Deron Williams, 18.6286, 6200
PF, Kevin Garnett, 13.351899999999999, 3500
SF, Jeff Green, 21.6724, 4800
SF, Paul Pierce, 16.892699999999998, 3900
PF, Tobias Harris, 23.7536, 5900
PF, Ersan Ilyasova, 23.715200000000003, 5200
SG, Brandon Jennings, 14.6708, 5500
PF, Jon Leuer, 19.1326, 4400
PG, Beno Udrih, 6.9344, 3500
SF, Paul George, 38.9023, 8900
PG, George Hill, 26.57, 5600
SF, Lance Stephenson, 4.9424, 3500
PF, Jonas Jerebko, 8.3918, 3500
PG, Brandon Knight, 29.633000000000003, 6700
SF, Kyle Singler, 6.184200000000001, 3500
PG, Rodney Stuckey, 17.2354, 4500
PF, Charlie Villanueva, 7.222700000000001, 3500
SF, Alonzo Gee, 6.8375, 3500
PG, Kyrie Irving, 24.6821, 7600
PG, Ramon Sessions, 22.319200000000002, 4300
PF, Tristan Thompson, 21.7199, 4700
C, Anderson Varejao, 5.6350999999999996, 3500
C, Omer Asik, 10.432799999999999, 3500
SF, Luol Deng, 17.787399999999998, 4400
PF, Trevor Booker, 18.962300000000003, 4300
C, JaVale McGee, 7.354, 3500
C, Kevin Seraphin, 5.5371999999999995, 3500
PG, John Wall, 43.5043, 9900
PF, Ryan Anderson, 23.2509, 5700
PG, Jameer Nelson, 29.5156, 5500
SG, J.J. Redick, 14.850499999999998, 5000
C, Joel Anthony, 2.8842999999999996, 3500
PF, Chris Bosh, 37.4983, 7900
PG, Mario Chalmers, 18.8231, 4300
PG, Norris Cole, 23.975099999999998, 4400
PF, Udonis Haslem, 3.7815, 3500
SF, LeBron James, 37.1427, 9700
SF, Mike Miller, 4.8571, 3500
SG, Dwyane Wade, 30.8193, 7300
PG, D.J. Augustin, 6.1327, 3500
C, Bismack Biyombo, 17.9985, 4800
SF, Dante Cunningham, 2.9714, 3500
PF, Boris Diaw, 20.573, 4200
SG, Gerald Henderson, 11.0233, 3500
PG, Kemba Walker, 44.608200000000004, 8700
SG, Joe Johnson, 18.845799999999997, 5200
C, Zaza Pachulia, 32.1549, 6600
PF, Josh Smith, 8.9405, 3500
PF, Marvin Williams, 19.204300000000003, 4700
PF, Nene Hilario, 1.4261000000000001, 4100
C, Tyson Chandler, 17.9469, 4000
PF, David West, 18.5225, 3900
PG, Russell Westbrook, 49.9228, 10700
SF, James Jones, 6.6667000000000005, 3500
PF, Kris Humphries, 10.997499999999999, 3500
SG, J.R. Smith, 18.0818, 4600
C, Alexis Ajinca, 8.1391, 3500
PG, Patrick Mills, 2.4141, 3800
SG, Garrett Temple, 16.8977, 4200
SG, Jamal Crawford, 17.476699999999997, 3800
SG, Sasha Vujacic, 2.1676, 3500
SF, Tayshaun Prince, 11.741299999999999, 3500
PG, Ronnie Price, 15.4499, 3600
SF, Wesley Johnson, 16.413600000000002, 3700
PG, Sonny Weems, 4.1814, 3500
C, Amar'e Stoudemire, 9.0144, 3500
PF, Lance Thomas, 11.848500000000001, 4000
SF, Gerald Green, 16.933600000000002, 3800
SF, P.J. Tucker, 17.6783, 4300
PG, Donald Sloan, 11.7859, 3500
PF, Andrew Nicholson, 13.471400000000001, 3600
SF, Will Barton, 34.0074, 7300
PG, Jared Cunningham, 4.3835, 3500
PF, Mirza Teletovic, 17.6386, 3900
PG, Brian Roberts, 7.6593, 3500
PG, Pablo Prigioni, 7.391300000000001, 3500
SF, Maurice Harkless, 17.060399999999998, 3600
PF, Kyle O'Quinn, 11.336300000000001, 3800
SG, John Jenkins, 4.1269, 3500
SG, Jeremy Lamb, 21.7275, 4500
SF, Jae Crowder, 30.1813, 6200
SF, Evan Fournier, 19.268900000000002, 5000
SG, Dion Waiters, 13.9118, 4000
C, Tyler Zeller, 5.7284, 3500
C, Thomas Robinson, 5.935300000000001, 3500
PF, Jared Sullinger, 19.286, 5600
PG, Austin Rivers, 16.4956, 4000
C, Andre Drummond, 39.0336, 9200
SF, Terrence Ross, 14.909600000000001, 3900
PF, Meyers Leonard, 18.485400000000002, 4000
PG, Damian Lillard, 34.6235, 8800
