position, player, projection, salary
C, Matt Bonner, 2.0551000000000004, 3500
C, Tim Duncan, 25.1667, 6000
SG, Manu Ginobili, 20.4456, 4600
SG, Danny Green, 15.4789, 3800
SF, Richard Jefferson, 5.6705000000000005, 3500
PG, Cory Joseph, 13.6119, 3700
SF, Kawhi Leonard, 34.1924, 8500
PG, Chris Paul, 37.431200000000004, 9000
PF, Jason Smith, 7.6403, 3500
SF, Tony Allen, 16.564, 3900
PF, Darrell Arthur, 10.1457, 3500
PG, Mike Conley, 30.4491, 6500
C, Marc Gasol, 32.925, 7800
PF, Zach Randolph, 28.4058, 6500
SF, Chase Budinger, 10.2213, 3500
PG, Goran Dragic, 26.3399, 5800
PF, Jordan Hill, 18.912399999999998, 4800
SG, Courtney Lee, 18.6249, 4400
PG, Kyle Lowry, 40.2004, 8900
SG, Kevin Martin, 10.101600000000001, 3900
SF, Marcus Morris, 21.316499999999998, 5200
PF, Patrick Patterson, 15.154, 3600
PF, Luis Scola, 21.3378, 4400
C, Ian Mahinmi, 20.9434, 5000
PF, Dirk Nowitzki, 26.834600000000002, 6900
SF, Jeremy Evans, 3.7611, 3500
PG, Devin Harris, 13.0168, 3600
SF, Gordon Hayward, 32.1033, 7600
C, Enes Kanter, 22.7982, 4800
SF, C.J. Miles, 21.2835, 4400
C, Cole Aldrich, 13.5238, 4000
C, Nick Collison, 4.1974, 3500
SF, Kevin Durant, 43.3319, 9900
PF, Serge Ibaka, 28.6152, 6500
PG, Reggie Jackson, 28.6791, 7200
C, Kendrick Perkins, 5.8657, 3500
SG, Raymond Felton, 19.9551, 4800
SF, Wesley Matthews, 21.6325, 5100
SF, Bojan Bogdanovic, 21.8634, 4400
SG, Wayne Ellington, 16.7714, 3800
PF, Kevin Love, 31.9298, 7400
SF, Chandler Parsons, 21.9329, 5100
PG, Ricky Rubio, 32.981700000000004, 7600
PF, Anthony Tolliver, 12.9096, 3600
SF, Derrick Williams, 15.171899999999999, 3800
SG, Arron Afflalo, 21.5337, 4600
PF, Kenneth Faried, 29.0785, 6500
SF, Danilo Gallinari, 29.612, 7100
PG, Andre Miller, 8.4093, 3500
C, Timofey Mozgov, 12.7317, 3500
SG, Tyreke Evans, 33.2386, 7500
PG, Isaiah Thomas, 33.9099, 8100
C, Hassan Whiteside, 31.9595, 7600
SF, Vince Carter, 2.4743, 3500
SF, Jared Dudley, 15.3748, 3900
PF, Channing Frye, 12.4516, 3500
C, Marcin Gortat, 30.781399999999998, 7000
C, Robin Lopez, 23.5242, 4100
PF, Markieff Morris, 9.777999999999999, 4400
SF, Matt Barnes, 18.4283, 5000
PG, Steve Blake, 9.3875, 3500
SF, Al-Farouq Aminu, 21.0134, 5100
SG, Randy Foye, 10.263300000000001, 3500
SG, Eric Gordon, 21.3384, 4800
C, DeAndre Jordan, 35.7231, 7900
C, Chris Kaman, 0.9749, 3500
PG, Mo Williams, 7.2658000000000005, 4200
C, Louis Amundson, 3.4290999999999996, 3500
SG, Monta Ellis, 27.3096, 6000
PF, David Lee, 16.7132, 4100
PG, Jeremy Lin, 27.748199999999997, 5300
PF, Andrea Bargnani, 7.366899999999999, 3500
PG, Jose Calderon, 18.8241, 4100
PF, Ed Davis, 14.5341, 3800
SG, DeMar DeRozan, 34.596199999999996, 8200
C, Amir Johnson, 20.1177, 4400
SF, James Johnson, 14.073600000000003, 3500
C, Jonas Valanciunas, 23.146300000000004, 5600
PF, Lavoy Allen, 14.3453, 3600
PF, Spencer Hawes, 14.9749, 3800
PG, Jrue Holiday, 24.3249, 5600
SG, Evan Turner, 27.6321, 5700
C, Nikola Vucevic, 30.7733, 7500
PF, Thaddeus Young, 31.3634, 7100
SF, Carmelo Anthony, 36.8242, 8600
PG, Toney Douglas, 3.4154999999999998, 3500
SG, Iman Shumpert, 14.679399999999998, 4100
C, Brook Lopez, 38.486900000000006, 8500
SG, Anthony Morrow, 10.6595, 3600
PG, Deron Williams, 22.7166, 6200
PF, Kevin Garnett, 13.2039, 3500
SF, Jeff Green, 20.6644, 4800
SF, Paul Pierce, 14.4087, 3900
PF, Tobias Harris, 24.8416, 5900
PF, Ersan Ilyasova, 22.5312, 5200
SG, Brandon Jennings, 16.7348, 5500
PF, Jon Leuer, 19.540599999999998, 4400
PG, Beno Udrih, 4.8864, 3500
SF, Paul George, 37.9863, 8900
PG, George Hill, 26.17, 5600
SF, Lance Stephenson, 3.5343999999999998, 3500
PF, Jonas Jerebko, 7.1358, 3500
PG, Brandon Knight, 31.273000000000003, 6700
SF, Kyle Singler, 5.520200000000001, 3500
PG, Rodney Stuckey, 18.2674, 4500
PF, Charlie Villanueva, 5.1387, 3500
SF, Alonzo Gee, 6.3375, 3500
PG, Kyrie Irving, 25.5501, 7600
PG, Ramon Sessions, 21.4552, 4300
PF, Tristan Thompson, 23.0119, 4700
C, Anderson Varejao, 5.7431, 3500
C, Omer Asik, 11.456800000000001, 3500
SF, Luol Deng, 18.9794, 4400
PF, Trevor Booker, 18.8463, 4300
C, JaVale McGee, 9.674000000000001, 3500
C, Kevin Seraphin, 4.1132, 3500
PG, John Wall, 40.7483, 9900
PF, Ryan Anderson, 24.0229, 5700
PG, Jameer Nelson, 25.5636, 5500
SG, J.J. Redick, 18.3905, 5000
C, Joel Anthony, 2.5282999999999998, 3500
PF, Chris Bosh, 36.262299999999996, 7900
PG, Mario Chalmers, 17.9711, 4300
PG, Norris Cole, 23.283099999999997, 4400
PF, Udonis Haslem, 2.8015, 3500
SF, LeBron James, 40.658699999999996, 9700
SF, Mike Miller, 4.7251, 3500
SG, Dwyane Wade, 30.2633, 7300
PG, D.J. Augustin, 6.848700000000001, 3500
C, Bismack Biyombo, 17.3785, 4800
SF, Dante Cunningham, 2.8834, 3500
PF, Boris Diaw, 17.413, 4200
SG, Gerald Henderson, 10.7873, 3500
PG, Kemba Walker, 41.8642, 8700
SG, Joe Johnson, 19.9098, 5200
C, Zaza Pachulia, 29.2469, 6600
PF, Josh Smith, 9.6805, 3500
PF, Marvin Williams, 20.448300000000003, 4700
PF, Nene Hilario, 5.814100000000001, 4100
C, Tyson Chandler, 18.398899999999998, 4000
PF, David West, 15.822499999999998, 3900
PG, Russell Westbrook, 48.1468, 10700
SF, James Jones, 4.1027000000000005, 3500
PF, Kris Humphries, 7.297499999999999, 3500
SG, J.R. Smith, 18.0258, 4600
C, Alexis Ajinca, 8.5671, 3500
PG, Patrick Mills, 9.8421, 3800
SG, Garrett Temple, 17.8137, 4200
SG, Jamal Crawford, 17.712699999999998, 3800
SG, Sasha Vujacic, 2.3756, 3500
SF, Tayshaun Prince, 10.9453, 3500
PG, Ronnie Price, 13.1419, 3600
SF, Wesley Johnson, 14.3016, 3700
PG, Sonny Weems, 2.8933999999999997, 3500
C, Amar'e Stoudemire, 9.366399999999999, 3500
PF, Lance Thomas, 13.2285, 4000
SF, Gerald Green, 16.4216, 3800
SF, P.J. Tucker, 18.8423, 4300
PG, Donald Sloan, 12.3579, 3500
PF, Andrew Nicholson, 9.3834, 3600
SF, Will Barton, 32.7994, 7300
PG, Jared Cunningham, 5.5635, 3500
PF, Mirza Teletovic, 16.526600000000002, 3900
PG, Brian Roberts, 6.3033, 3500
PG, Pablo Prigioni, 4.5953, 3500
SF, Maurice Harkless, 15.092399999999998, 3600
PF, Kyle O'Quinn, 11.1403, 3800
SG, John Jenkins, 2.9789, 3500
SG, Jeremy Lamb, 22.4275, 4500
SF, Jae Crowder, 28.5853, 6200
SF, Evan Fournier, 19.4809, 5000
SG, Dion Waiters, 14.2558, 4000
C, Tyler Zeller, 5.2004, 3500
C, Thomas Robinson, 6.6593, 3500
PF, Jared Sullinger, 20.166, 5600
PG, Austin Rivers, 14.9436, 4000
C, Andre Drummond, 38.52160000000001, 9200
SF, Terrence Ross, 16.4776, 3900
PF, Meyers Leonard, 17.517400000000002, 4000
PG, Damian Lillard, 35.0035, 8800
PF, Anthony Davis, 44.3665, 10200
C, Aron Baynes, 10.8478, 3700
SG, Victor Oladipo, 26.099800000000002, 5700
SF, Otto Porter, 26.3345, 5900
C, Cody Zeller, 23.994799999999998, 4700
C, Alex Len, 13.1556, 4300
SG, Kentavious Caldwell-Pope, 23.665100000000002, 5900
PG, Trey Burke, 22.5009, 4900
SG, C.J. McCollum, 31.087400000000002, 8200
C, Steven Adams, 18.8463, 4200
C, Kelly Olynyk, 21.3553, 4300
SG, Shabazz Muhammad, 16.0276, 3900
PG, Shane Larkin, 18.2869, 4300
PF, Gorgui Dieng, 22.3183, 5000
C, Mason Plumlee, 19.2504, 5000
SF, Solomon Hill, 7.3093, 3500
SG, Andre Roberson, 13.2011, 3500
SG, Archie Goodwin, 8.1975, 3500
SG, Allen Crabbe, 20.1379, 4600
C, Jeff Withey, 26.890700000000002, 4700
PG, Raul Neto, 9.709800000000001, 3500
C, Joffrey Lauvergne, 10.712200000000001, 3900
PG, Matthew Dellavedova, 18.1671, 4400
C, Dewayne Dedmon, 4.0588, 3500
SF, Andrew Wiggins, 28.8958, 6600
SF, Aaron Gordon, 17.7402, 3600
PG, Marcus Smart, 16.160899999999998, 4800
PF, Noah Vonleh, 11.5835, 3500
PG, Zach LaVine, 15.499300000000002, 4300
SF, T.J. Warren, 17.4583, 4300
PF, Adreian Payne, 4.3525, 3500
C, Jusuf Nurkic, 8.9814, 3900
SG, Gary Harris, 20.566200000000002, 4300
SG, Rodney Hood, 25.811999999999998, 5600
PG, Shabazz Napier, 5.683299999999999, 3500
SG, P.J. Hairston, 8.992, 3500
SF, Kyle Anderson, 6.694700000000001, 3500
PF, Glenn Robinson III, 4.2875, 3500
SG, Markel Brown, 1.8159, 3500
PF, Dwight Powell, 11.5859, 3500
SF, Kostas Papanikolaou, 5.4075, 3500
SF, Joe Ingles, 7.4979000000000005, 3500
SG, Elijah Millsap, 3.6697999999999995, 3500
PG, Langston Galloway, 12.877600000000001, 3900
PG, Tyler Johnson, 17.749499999999998, 4000
PF, JaMychal Green, 10.1142, 3500
PG, Tim Frazier, 7.467599999999999, 3500
C, Karl-Anthony Towns, 32.15219999999999, 7500
PF, Kristaps Porzingis, 26.423000000000002, 6200
SG, Mario Hezonja, 7.716200000000001, 3500
PG, Emmanuel Mudiay, 16.1703, 4900
SF, Stanley Johnson, 15.4636, 3800
PF, Frank Kaminsky, 19.0728, 4000
SF, Justise Winslow, 14.1872, 3500
