position, player, projection, salary
C, Matt Bonner, 2.1288, 3500
C, Tim Duncan, 25.4296, 6000
SG, Manu Ginobili, 20.392799999999998, 4600
SG, Danny Green, 15.1632, 3800
SF, Richard Jefferson, 5.104, 3500
PG, Cory Joseph, 13.967200000000002, 3700
SF, Kawhi Leonard, 34.7512, 8500
PG, Chris Paul, 37.105599999999995, 9000
PF, Jason Smith, 6.4864, 3500
SF, Tony Allen, 16.432, 3900
PF, Darrell Arthur, 9.781600000000001, 3500
PG, Mike Conley, 30.5008, 6500
C, Marc Gasol, 33.2, 7800
PF, Zach Randolph, 27.950400000000002, 6500
SF, Chase Budinger, 9.9144, 3500
PG, Goran Dragic, 26.431200000000004, 5800
PF, Jordan Hill, 18.8112, 4800
SG, Courtney Lee, 18.1112, 4400
PG, Kyle Lowry, 40.0552, 8900
SG, Kevin Martin, 9.520800000000001, 3900
SF, Marcus Morris, 21.652, 5200
PF, Patrick Patterson, 15.352, 3600
PF, Luis Scola, 21.3664, 4400
C, Ian Mahinmi, 21.139200000000002, 5000
PF, Dirk Nowitzki, 26.924799999999998, 6900
SF, Jeremy Evans, 3.8568, 3500
PG, Devin Harris, 13.5184, 3600
SF, Gordon Hayward, 31.730400000000003, 7600
C, Enes Kanter, 22.901600000000002, 4800
SF, C.J. Miles, 20.948, 4400
C, Cole Aldrich, 12.034399999999998, 4000
C, Nick Collison, 4.5912, 3500
SF, Kevin Durant, 43.0272, 9900
PF, Serge Ibaka, 28.5976, 6500
PG, Reggie Jackson, 28.8408, 7200
C, Kendrick Perkins, 5.9416, 3500
SG, Raymond Felton, 20.0288, 4800
SF, Wesley Matthews, 21.66, 5100
SF, Bojan Bogdanovic, 21.3992, 4400
SG, Wayne Ellington, 16.703200000000002, 3800
PF, Kevin Love, 32.6624, 7400
SF, Chandler Parsons, 21.815199999999997, 5100
PG, Ricky Rubio, 32.7496, 7600
PF, Anthony Tolliver, 12.724799999999998, 3600
SF, Derrick Williams, 14.6472, 3800
SG, Arron Afflalo, 21.1256, 4600
PF, Kenneth Faried, 28.908, 6500
SF, Danilo Gallinari, 29.656, 7100
PG, Andre Miller, 9.1584, 3500
C, Timofey Mozgov, 13.0496, 3500
SG, Tyreke Evans, 32.9768, 7500
PG, Isaiah Thomas, 33.8912, 8100
C, Hassan Whiteside, 31.536, 7600
SF, Vince Carter, 2.1784, 3500
SF, Jared Dudley, 15.7224, 3900
PF, Channing Frye, 12.4208, 3500
C, Marcin Gortat, 30.383200000000002, 7000
C, Robin Lopez, 22.9896, 4100
PF, Markieff Morris, 8.963999999999999, 4400
SF, Matt Barnes, 18.3304, 5000
