position, player, projection, salary
C, Matt Bonner, 1.8004999999999998, 3500
C, Tim Duncan, 24.258499999999998, 6000
SG, Manu Ginobili, 20.628, 4600
SG, Danny Green, 16.569499999999998, 3800
SF, Richard Jefferson, 7.6274999999999995, 3500
PG, Cory Joseph, 12.3845, 3700
SF, Kawhi Leonard, 32.262, 8500
PG, Chris Paul, 38.556, 9000
PF, Jason Smith, 11.626499999999998, 3500
SF, Tony Allen, 17.02, 3900
PF, Darrell Arthur, 11.403500000000001, 3500
PG, Mike Conley, 30.2705, 6500
C, Marc Gasol, 31.975, 7800
PF, Zach Randolph, 29.979000000000003, 6500
SF, Chase Budinger, 11.281499999999998, 3500
PG, Goran Dragic, 26.024499999999996, 5800
PF, Jordan Hill, 19.261999999999997, 4800
SG, Courtney Lee, 20.399500000000003, 4400
PG, Kyle Lowry, 40.702, 8900
SG, Kevin Martin, 12.108, 3900
SF, Marcus Morris, 20.1575, 5200
PF, Patrick Patterson, 14.469999999999999, 3600
PF, Luis Scola, 21.239, 4400
C, Ian Mahinmi, 20.267, 5000
PF, Dirk Nowitzki, 26.522999999999996, 6900
SF, Jeremy Evans, 3.4304999999999994, 3500
PG, Devin Harris, 11.283999999999999, 3600
SF, Gordon Hayward, 33.3915, 7600
C, Enes Kanter, 22.441000000000003, 4800
SF, C.J. Miles, 22.4425, 4400
C, Cole Aldrich, 18.669, 4000
C, Nick Collison, 2.8369999999999997, 3500
SF, Kevin Durant, 44.384499999999996, 9900
PF, Serge Ibaka, 28.676, 6500
PG, Reggie Jackson, 28.1205, 7200
C, Kendrick Perkins, 5.6034999999999995, 3500
SG, Raymond Felton, 19.700499999999998, 4800
SF, Wesley Matthews, 21.537499999999998, 5100
SF, Bojan Bogdanovic, 23.467, 4400
SG, Wayne Ellington, 17.007, 3800
PF, Kevin Love, 29.398999999999997, 7400
SF, Chandler Parsons, 22.3395, 5100
PG, Ricky Rubio, 33.7835, 7600
PF, Anthony Tolliver, 13.548, 3600
SF, Derrick Williams, 16.984499999999997, 3800
SG, Arron Afflalo, 22.943499999999997, 4600
PF, Kenneth Faried, 29.6675, 6500
SF, Danilo Gallinari, 29.459999999999997, 7100
PG, Andre Miller, 5.8215, 3500
C, Timofey Mozgov, 11.6335, 3500
SG, Tyreke Evans, 34.143, 7500
PG, Isaiah Thomas, 33.9745, 8100
C, Hassan Whiteside, 33.4225, 7600
SF, Vince Carter, 3.4965, 3500
SF, Jared Dudley, 14.174, 3900
PF, Channing Frye, 12.558, 3500
C, Marcin Gortat, 32.157000000000004, 7000
C, Robin Lopez, 25.371000000000002, 4100
PF, Markieff Morris, 12.59, 4400
SF, Matt Barnes, 18.766499999999997, 5000
PG, Steve Blake, 11.7625, 3500
SF, Al-Farouq Aminu, 20.717000000000002, 5100
SG, Randy Foye, 10.7915, 3500
SG, Eric Gordon, 20.092, 4800
C, DeAndre Jordan, 37.1405, 7900
C, Chris Kaman, 0.8495, 3500
PG, Mo Williams, 8.078999999999999, 4200
C, Louis Amundson, 4.7705, 3500
SG, Monta Ellis, 27.948, 6000
PF, David Lee, 18.066, 4100
PG, Jeremy Lin, 25.491, 5300
PF, Andrea Bargnani, 4.8095, 3500
PG, Jose Calderon, 19.595499999999998, 4100
PF, Ed Davis, 12.6455, 3800
SG, DeMar DeRozan, 35.531, 8200
C, Amir Johnson, 20.463500000000003, 4400
SF, James Johnson, 11.368, 3500
C, Jonas Valanciunas, 23.2565, 5600
PF, Lavoy Allen, 15.1015, 3600
PF, Spencer Hawes, 14.849499999999999, 3800
PG, Jrue Holiday, 22.2995, 5600
SG, Evan Turner, 27.0355, 5700
C, Nikola Vucevic, 28.641499999999997, 7500
PF, Thaddeus Young, 32.967, 7100
SF, Carmelo Anthony, 38.67099999999999, 8600
PG, Toney Douglas, 2.9025, 3500
SG, Iman Shumpert, 13.546999999999999, 4100
C, Brook Lopez, 42.0095, 8500
SG, Anthony Morrow, 12.1225, 3600
PG, Deron Williams, 18.833, 6200
PF, Kevin Garnett, 13.3445, 3500
SF, Jeff Green, 21.622, 4800
SF, Paul Pierce, 16.7685, 3900
PF, Tobias Harris, 23.807999999999996, 5900
PF, Ersan Ilyasova, 23.656, 5200
SG, Brandon Jennings, 14.774000000000001, 5500
PF, Jon Leuer, 19.153, 4400
PG, Beno Udrih, 6.832, 3500
SF, Paul George, 38.8565, 8900
PG, George Hill, 26.55, 5600
SF, Lance Stephenson, 4.872, 3500
PF, Jonas Jerebko, 8.329, 3500
PG, Brandon Knight, 29.715, 6700
SF, Kyle Singler, 6.151000000000001, 3500
PG, Rodney Stuckey, 17.287, 4500
PF, Charlie Villanueva, 7.1185, 3500
SF, Alonzo Gee, 6.8125, 3500
PG, Kyrie Irving, 24.725499999999997, 7600
PG, Ramon Sessions, 22.276, 4300
PF, Tristan Thompson, 21.7845, 4700
C, Anderson Varejao, 5.640499999999999, 3500
C, Omer Asik, 10.483999999999998, 3500
SF, Luol Deng, 17.846999999999998, 4400
PF, Trevor Booker, 18.9565, 4300
C, JaVale McGee, 7.469999999999999, 3500
C, Kevin Seraphin, 5.465999999999999, 3500
PG, John Wall, 43.366499999999995, 9900
PF, Ryan Anderson, 23.2895, 5700
PG, Jameer Nelson, 29.318, 5500
SG, J.J. Redick, 15.0275, 5000
C, Joel Anthony, 2.8665, 3500
PF, Chris Bosh, 37.436499999999995, 7900
PG, Mario Chalmers, 18.7805, 4300
PG, Norris Cole, 23.9405, 4400
PF, Udonis Haslem, 3.7324999999999995, 3500
SF, LeBron James, 37.3185, 9700
SF, Mike Miller, 4.8505, 3500
SG, Dwyane Wade, 30.7915, 7300
PG, D.J. Augustin, 6.168500000000001, 3500
C, Bismack Biyombo, 17.967499999999998, 4800
SF, Dante Cunningham, 2.9669999999999996, 3500
PF, Boris Diaw, 20.415, 4200
SG, Gerald Henderson, 11.011499999999998, 3500
PG, Kemba Walker, 44.471, 8700
SG, Joe Johnson, 18.899, 5200
C, Zaza Pachulia, 32.0095, 6600
PF, Josh Smith, 8.9775, 3500
PF, Marvin Williams, 19.2665, 4700
PF, Nene Hilario, 1.6455, 4100
C, Tyson Chandler, 17.9695, 4000
PF, David West, 18.3875, 3900
PG, Russell Westbrook, 49.833999999999996, 10700
SF, James Jones, 6.5385, 3500
PF, Kris Humphries, 10.8125, 3500
SG, J.R. Smith, 18.079, 4600
C, Alexis Ajinca, 8.160499999999999, 3500
PG, Patrick Mills, 2.7855, 3800
SG, Garrett Temple, 16.9435, 4200
SG, Jamal Crawford, 17.4885, 3800
SG, Sasha Vujacic, 2.178, 3500
SF, Tayshaun Prince, 11.7015, 3500
PG, Ronnie Price, 15.3345, 3600
SF, Wesley Johnson, 16.308, 3700
PG, Sonny Weems, 4.117, 3500
C, Amar'e Stoudemire, 9.032, 3500
PF, Lance Thomas, 11.9175, 4000
SF, Gerald Green, 16.908, 3800
SF, P.J. Tucker, 17.7365, 4300
PG, Donald Sloan, 11.814499999999999, 3500
PF, Andrew Nicholson, 13.267, 3600
SF, Will Barton, 33.946999999999996, 7300
PG, Jared Cunningham, 4.4425, 3500
PF, Mirza Teletovic, 17.583, 3900
PG, Brian Roberts, 7.5915, 3500
PG, Pablo Prigioni, 7.251500000000001, 3500
SF, Maurice Harkless, 16.961999999999996, 3600
PF, Kyle O'Quinn, 11.3265, 3800
SG, John Jenkins, 4.0695, 3500
SG, Jeremy Lamb, 21.7625, 4500
SF, Jae Crowder, 30.101499999999998, 6200
SF, Evan Fournier, 19.2795, 5000
SG, Dion Waiters, 13.929, 4000
C, Tyler Zeller, 5.702000000000001, 3500
C, Thomas Robinson, 5.9715, 3500
PF, Jared Sullinger, 19.33, 5600
PG, Austin Rivers, 16.418, 4000
C, Andre Drummond, 39.008, 9200
SF, Terrence Ross, 14.988, 3900
PF, Meyers Leonard, 18.437, 4000
PG, Damian Lillard, 34.6425, 8800
PF, Anthony Davis, 45.107499999999995, 10200
C, Aron Baynes, 11.889, 3700
SG, Victor Oladipo, 23.949, 5700
SF, Otto Porter, 28.7475, 5900
C, Cody Zeller, 25.074, 4700
C, Alex Len, 10.677999999999999, 4300
SG, Kentavious Caldwell-Pope, 24.5505, 5900
PG, Trey Burke, 24.5795, 4900
SG, C.J. McCollum, 32.38699999999999, 8200
C, Steven Adams, 18.9565, 4200
C, Kelly Olynyk, 19.4515, 4300
SG, Shabazz Muhammad, 16.438000000000002, 3900
PG, Shane Larkin, 14.209499999999998, 4300
PF, Gorgui Dieng, 21.5165, 5000
C, Mason Plumlee, 17.852, 5000
SF, Solomon Hill, 12.3215, 3500
SG, Andre Roberson, 13.6305, 3500
SG, Archie Goodwin, 7.9125, 3500
SG, Allen Crabbe, 21.1145, 4600
C, Jeff Withey, 29.4785, 4700
PG, Raul Neto, 8.699000000000002, 3500
C, Joffrey Lauvergne, 16.511, 3900
PG, Matthew Dellavedova, 17.7605, 4400
C, Dewayne Dedmon, 5.593999999999999, 3500
SF, Andrew Wiggins, 29.329, 6600
SF, Aaron Gordon, 16.851, 3600
PG, Marcus Smart, 13.6795, 4800
PF, Noah Vonleh, 12.7425, 3500
PG, Zach LaVine, 11.7715, 4300
SF, T.J. Warren, 13.6165, 4300
PF, Adreian Payne, 6.5375, 3500
C, Jusuf Nurkic, 6.5569999999999995, 3900
SG, Gary Harris, 21.881, 4300
SG, Rodney Hood, 29.459999999999997, 5600
PG, Shabazz Napier, 8.4915, 3500
SG, P.J. Hairston, 6.56, 3500
SF, Kyle Anderson, 6.6985, 3500
PF, Glenn Robinson III, 2.8625, 3500
SG, Markel Brown, 1.8045, 3500
PF, Dwight Powell, 11.9545, 3500
SF, Kostas Papanikolaou, 6.262499999999999, 3500
SF, Joe Ingles, 7.7145, 3500
SG, Elijah Millsap, 5.699, 3500
PG, Langston Galloway, 11.388, 3900
PG, Tyler Johnson, 18.072499999999998, 4000
PF, JaMychal Green, 10.820999999999998, 3500
PG, Tim Frazier, 8.638, 3500
C, Karl-Anthony Towns, 31.110999999999997, 7500
PF, Kristaps Porzingis, 26.764999999999997, 6200
SG, Mario Hezonja, 7.131, 3500
PG, Emmanuel Mudiay, 15.976500000000001, 4900
SF, Stanley Johnson, 15.418, 3800
PF, Frank Kaminsky, 19.164, 4000
SF, Justise Winslow, 13.335999999999999, 3500
PF, Trey Lyles, 13.3705, 3500
SG, Devin Booker, 18.8045, 3600
PG, Cameron Payne, 17.428, 3700
SF, Kelly Oubre, 13.1915, 3500
PG, Jerian Grant, 7.729, 3500
PG, Tyus Jones, 7.4895, 3500
SG, Pat Connaughton, 1.0725, 3500
SG, Joseph Young, 0.5565, 3500
PF, Nemanja Bjelica, 5.5025, 3500
C, Nikola Jokic, 17.2025, 4500
C, Boban Marjanovic, 14.664, 3500
SF, Jonathon Simmons, 10.0135, 3600
SF, Jarell Eddie, 0.864, 3500
