position, player, projection, salary
C, Matt Bonner, 2.0886, 3500
C, Tim Duncan, 25.286199999999997, 6000
SG, Manu Ginobili, 20.421599999999998, 4600
SG, Danny Green, 15.3354, 3800
SF, Richard Jefferson, 5.413, 3500
PG, Cory Joseph, 13.773399999999999, 3700
SF, Kawhi Leonard, 34.4464, 8500
PG, Chris Paul, 37.283199999999994, 9000
PF, Jason Smith, 7.115799999999999, 3500
SF, Tony Allen, 16.503999999999998, 3900
PF, Darrell Arthur, 9.9802, 3500
PG, Mike Conley, 30.4726, 6500
C, Marc Gasol, 33.05, 7800
PF, Zach Randolph, 28.1988, 6500
SF, Chase Budinger, 10.0818, 3500
PG, Goran Dragic, 26.3814, 5800
PF, Jordan Hill, 18.8664, 4800
SG, Courtney Lee, 18.391399999999997, 4400
PG, Kyle Lowry, 40.1344, 8900
SG, Kevin Martin, 9.8376, 3900
SF, Marcus Morris, 21.468999999999998, 5200
PF, Patrick Patterson, 15.244, 3600
PF, Luis Scola, 21.3508, 4400
C, Ian Mahinmi, 21.032400000000003, 5000
PF, Dirk Nowitzki, 26.8756, 6900
SF, Jeremy Evans, 3.8045999999999998, 3500
PG, Devin Harris, 13.2448, 3600
SF, Gordon Hayward, 31.933799999999998, 7600
C, Enes Kanter, 22.8452, 4800
SF, C.J. Miles, 21.131, 4400
C, Cole Aldrich, 12.846799999999998, 4000
C, Nick Collison, 4.376399999999999, 3500
SF, Kevin Durant, 43.1934, 9900
PF, Serge Ibaka, 28.607199999999995, 6500
PG, Reggie Jackson, 28.7526, 7200
C, Kendrick Perkins, 5.9002, 3500
SG, Raymond Felton, 19.988599999999998, 4800
SF, Wesley Matthews, 21.644999999999996, 5100
SF, Bojan Bogdanovic, 21.6524, 4400
SG, Wayne Ellington, 16.7404, 3800
PF, Kevin Love, 32.2628, 7400
SF, Chandler Parsons, 21.879399999999997, 5100
PG, Ricky Rubio, 32.8762, 7600
PF, Anthony Tolliver, 12.8256, 3600
SF, Derrick Williams, 14.933399999999999, 3800
SG, Arron Afflalo, 21.3482, 4600
PF, Kenneth Faried, 29.000999999999998, 6500
SF, Danilo Gallinari, 29.631999999999998, 7100
PG, Andre Miller, 8.7498, 3500
C, Timofey Mozgov, 12.8762, 3500
SG, Tyreke Evans, 33.1196, 7500
PG, Isaiah Thomas, 33.901399999999995, 8100
C, Hassan Whiteside, 31.766999999999996, 7600
SF, Vince Carter, 2.3398, 3500
SF, Jared Dudley, 15.532799999999998, 3900
PF, Channing Frye, 12.4376, 3500
C, Marcin Gortat, 30.6004, 7000
C, Robin Lopez, 23.2812, 4100
PF, Markieff Morris, 9.408, 4400
