position, player, projection, salary
C, Matt Bonner, 1.9144, 3500
C, Tim Duncan, 24.6648, 6000
SG, Manu Ginobili, 20.5464, 4600
SG, Danny Green, 16.0816, 3800
SF, Richard Jefferson, 6.752000000000001, 3500
PG, Cory Joseph, 12.933600000000002, 3700
SF, Kawhi Leonard, 33.125600000000006, 8500
PG, Chris Paul, 38.052800000000005, 9000
PF, Jason Smith, 9.843200000000001, 3500
SF, Tony Allen, 16.816, 3900
PF, Darrell Arthur, 10.840800000000002, 3500
PG, Mike Conley, 30.3504, 6500
C, Marc Gasol, 32.400000000000006, 7800
PF, Zach Randolph, 29.275200000000005, 6500
SF, Chase Budinger, 10.8072, 3500
PG, Goran Dragic, 26.165600000000005, 5800
PF, Jordan Hill, 19.105600000000003, 4800
SG, Courtney Lee, 19.605600000000003, 4400
PG, Kyle Lowry, 40.4776, 8900
SG, Kevin Martin, 11.2104, 3900
SF, Marcus Morris, 20.676000000000002, 5200
PF, Patrick Patterson, 14.776, 3600
PF, Luis Scola, 21.2832, 4400
C, Ian Mahinmi, 20.5696, 5000
PF, Dirk Nowitzki, 26.6624, 6900
SF, Jeremy Evans, 3.5784000000000002, 3500
PG, Devin Harris, 12.0592, 3600
SF, Gordon Hayward, 32.815200000000004, 7600
C, Enes Kanter, 22.6008, 4800
SF, C.J. Miles, 21.924, 4400
C, Cole Aldrich, 16.3672, 4000
C, Nick Collison, 3.4455999999999998, 3500
SF, Kevin Durant, 43.9136, 9900
PF, Serge Ibaka, 28.6488, 6500
PG, Reggie Jackson, 28.370400000000004, 7200
C, Kendrick Perkins, 5.7208000000000006, 3500
SG, Raymond Felton, 19.8144, 4800
SF, Wesley Matthews, 21.580000000000002, 5100
SF, Bojan Bogdanovic, 22.7496, 4400
SG, Wayne Ellington, 16.901600000000002, 3800
PF, Kevin Love, 30.531200000000002, 7400
SF, Chandler Parsons, 22.157600000000002, 5100
PG, Ricky Rubio, 33.424800000000005, 7600
PF, Anthony Tolliver, 13.2624, 3600
SF, Derrick Williams, 16.1736, 3800
SG, Arron Afflalo, 22.3128, 4600
PF, Kenneth Faried, 29.404000000000003, 6500
SF, Danilo Gallinari, 29.528, 7100
PG, Andre Miller, 6.9792000000000005, 3500
C, Timofey Mozgov, 12.1248, 3500
SG, Tyreke Evans, 33.7384, 7500
PG, Isaiah Thomas, 33.9456, 8100
C, Hassan Whiteside, 32.768, 7600
SF, Vince Carter, 3.0392, 3500
SF, Jared Dudley, 14.711200000000002, 3900
