position, player, projection, salary
C, Matt Bonner, 2.1154, 3500
C, Tim Duncan, 25.3818, 6000
SG, Manu Ginobili, 20.4024, 4600
SG, Danny Green, 15.220600000000001, 3800
SF, Richard Jefferson, 5.207000000000001, 3500
PG, Cory Joseph, 13.902600000000001, 3700
SF, Kawhi Leonard, 34.6496, 8500
PG, Chris Paul, 37.1648, 9000
PF, Jason Smith, 6.6962, 3500
SF, Tony Allen, 16.456, 3900
PF, Darrell Arthur, 9.8478, 3500
PG, Mike Conley, 30.4914, 6500
C, Marc Gasol, 33.15, 7800
PF, Zach Randolph, 28.0332, 6500
SF, Chase Budinger, 9.9702, 3500
PG, Goran Dragic, 26.4146, 5800
PF, Jordan Hill, 18.8296, 4800
SG, Courtney Lee, 18.2046, 4400
PG, Kyle Lowry, 40.0816, 8900
SG, Kevin Martin, 9.6264, 3900
SF, Marcus Morris, 21.591, 5200
PF, Patrick Patterson, 15.315999999999999, 3600
PF, Luis Scola, 21.3612, 4400
C, Ian Mahinmi, 21.1036, 5000
PF, Dirk Nowitzki, 26.9084, 6900
SF, Jeremy Evans, 3.8394, 3500
PG, Devin Harris, 13.4272, 3600
SF, Gordon Hayward, 31.7982, 7600
C, Enes Kanter, 22.8828, 4800
SF, C.J. Miles, 21.009, 4400
C, Cole Aldrich, 12.3052, 4000
C, Nick Collison, 4.5196, 3500
SF, Kevin Durant, 43.0826, 9900
PF, Serge Ibaka, 28.6008, 6500
PG, Reggie Jackson, 28.811400000000003, 7200
C, Kendrick Perkins, 5.9277999999999995, 3500
SG, Raymond Felton, 20.0154, 4800
SF, Wesley Matthews, 21.655, 5100
SF, Bojan Bogdanovic, 21.483600000000003, 4400
SG, Wayne Ellington, 16.715600000000002, 3800
PF, Kevin Love, 32.5292, 7400
SF, Chandler Parsons, 21.8366, 5100
PG, Ricky Rubio, 32.7918, 7600
PF, Anthony Tolliver, 12.7584, 3600
SF, Derrick Williams, 14.7426, 3800
SG, Arron Afflalo, 21.1998, 4600
PF, Kenneth Faried, 28.939, 6500
SF, Danilo Gallinari, 29.647999999999996, 7100
PG, Andre Miller, 9.0222, 3500
C, Timofey Mozgov, 12.991799999999998, 3500
SG, Tyreke Evans, 33.0244, 7500
PG, Isaiah Thomas, 33.8946, 8100
C, Hassan Whiteside, 31.613, 7600
SF, Vince Carter, 2.2321999999999997, 3500
SF, Jared Dudley, 15.659199999999998, 3900
PF, Channing Frye, 12.426400000000001, 3500
C, Marcin Gortat, 30.4556, 7000
C, Robin Lopez, 23.0868, 4100
PF, Markieff Morris, 9.111999999999998, 4400
SF, Matt Barnes, 18.348200000000002, 5000
PG, Steve Blake, 8.825, 3500
SF, Al-Farouq Aminu, 21.0836, 5100
SG, Randy Foye, 10.1382, 3500
SG, Eric Gordon, 21.6336, 4800
C, DeAndre Jordan, 35.3874, 7900
C, Chris Kaman, 1.0046, 3500
PG, Mo Williams, 7.0732, 4200
C, Louis Amundson, 3.1113999999999997, 3500
SG, Monta Ellis, 27.1584, 6000
PF, David Lee, 16.3928, 4100
PG, Jeremy Lin, 28.2828, 5300
PF, Andrea Bargnani, 7.9726, 3500
PG, Jose Calderon, 18.641399999999997, 4100
PF, Ed Davis, 14.9814, 3800
SG, DeMar DeRozan, 34.37479999999999, 8200
C, Amir Johnson, 20.035800000000002, 4400
SF, James Johnson, 14.714400000000001, 3500
C, Jonas Valanciunas, 23.120200000000004, 5600
PF, Lavoy Allen, 14.1662, 3600
PF, Spencer Hawes, 15.004600000000002, 3800
PG, Jrue Holiday, 24.8046, 5600
SG, Evan Turner, 27.773400000000002, 5700
C, Nikola Vucevic, 31.2782, 7500
PF, Thaddeus Young, 30.9836, 7100
SF, Carmelo Anthony, 36.3868, 8600
PG, Toney Douglas, 3.537, 3500
SG, Iman Shumpert, 14.947599999999998, 4100
C, Brook Lopez, 37.65260000000001, 8500
SG, Anthony Morrow, 10.312999999999999, 3600
PG, Deron Williams, 23.636400000000002, 6200
