position, player, projection, salary
C, Matt Bonner, 2.035, 3500
C, Tim Duncan, 25.095, 6000
SG, Manu Ginobili, 20.46, 4600
SG, Danny Green, 15.565000000000001, 3800
SF, Richard Jefferson, 5.825, 3500
PG, Cory Joseph, 13.515, 3700
SF, Kawhi Leonard, 34.04, 8500
PG, Chris Paul, 37.519999999999996, 9000
PF, Jason Smith, 7.955, 3500
SF, Tony Allen, 16.6, 3900
PF, Darrell Arthur, 10.245000000000001, 3500
PG, Mike Conley, 30.435000000000002, 6500
C, Marc Gasol, 32.85, 7800
PF, Zach Randolph, 28.53, 6500
SF, Chase Budinger, 10.305, 3500
PG, Goran Dragic, 26.314999999999998, 5800
PF, Jordan Hill, 18.939999999999998, 4800
SG, Courtney Lee, 18.765, 4400
PG, Kyle Lowry, 40.239999999999995, 8900
SG, Kevin Martin, 10.26, 3900
SF, Marcus Morris, 21.225, 5200
PF, Patrick Patterson, 15.1, 3600
PF, Luis Scola, 21.33, 4400
C, Ian Mahinmi, 20.89, 5000
PF, Dirk Nowitzki, 26.81, 6900
SF, Jeremy Evans, 3.735, 3500
PG, Devin Harris, 12.879999999999999, 3600
SF, Gordon Hayward, 32.205, 7600
C, Enes Kanter, 22.77, 4800
SF, C.J. Miles, 21.375, 4400
C, Cole Aldrich, 13.93, 4000
C, Nick Collison, 4.09, 3500
SF, Kevin Durant, 43.415, 9900
PF, Serge Ibaka, 28.619999999999997, 6500
PG, Reggie Jackson, 28.634999999999998, 7200
C, Kendrick Perkins, 5.845000000000001, 3500
SG, Raymond Felton, 19.935000000000002, 4800
SF, Wesley Matthews, 21.625, 5100
SF, Bojan Bogdanovic, 21.990000000000002, 4400
SG, Wayne Ellington, 16.79, 3800
PF, Kevin Love, 31.73, 7400
SF, Chandler Parsons, 21.965, 5100
PG, Ricky Rubio, 33.045, 7600
PF, Anthony Tolliver, 12.96, 3600
SF, Derrick Williams, 15.315, 3800
SG, Arron Afflalo, 21.645, 4600
PF, Kenneth Faried, 29.125, 6500
SF, Danilo Gallinari, 29.6, 7100
