position, player, projection, salary
C, Matt Bonner, 1.9076999999999997, 3500
C, Tim Duncan, 24.640899999999995, 6000
SG, Manu Ginobili, 20.551199999999998, 4600
SG, Danny Green, 16.1103, 3800
SF, Richard Jefferson, 6.8035, 3500
PG, Cory Joseph, 12.9013, 3700
SF, Kawhi Leonard, 33.074799999999996, 8500
PG, Chris Paul, 38.08239999999999, 9000
PF, Jason Smith, 9.948099999999998, 3500
SF, Tony Allen, 16.828, 3900
PF, Darrell Arthur, 10.8739, 3500
PG, Mike Conley, 30.345699999999997, 6500
C, Marc Gasol, 32.375, 7800
PF, Zach Randolph, 29.3166, 6500
SF, Chase Budinger, 10.835099999999999, 3500
PG, Goran Dragic, 26.1573, 5800
PF, Jordan Hill, 19.114799999999995, 4800
SG, Courtney Lee, 19.6523, 4400
PG, Kyle Lowry, 40.49079999999999, 8900
SG, Kevin Martin, 11.2632, 3900
SF, Marcus Morris, 20.6455, 5200
PF, Patrick Patterson, 14.758, 3600
PF, Luis Scola, 21.2806, 4400
C, Ian Mahinmi, 20.5518, 5000
PF, Dirk Nowitzki, 26.654199999999996, 6900
SF, Jeremy Evans, 3.5696999999999997, 3500
PG, Devin Harris, 12.0136, 3600
SF, Gordon Hayward, 32.8491, 7600
C, Enes Kanter, 22.5914, 4800
SF, C.J. Miles, 21.9545, 4400
C, Cole Aldrich, 16.502599999999997, 4000
C, Nick Collison, 3.4097999999999997, 3500
SF, Kevin Durant, 43.9413, 9900
PF, Serge Ibaka, 28.650399999999998, 6500
PG, Reggie Jackson, 28.3557, 7200
C, Kendrick Perkins, 5.7139, 3500
SG, Raymond Felton, 19.807699999999997, 4800
SF, Wesley Matthews, 21.5775, 5100
SF, Bojan Bogdanovic, 22.791800000000002, 4400
SG, Wayne Ellington, 16.9078, 3800
PF, Kevin Love, 30.464599999999997, 7400
SF, Chandler Parsons, 22.1683, 5100
PG, Ricky Rubio, 33.4459, 7600
PF, Anthony Tolliver, 13.2792, 3600
SF, Derrick Williams, 16.2213, 3800
SG, Arron Afflalo, 22.349899999999998, 4600
PF, Kenneth Faried, 29.4195, 6500
SF, Danilo Gallinari, 29.523999999999997, 7100
PG, Andre Miller, 6.911099999999999, 3500
C, Timofey Mozgov, 12.095899999999999, 3500
SG, Tyreke Evans, 33.7622, 7500
PG, Isaiah Thomas, 33.9473, 8100
C, Hassan Whiteside, 32.8065, 7600
SF, Vince Carter, 3.0660999999999996, 3500
SF, Jared Dudley, 14.679599999999999, 3900
PF, Channing Frye, 12.5132, 3500
C, Marcin Gortat, 31.577799999999996, 7000
C, Robin Lopez, 24.5934, 4100
PF, Markieff Morris, 11.405999999999999, 4400
SF, Matt Barnes, 18.6241, 5000
PG, Steve Blake, 10.762499999999998, 3500
SF, Al-Farouq Aminu, 20.8418, 5100
SG, Randy Foye, 10.569099999999999, 3500
SG, Eric Gordon, 20.616799999999998, 4800
C, DeAndre Jordan, 36.5437, 7900
C, Chris Kaman, 0.9022999999999999, 3500
PG, Mo Williams, 7.736599999999999, 4200
C, Louis Amundson, 4.205699999999999, 3500
SG, Monta Ellis, 27.679199999999998, 6000
PF, David Lee, 17.4964, 4100
PG, Jeremy Lin, 26.4414, 5300
PF, Andrea Bargnani, 5.8863, 3500
PG, Jose Calderon, 19.270699999999998, 4100
PF, Ed Davis, 13.4407, 3800
SG, DeMar DeRozan, 35.1374, 8200
C, Amir Johnson, 20.3179, 4400
SF, James Johnson, 12.507200000000001, 3500
C, Jonas Valanciunas, 23.210099999999997, 5600
PF, Lavoy Allen, 14.7831, 3600
PF, Spencer Hawes, 14.9023, 3800
PG, Jrue Holiday, 23.152299999999997, 5600
SG, Evan Turner, 27.286699999999996, 5700
C, Nikola Vucevic, 29.539099999999998, 7500
PF, Thaddeus Young, 32.291799999999995, 7100
SF, Carmelo Anthony, 37.8934, 8600
PG, Toney Douglas, 3.1185, 3500
SG, Iman Shumpert, 14.023799999999998, 4100
C, Brook Lopez, 40.5263, 8500
SG, Anthony Morrow, 11.506499999999999, 3600
PG, Deron Williams, 20.4682, 6200
