position, player, projection, salary
C, Matt Bonner, 2.1623, 3500
C, Tim Duncan, 25.549099999999996, 6000
SG, Manu Ginobili, 20.3688, 4600
SG, Danny Green, 15.019699999999998, 3800
SF, Richard Jefferson, 4.8465, 3500
PG, Cory Joseph, 14.1287, 3700
SF, Kawhi Leonard, 35.0052, 8500
PG, Chris Paul, 36.9576, 9000
PF, Jason Smith, 5.9619, 3500
SF, Tony Allen, 16.372, 3900
PF, Darrell Arthur, 9.6161, 3500
PG, Mike Conley, 30.524299999999997, 6500
C, Marc Gasol, 33.325, 7800
PF, Zach Randolph, 27.7434, 6500
SF, Chase Budinger, 9.774899999999999, 3500
PG, Goran Dragic, 26.4727, 5800
PF, Jordan Hill, 18.7652, 4800
SG, Courtney Lee, 17.877699999999997, 4400
PG, Kyle Lowry, 39.9892, 8900
SG, Kevin Martin, 9.2568, 3900
SF, Marcus Morris, 21.804499999999997, 5200
PF, Patrick Patterson, 15.442, 3600
PF, Luis Scola, 21.3794, 4400
C, Ian Mahinmi, 21.2282, 5000
PF, Dirk Nowitzki, 26.965799999999994, 6900
SF, Jeremy Evans, 3.9002999999999997, 3500
PG, Devin Harris, 13.7464, 3600
SF, Gordon Hayward, 31.5609, 7600
C, Enes Kanter, 22.9486, 4800
SF, C.J. Miles, 20.7955, 4400
C, Cole Aldrich, 11.357399999999998, 4000
C, Nick Collison, 4.7702, 3500
SF, Kevin Durant, 42.8887, 9900
PF, Serge Ibaka, 28.589599999999997, 6500
PG, Reggie Jackson, 28.914299999999997, 7200
C, Kendrick Perkins, 5.9761, 3500
SG, Raymond Felton, 20.0623, 4800
SF, Wesley Matthews, 21.6725, 5100
SF, Bojan Bogdanovic, 21.1882, 4400
SG, Wayne Ellington, 16.6722, 3800
PF, Kevin Love, 32.9954, 7400
SF, Chandler Parsons, 21.761699999999998, 5100
PG, Ricky Rubio, 32.644099999999995, 7600
PF, Anthony Tolliver, 12.640799999999999, 3600
SF, Derrick Williams, 14.4087, 3800
SG, Arron Afflalo, 20.9401, 4600
PF, Kenneth Faried, 28.8305, 6500
SF, Danilo Gallinari, 29.675999999999995, 7100
PG, Andre Miller, 9.498899999999999, 3500
C, Timofey Mozgov, 13.194099999999999, 3500
SG, Tyreke Evans, 32.8578, 7500
PG, Isaiah Thomas, 33.8827, 8100
C, Hassan Whiteside, 31.343499999999995, 7600
SF, Vince Carter, 2.0439, 3500
SF, Jared Dudley, 15.880399999999998, 3900
PF, Channing Frye, 12.4068, 3500
C, Marcin Gortat, 30.202199999999998, 7000
C, Robin Lopez, 22.7466, 4100
PF, Markieff Morris, 8.594, 4400
SF, Matt Barnes, 18.285899999999998, 5000
PG, Steve Blake, 8.3875, 3500
