position, player, projection, salary
C, Matt Bonner, 1.9412, 3500
C, Tim Duncan, 24.760399999999997, 6000
SG, Manu Ginobili, 20.5272, 4600
SG, Danny Green, 15.966800000000001, 3800
SF, Richard Jefferson, 6.546, 3500
PG, Cory Joseph, 13.0628, 3700
SF, Kawhi Leonard, 33.3288, 8500
PG, Chris Paul, 37.9344, 9000
PF, Jason Smith, 9.4236, 3500
SF, Tony Allen, 16.768, 3900
PF, Darrell Arthur, 10.708400000000001, 3500
PG, Mike Conley, 30.3692, 6500
C, Marc Gasol, 32.5, 7800
PF, Zach Randolph, 29.1096, 6500
SF, Chase Budinger, 10.695599999999999, 3500
PG, Goran Dragic, 26.1988, 5800
PF, Jordan Hill, 19.0688, 4800
SG, Courtney Lee, 19.4188, 4400
PG, Kyle Lowry, 40.4248, 8900
SG, Kevin Martin, 10.9992, 3900
SF, Marcus Morris, 20.798000000000002, 5200
PF, Patrick Patterson, 14.847999999999999, 3600
PF, Luis Scola, 21.293599999999998, 4400
C, Ian Mahinmi, 20.6408, 5000
PF, Dirk Nowitzki, 26.6952, 6900
SF, Jeremy Evans, 3.6132, 3500
PG, Devin Harris, 12.2416, 3600
SF, Gordon Hayward, 32.6796, 7600
C, Enes Kanter, 22.638399999999997, 4800
SF, C.J. Miles, 21.802, 4400
C, Cole Aldrich, 15.8256, 4000
C, Nick Collison, 3.5888, 3500
SF, Kevin Durant, 43.8028, 9900
PF, Serge Ibaka, 28.6424, 6500
PG, Reggie Jackson, 28.429199999999998, 7200
C, Kendrick Perkins, 5.7484, 3500
SG, Raymond Felton, 19.8412, 4800
SF, Wesley Matthews, 21.59, 5100
SF, Bojan Bogdanovic, 22.5808, 4400
SG, Wayne Ellington, 16.876800000000003, 3800
PF, Kevin Love, 30.7976, 7400
SF, Chandler Parsons, 22.1148, 5100
PG, Ricky Rubio, 33.3404, 7600
PF, Anthony Tolliver, 13.1952, 3600
SF, Derrick Williams, 15.9828, 3800
SG, Arron Afflalo, 22.1644, 4600
PF, Kenneth Faried, 29.342, 6500
SF, Danilo Gallinari, 29.543999999999997, 7100
PG, Andre Miller, 7.2516, 3500
C, Timofey Mozgov, 12.2404, 3500
SG, Tyreke Evans, 33.6432, 7500
