position, player, projection, salary
C, Matt Bonner, 1.8474, 3500
C, Tim Duncan, 24.4258, 6000
SG, Manu Ginobili, 20.5944, 4600
SG, Danny Green, 16.3686, 3800
SF, Richard Jefferson, 7.267, 3500
PG, Cory Joseph, 12.6106, 3700
SF, Kawhi Leonard, 32.617599999999996, 8500
PG, Chris Paul, 38.348800000000004, 9000
PF, Jason Smith, 10.892199999999999, 3500
SF, Tony Allen, 16.936, 3900
PF, Darrell Arthur, 11.1718, 3500
PG, Mike Conley, 30.303400000000003, 6500
C, Marc Gasol, 32.150000000000006, 7800
PF, Zach Randolph, 29.689200000000003, 6500
SF, Chase Budinger, 11.0862, 3500
PG, Goran Dragic, 26.0826, 5800
PF, Jordan Hill, 19.1976, 4800
SG, Courtney Lee, 20.0726, 4400
PG, Kyle Lowry, 40.6096, 8900
SG, Kevin Martin, 11.738400000000002, 3900
SF, Marcus Morris, 20.371, 5200
PF, Patrick Patterson, 14.596, 3600
PF, Luis Scola, 21.2572, 4400
C, Ian Mahinmi, 20.3916, 5000
PF, Dirk Nowitzki, 26.580399999999997, 6900
SF, Jeremy Evans, 3.4913999999999996, 3500
PG, Devin Harris, 11.603200000000001, 3600
SF, Gordon Hayward, 33.1542, 7600
C, Enes Kanter, 22.506800000000002, 4800
SF, C.J. Miles, 22.229, 4400
C, Cole Aldrich, 17.7212, 4000
C, Nick Collison, 3.0876, 3500
SF, Kevin Durant, 44.190599999999996, 9900
PF, Serge Ibaka, 28.6648, 6500
PG, Reggie Jackson, 28.2234, 7200
C, Kendrick Perkins, 5.6518, 3500
SG, Raymond Felton, 19.747400000000003, 4800
SF, Wesley Matthews, 21.555, 5100
SF, Bojan Bogdanovic, 23.1716, 4400
SG, Wayne Ellington, 16.9636, 3800
PF, Kevin Love, 29.8652, 7400
SF, Chandler Parsons, 22.2646, 5100
PG, Ricky Rubio, 33.6358, 7600
PF, Anthony Tolliver, 13.4304, 3600
SF, Derrick Williams, 16.650599999999997, 3800
SG, Arron Afflalo, 22.6838, 4600
PF, Kenneth Faried, 29.558999999999997, 6500
SF, Danilo Gallinari, 29.488, 7100
PG, Andre Miller, 6.2982, 3500
C, Timofey Mozgov, 11.835799999999999, 3500
SG, Tyreke Evans, 33.9764, 7500
PG, Isaiah Thomas, 33.9626, 8100
C, Hassan Whiteside, 33.153, 7600
SF, Vince Carter, 3.3082, 3500
SF, Jared Dudley, 14.395199999999999, 3900
PF, Channing Frye, 12.5384, 3500
C, Marcin Gortat, 31.903600000000004, 7000
C, Robin Lopez, 25.0308, 4100
PF, Markieff Morris, 12.072, 4400
SF, Matt Barnes, 18.7042, 5000
PG, Steve Blake, 11.325000000000001, 3500
SF, Al-Farouq Aminu, 20.7716, 5100
SG, Randy Foye, 10.6942, 3500
SG, Eric Gordon, 20.321600000000004, 4800
C, DeAndre Jordan, 36.879400000000004, 7900
C, Chris Kaman, 0.8726, 3500
PG, Mo Williams, 7.929200000000001, 4200
C, Louis Amundson, 4.5234000000000005, 3500
SG, Monta Ellis, 27.830399999999997, 6000
PF, David Lee, 17.8168, 4100
PG, Jeremy Lin, 25.906800000000004, 5300
PF, Andrea Bargnani, 5.2806, 3500
PG, Jose Calderon, 19.453400000000002, 4100
PF, Ed Davis, 12.993400000000001, 3800
SG, DeMar DeRozan, 35.3588, 8200
C, Amir Johnson, 20.399800000000003, 4400
SF, James Johnson, 11.8664, 3500
C, Jonas Valanciunas, 23.2362, 5600
PF, Lavoy Allen, 14.962200000000001, 3600
PF, Spencer Hawes, 14.8726, 3800
PG, Jrue Holiday, 22.6726, 5600
SG, Evan Turner, 27.145400000000002, 5700
C, Nikola Vucevic, 29.0342, 7500
PF, Thaddeus Young, 32.6716, 7100
SF, Carmelo Anthony, 38.330799999999996, 8600
PG, Toney Douglas, 2.9970000000000003, 3500
SG, Iman Shumpert, 13.7556, 4100
C, Brook Lopez, 41.3606, 8500
SG, Anthony Morrow, 11.853, 3600
PG, Deron Williams, 19.5484, 6200
PF, Kevin Garnett, 13.3186, 3500
SF, Jeff Green, 21.4456, 4800
SF, Paul Pierce, 16.3338, 3900
PF, Tobias Harris, 23.9984, 5900
PF, Ersan Ilyasova, 23.448800000000002, 5200
SG, Brandon Jennings, 15.135200000000001, 5500
PF, Jon Leuer, 19.2244, 4400
PG, Beno Udrih, 6.4736, 3500
SF, Paul George, 38.696200000000005, 8900
PG, George Hill, 26.48, 5600
SF, Lance Stephenson, 4.6256, 3500
PF, Jonas Jerebko, 8.109200000000001, 3500
PG, Brandon Knight, 30.002000000000002, 6700
SF, Kyle Singler, 6.034800000000001, 3500
PG, Rodney Stuckey, 17.467599999999997, 4500
