position, player, projection, salary
C, Matt Bonner, 1.9009999999999998, 3500
C, Tim Duncan, 24.616999999999997, 6000
SG, Manu Ginobili, 20.555999999999997, 4600
SG, Danny Green, 16.139, 3800
SF, Richard Jefferson, 6.8549999999999995, 3500
PG, Cory Joseph, 12.869, 3700
SF, Kawhi Leonard, 33.023999999999994, 8500
PG, Chris Paul, 38.111999999999995, 9000
PF, Jason Smith, 10.052999999999999, 3500
SF, Tony Allen, 16.84, 3900
PF, Darrell Arthur, 10.907, 3500
PG, Mike Conley, 30.340999999999998, 6500
C, Marc Gasol, 32.35, 7800
PF, Zach Randolph, 29.357999999999997, 6500
SF, Chase Budinger, 10.863, 3500
PG, Goran Dragic, 26.149, 5800
PF, Jordan Hill, 19.124, 4800
SG, Courtney Lee, 19.698999999999998, 4400
PG, Kyle Lowry, 40.50399999999999, 8900
SG, Kevin Martin, 11.315999999999999, 3900
SF, Marcus Morris, 20.615, 5200
PF, Patrick Patterson, 14.739999999999998, 3600
PF, Luis Scola, 21.278, 4400
C, Ian Mahinmi, 20.534, 5000
PF, Dirk Nowitzki, 26.645999999999994, 6900
SF, Jeremy Evans, 3.5609999999999995, 3500
PG, Devin Harris, 11.968, 3600
SF, Gordon Hayward, 32.882999999999996, 7600
C, Enes Kanter, 22.582, 4800
SF, C.J. Miles, 21.985, 4400
C, Cole Aldrich, 16.637999999999998, 4000
C, Nick Collison, 3.3739999999999997, 3500
SF, Kevin Durant, 43.968999999999994, 9900
PF, Serge Ibaka, 28.652, 6500
PG, Reggie Jackson, 28.340999999999998, 7200
C, Kendrick Perkins, 5.707, 3500
SG, Raymond Felton, 19.801000000000002, 4800
SF, Wesley Matthews, 21.575, 5100
SF, Bojan Bogdanovic, 22.834, 4400
SG, Wayne Ellington, 16.914, 3800
PF, Kevin Love, 30.398, 7400
SF, Chandler Parsons, 22.179, 5100
PG, Ricky Rubio, 33.467, 7600
PF, Anthony Tolliver, 13.296, 3600
SF, Derrick Williams, 16.269, 3800
SG, Arron Afflalo, 22.387, 4600
PF, Kenneth Faried, 29.434999999999995, 6500
SF, Danilo Gallinari, 29.519999999999996, 7100
PG, Andre Miller, 6.843, 3500
C, Timofey Mozgov, 12.066999999999998, 3500
SG, Tyreke Evans, 33.786, 7500
PG, Isaiah Thomas, 33.949, 8100
C, Hassan Whiteside, 32.845, 7600
SF, Vince Carter, 3.093, 3500
SF, Jared Dudley, 14.647999999999998, 3900
PF, Channing Frye, 12.515999999999998, 3500
C, Marcin Gortat, 31.613999999999997, 7000
C, Robin Lopez, 24.642, 4100
PF, Markieff Morris, 11.479999999999999, 4400
SF, Matt Barnes, 18.633, 5000
PG, Steve Blake, 10.825, 3500
SF, Al-Farouq Aminu, 20.834, 5100
SG, Randy Foye, 10.582999999999998, 3500
SG, Eric Gordon, 20.584, 4800
C, DeAndre Jordan, 36.581, 7900
C, Chris Kaman, 0.8989999999999999, 3500
PG, Mo Williams, 7.758, 4200
C, Louis Amundson, 4.241, 3500
SG, Monta Ellis, 27.695999999999998, 6000
PF, David Lee, 17.532, 4100
PG, Jeremy Lin, 26.381999999999998, 5300
PF, Andrea Bargnani, 5.818999999999999, 3500
PG, Jose Calderon, 19.290999999999997, 4100
PF, Ed Davis, 13.391, 3800
SG, DeMar DeRozan, 35.162, 8200
C, Amir Johnson, 20.326999999999998, 4400
SF, James Johnson, 12.436, 3500
C, Jonas Valanciunas, 23.213, 5600
PF, Lavoy Allen, 14.802999999999999, 3600
PF, Spencer Hawes, 14.899, 3800
PG, Jrue Holiday, 23.098999999999997, 5600
SG, Evan Turner, 27.270999999999997, 5700
C, Nikola Vucevic, 29.482999999999997, 7500
PF, Thaddeus Young, 32.334, 7100
SF, Carmelo Anthony, 37.942, 8600
PG, Toney Douglas, 3.1049999999999995, 3500
SG, Iman Shumpert, 13.994, 4100
C, Brook Lopez, 40.619, 8500
SG, Anthony Morrow, 11.544999999999998, 3600
PG, Deron Williams, 20.366, 6200
PF, Kevin Garnett, 13.288999999999998, 3500
SF, Jeff Green, 21.244, 4800
SF, Paul Pierce, 15.837, 3900
PF, Tobias Harris, 24.216, 5900
PF, Ersan Ilyasova, 23.212, 5200
SG, Brandon Jennings, 15.547999999999998, 5500
PF, Jon Leuer, 19.305999999999997, 4400
PG, Beno Udrih, 6.063999999999999, 3500
SF, Paul George, 38.513, 8900
PG, George Hill, 26.4, 5600
SF, Lance Stephenson, 4.343999999999999, 3500
PF, Jonas Jerebko, 7.8580000000000005, 3500
PG, Brandon Knight, 30.330000000000002, 6700
SF, Kyle Singler, 5.901999999999999, 3500
PG, Rodney Stuckey, 17.674, 4500
PF, Charlie Villanueva, 6.337, 3500
SF, Alonzo Gee, 6.624999999999999, 3500
PG, Kyrie Irving, 25.051, 7600
PG, Ramon Sessions, 21.952, 4300
PF, Tristan Thompson, 22.269, 4700
C, Anderson Varejao, 5.680999999999999, 3500
C, Omer Asik, 10.867999999999999, 3500
SF, Luol Deng, 18.293999999999997, 4400
PF, Trevor Booker, 18.913, 4300
C, JaVale McGee, 8.34, 3500
C, Kevin Seraphin, 4.9319999999999995, 3500
PG, John Wall, 42.333, 9900
PF, Ryan Anderson, 23.578999999999997, 5700
PG, Jameer Nelson, 27.836, 5500
SG, J.J. Redick, 16.354999999999997, 5000
C, Joel Anthony, 2.7329999999999997, 3500
PF, Chris Bosh, 36.973, 7900
PG, Mario Chalmers, 18.461, 4300
PG, Norris Cole, 23.680999999999997, 4400
PF, Udonis Haslem, 3.3649999999999998, 3500
SF, LeBron James, 38.637, 9700
SF, Mike Miller, 4.801, 3500
SG, Dwyane Wade, 30.583, 7300
PG, D.J. Augustin, 6.436999999999999, 3500
C, Bismack Biyombo, 17.735, 4800
SF, Dante Cunningham, 2.9339999999999997, 3500
PF, Boris Diaw, 19.229999999999997, 4200
SG, Gerald Henderson, 10.923, 3500
PG, Kemba Walker, 43.442, 8700
SG, Joe Johnson, 19.298, 5200
C, Zaza Pachulia, 30.918999999999997, 6600
PF, Josh Smith, 9.254999999999999, 3500
PF, Marvin Williams, 19.733, 4700
PF, Nene Hilario, 3.291, 4100
C, Tyson Chandler, 18.139, 4000
PF, David West, 17.375, 3900
PG, Russell Westbrook, 49.16799999999999, 10700
SF, James Jones, 5.577, 3500
PF, Kris Humphries, 9.424999999999999, 3500
SG, J.R. Smith, 18.058, 4600
C, Alexis Ajinca, 8.321, 3500
PG, Patrick Mills, 5.571, 3800
SG, Garrett Temple, 17.287, 4200
SG, Jamal Crawford, 17.576999999999998, 3800
SG, Sasha Vujacic, 2.2560000000000002, 3500
SF, Tayshaun Prince, 11.402999999999999, 3500
PG, Ronnie Price, 14.468999999999998, 3600
SF, Wesley Johnson, 15.516, 3700
PG, Sonny Weems, 3.634, 3500
C, Amar'e Stoudemire, 9.164, 3500
PF, Lance Thomas, 12.434999999999999, 4000
SF, Gerald Green, 16.716, 3800
SF, P.J. Tucker, 18.173, 4300
PG, Donald Sloan, 12.029, 3500
PF, Andrew Nicholson, 11.734, 3600
SF, Will Barton, 33.494, 7300
PG, Jared Cunningham, 4.885, 3500
PF, Mirza Teletovic, 17.166, 3900
PG, Brian Roberts, 7.082999999999999, 3500
PG, Pablo Prigioni, 6.203, 3500
SF, Maurice Harkless, 16.223999999999997, 3600
PF, Kyle O'Quinn, 11.253, 3800
SG, John Jenkins, 3.639, 3500
SG, Jeremy Lamb, 22.025, 4500
SF, Jae Crowder, 29.503, 6200
SF, Evan Fournier, 19.358999999999998, 5000
SG, Dion Waiters, 14.058, 4000
C, Tyler Zeller, 5.504, 3500
C, Thomas Robinson, 6.242999999999999, 3500
PF, Jared Sullinger, 19.659999999999997, 5600
PG, Austin Rivers, 15.835999999999999, 4000
C, Andre Drummond, 38.816, 9200
SF, Terrence Ross, 15.576, 3900
PF, Meyers Leonard, 18.073999999999998, 4000
PG, Damian Lillard, 34.785, 8800
PF, Anthony Davis, 44.815, 10200
C, Aron Baynes, 11.478, 3700
SG, Victor Oladipo, 24.798000000000002, 5700
SF, Otto Porter, 27.794999999999998, 5900
C, Cody Zeller, 24.647999999999996, 4700
C, Alex Len, 11.655999999999999, 4300
SG, Kentavious Caldwell-Pope, 24.200999999999997, 5900
PG, Trey Burke, 23.758999999999997, 4900
SG, C.J. McCollum, 31.873999999999995, 8200
