position, player, projection, salary
SF, Dante Cunningham, 2.8613999999999997, 3500
PF, Boris Diaw, 16.623, 4200
SG, Gerald Henderson, 10.7283, 3500
PG, Kemba Walker, 41.178200000000004, 8700
SG, Joe Johnson, 20.1758, 5200
C, Zaza Pachulia, 28.5199, 6600
PF, Josh Smith, 9.8655, 3500
PF, Marvin Williams, 20.7593, 4700
PF, Nene Hilario, 6.9111, 4100
C, Tyson Chandler, 18.5119, 4000
PF, David West, 15.147499999999999, 3900
PG, Russell Westbrook, 47.702799999999996, 10700
SF, James Jones, 3.4617, 3500
PF, Kris Humphries, 6.3725, 3500
SG, J.R. Smith, 18.0118, 4600
C, Alexis Ajinca, 8.6741, 3500
PG, Patrick Mills, 11.6991, 3800
SG, Garrett Temple, 18.0427, 4200
SG, Jamal Crawford, 17.7717, 3800
SG, Sasha Vujacic, 2.4276, 3500
SF, Tayshaun Prince, 10.7463, 3500
PG, Ronnie Price, 12.5649, 3600
SF, Wesley Johnson, 13.773600000000002, 3700
PG, Sonny Weems, 2.5713999999999997, 3500
C, Amar'e Stoudemire, 9.4544, 3500
PF, Lance Thomas, 13.5735, 4000
SF, Gerald Green, 16.2936, 3800
SF, P.J. Tucker, 19.1333, 4300
PG, Donald Sloan, 12.5009, 3500
PF, Andrew Nicholson, 8.3614, 3600
SF, Will Barton, 32.4974, 7300
PG, Jared Cunningham, 5.858499999999999, 3500
PF, Mirza Teletovic, 16.248600000000003, 3900
PG, Brian Roberts, 5.9643, 3500
PG, Pablo Prigioni, 3.8963, 3500
SF, Maurice Harkless, 14.600399999999999, 3600
PF, Kyle O'Quinn, 11.0913, 3800
SG, John Jenkins, 2.6919, 3500
SG, Jeremy Lamb, 22.6025, 4500
SF, Jae Crowder, 28.186300000000003, 6200
SF, Evan Fournier, 19.5339, 5000
SG, Dion Waiters, 14.3418, 4000
C, Tyler Zeller, 5.0684000000000005, 3500
C, Thomas Robinson, 6.8403, 3500
PF, Jared Sullinger, 20.386, 5600
PG, Austin Rivers, 14.555599999999998, 4000
C, Andre Drummond, 38.393600000000006, 9200
SF, Terrence Ross, 16.869600000000002, 3900
PF, Meyers Leonard, 17.2754, 4000
PG, Damian Lillard, 35.0985, 8800
PF, Anthony Davis, 44.1715, 10200
C, Aron Baynes, 10.5738, 3700
SG, Victor Oladipo, 26.6658, 5700
SF, Otto Porter, 25.6995, 5900
C, Cody Zeller, 23.7108, 4700
C, Alex Len, 13.807599999999997, 4300
SG, Kentavious Caldwell-Pope, 23.4321, 5900
PG, Trey Burke, 21.953899999999997, 4900
SG, C.J. McCollum, 30.745400000000004, 8200
C, Steven Adams, 18.8173, 4200
C, Kelly Olynyk, 21.8563, 4300
SG, Shabazz Muhammad, 15.919599999999999, 3900
PG, Shane Larkin, 19.3599, 4300
PF, Gorgui Dieng, 22.5293, 5000
C, Mason Plumlee, 19.6184, 5000
SF, Solomon Hill, 5.9903, 3500
SG, Andre Roberson, 13.0881, 3500
SG, Archie Goodwin, 8.2725, 3500
SG, Allen Crabbe, 19.8809, 4600
C, Jeff Withey, 26.2097, 4700
PG, Raul Neto, 9.975800000000001, 3500
C, Joffrey Lauvergne, 9.1862, 3900
PG, Matthew Dellavedova, 18.274100000000004, 4400
C, Dewayne Dedmon, 3.6548, 3500
SF, Andrew Wiggins, 28.7818, 6600
SF, Aaron Gordon, 17.9742, 3600
PG, Marcus Smart, 16.8139, 4800
PF, Noah Vonleh, 11.2785, 3500
PG, Zach LaVine, 16.4803, 4300
SF, T.J. Warren, 18.4693, 4300
PF, Adreian Payne, 3.7775, 3500
C, Jusuf Nurkic, 9.6194, 3900
SG, Gary Harris, 20.220200000000002, 4300
SG, Rodney Hood, 24.852, 5600
PG, Shabazz Napier, 4.9443, 3500
SG, P.J. Hairston, 9.632000000000001, 3500
SF, Kyle Anderson, 6.693700000000001, 3500
PF, Glenn Robinson III, 4.6625, 3500
SG, Markel Brown, 1.8189000000000002, 3500
PF, Dwight Powell, 11.488900000000001, 3500
SF, Kostas Papanikolaou, 5.182499999999999, 3500
SF, Joe Ingles, 7.4409, 3500
SG, Elijah Millsap, 3.1357999999999997, 3500
PG, Langston Galloway, 13.2696, 3900
PG, Tyler Johnson, 17.6645, 4000
PF, JaMychal Green, 9.9282, 3500
PG, Tim Frazier, 7.159599999999999, 3500
C, Karl-Anthony Towns, 32.4262, 7500
PF, Kristaps Porzingis, 26.333, 6200
SG, Mario Hezonja, 7.8702, 3500
PG, Emmanuel Mudiay, 16.2213, 4900
SF, Stanley Johnson, 15.4756, 3800
PF, Frank Kaminsky, 19.0488, 4000
SF, Justise Winslow, 14.411200000000001, 3500
PF, Trey Lyles, 9.7561, 3500
SG, Devin Booker, 18.8189, 3600
PG, Cameron Payne, 15.2776, 3700
SF, Kelly Oubre, 10.604299999999999, 3500
PG, Jerian Grant, 8.1418, 3500
PG, Tyus Jones, 4.5759, 3500
SG, Pat Connaughton, 1.6244999999999998, 3500
SG, Joseph Young, 2.3373, 3500
PF, Nemanja Bjelica, 4.2305, 3500
C, Nikola Jokic, 17.8505, 4500
C, Boban Marjanovic, 6.868800000000001, 3500
SF, Jonathon Simmons, 9.0967, 3600
SF, Jarell Eddie, 3.6288, 3500
