position, player, projection, salary
C, Matt Bonner, 1.8942999999999999, 3500
C, Tim Duncan, 24.593099999999996, 6000
SG, Manu Ginobili, 20.5608, 4600
SG, Danny Green, 16.1677, 3800
SF, Richard Jefferson, 6.906499999999999, 3500
PG, Cory Joseph, 12.8367, 3700
SF, Kawhi Leonard, 32.9732, 8500
PG, Chris Paul, 38.1416, 9000
PF, Jason Smith, 10.1579, 3500
SF, Tony Allen, 16.852, 3900
PF, Darrell Arthur, 10.9401, 3500
PG, Mike Conley, 30.3363, 6500
C, Marc Gasol, 32.325, 7800
PF, Zach Randolph, 29.3994, 6500
SF, Chase Budinger, 10.890899999999998, 3500
PG, Goran Dragic, 26.1407, 5800
PF, Jordan Hill, 19.1332, 4800
SG, Courtney Lee, 19.7457, 4400
PG, Kyle Lowry, 40.517199999999995, 8900
SG, Kevin Martin, 11.368799999999998, 3900
SF, Marcus Morris, 20.5845, 5200
PF, Patrick Patterson, 14.721999999999998, 3600
PF, Luis Scola, 21.275399999999998, 4400
C, Ian Mahinmi, 20.516199999999998, 5000
PF, Dirk Nowitzki, 26.6378, 6900
SF, Jeremy Evans, 3.5523, 3500
PG, Devin Harris, 11.9224, 3600
SF, Gordon Hayward, 32.9169, 7600
C, Enes Kanter, 22.5726, 4800
SF, C.J. Miles, 22.015499999999996, 4400
C, Cole Aldrich, 16.7734, 4000
C, Nick Collison, 3.3381999999999996, 3500
SF, Kevin Durant, 43.9967, 9900
PF, Serge Ibaka, 28.653599999999997, 6500
PG, Reggie Jackson, 28.326299999999996, 7200
C, Kendrick Perkins, 5.7001, 3500
SG, Raymond Felton, 19.7943, 4800
SF, Wesley Matthews, 21.572499999999998, 5100
SF, Bojan Bogdanovic, 22.8762, 4400
SG, Wayne Ellington, 16.9202, 3800
PF, Kevin Love, 30.3314, 7400
SF, Chandler Parsons, 22.1897, 5100
PG, Ricky Rubio, 33.488099999999996, 7600
PF, Anthony Tolliver, 13.3128, 3600
SF, Derrick Williams, 16.316699999999997, 3800
SG, Arron Afflalo, 22.4241, 4600
PF, Kenneth Faried, 29.450499999999998, 6500
SF, Danilo Gallinari, 29.516, 7100
PG, Andre Miller, 6.7749, 3500
C, Timofey Mozgov, 12.0381, 3500
SG, Tyreke Evans, 33.809799999999996, 7500
PG, Isaiah Thomas, 33.9507, 8100
C, Hassan Whiteside, 32.8835, 7600
SF, Vince Carter, 3.1198999999999995, 3500
SF, Jared Dudley, 14.616399999999999, 3900
PF, Channing Frye, 12.518799999999999, 3500
C, Marcin Gortat, 31.6502, 7000
C, Robin Lopez, 24.690599999999996, 4100
PF, Markieff Morris, 11.553999999999998, 4400
SF, Matt Barnes, 18.6419, 5000
PG, Steve Blake, 10.8875, 3500
SF, Al-Farouq Aminu, 20.8262, 5100
SG, Randy Foye, 10.5969, 3500
SG, Eric Gordon, 20.5512, 4800
C, DeAndre Jordan, 36.6183, 7900
C, Chris Kaman, 0.8956999999999999, 3500
PG, Mo Williams, 7.779399999999999, 4200
C, Louis Amundson, 4.2763, 3500
SG, Monta Ellis, 27.712799999999998, 6000
PF, David Lee, 17.5676, 4100
PG, Jeremy Lin, 26.3226, 5300
PF, Andrea Bargnani, 5.7517, 3500
PG, Jose Calderon, 19.311299999999996, 4100
PF, Ed Davis, 13.3413, 3800
SG, DeMar DeRozan, 35.1866, 8200
C, Amir Johnson, 20.3361, 4400
SF, James Johnson, 12.364799999999999, 3500
C, Jonas Valanciunas, 23.215899999999998, 5600
PF, Lavoy Allen, 14.822899999999999, 3600
PF, Spencer Hawes, 14.895699999999998, 3800
PG, Jrue Holiday, 23.045699999999997, 5600
SG, Evan Turner, 27.2553, 5700
C, Nikola Vucevic, 29.426899999999996, 7500
PF, Thaddeus Young, 32.3762, 7100
SF, Carmelo Anthony, 37.99059999999999, 8600
PG, Toney Douglas, 3.0915, 3500
