position, player, projection, salary
C, Matt Bonner, 2.0953, 3500
C, Tim Duncan, 25.3101, 6000
SG, Manu Ginobili, 20.416799999999995, 4600
SG, Danny Green, 15.3067, 3800
SF, Richard Jefferson, 5.3614999999999995, 3500
PG, Cory Joseph, 13.8057, 3700
SF, Kawhi Leonard, 34.49719999999999, 8500
PG, Chris Paul, 37.25359999999999, 9000
PF, Jason Smith, 7.0108999999999995, 3500
SF, Tony Allen, 16.491999999999997, 3900
PF, Darrell Arthur, 9.947099999999999, 3500
PG, Mike Conley, 30.4773, 6500
C, Marc Gasol, 33.075, 7800
PF, Zach Randolph, 28.1574, 6500
SF, Chase Budinger, 10.053899999999999, 3500
PG, Goran Dragic, 26.389699999999998, 5800
PF, Jordan Hill, 18.8572, 4800
SG, Courtney Lee, 18.3447, 4400
PG, Kyle Lowry, 40.121199999999995, 8900
SG, Kevin Martin, 9.7848, 3900
SF, Marcus Morris, 21.499499999999998, 5200
PF, Patrick Patterson, 15.261999999999999, 3600
PF, Luis Scola, 21.3534, 4400
C, Ian Mahinmi, 21.050199999999997, 5000
PF, Dirk Nowitzki, 26.883799999999997, 6900
SF, Jeremy Evans, 3.8132999999999995, 3500
PG, Devin Harris, 13.290399999999998, 3600
SF, Gordon Hayward, 31.899900000000002, 7600
C, Enes Kanter, 22.854599999999998, 4800
SF, C.J. Miles, 21.1005, 4400
C, Cole Aldrich, 12.711399999999998, 4000
C, Nick Collison, 4.4121999999999995, 3500
SF, Kevin Durant, 43.1657, 9900
PF, Serge Ibaka, 28.6056, 6500
PG, Reggie Jackson, 28.7673, 7200
C, Kendrick Perkins, 5.9071, 3500
SG, Raymond Felton, 19.9953, 4800
SF, Wesley Matthews, 21.6475, 5100
SF, Bojan Bogdanovic, 21.6102, 4400
SG, Wayne Ellington, 16.7342, 3800
PF, Kevin Love, 32.3294, 7400
SF, Chandler Parsons, 21.868699999999997, 5100
PG, Ricky Rubio, 32.8551, 7600
PF, Anthony Tolliver, 12.8088, 3600
SF, Derrick Williams, 14.8857, 3800
SG, Arron Afflalo, 21.311099999999996, 4600
PF, Kenneth Faried, 28.985500000000002, 6500
SF, Danilo Gallinari, 29.636, 7100
PG, Andre Miller, 8.817899999999998, 3500
C, Timofey Mozgov, 12.905099999999997, 3500
SG, Tyreke Evans, 33.0958, 7500
PG, Isaiah Thomas, 33.899699999999996, 8100
C, Hassan Whiteside, 31.728499999999997, 7600
SF, Vince Carter, 2.3129, 3500
SF, Jared Dudley, 15.5644, 3900
PF, Channing Frye, 12.4348, 3500
C, Marcin Gortat, 30.5642, 7000
C, Robin Lopez, 23.232599999999998, 4100
PF, Markieff Morris, 9.334, 4400
SF, Matt Barnes, 18.374899999999997, 5000
PG, Steve Blake, 9.0125, 3500
SF, Al-Farouq Aminu, 21.0602, 5100
SG, Randy Foye, 10.1799, 3500
SG, Eric Gordon, 21.535199999999996, 4800
C, DeAndre Jordan, 35.4993, 7900
C, Chris Kaman, 0.9946999999999999, 3500
PG, Mo Williams, 7.1373999999999995, 4200
C, Louis Amundson, 3.2173, 3500
SG, Monta Ellis, 27.208799999999997, 6000
PF, David Lee, 16.4996, 4100
PG, Jeremy Lin, 28.104599999999998, 5300
PF, Andrea Bargnani, 7.770699999999999, 3500
PG, Jose Calderon, 18.7023, 4100
PF, Ed Davis, 14.8323, 3800
SG, DeMar DeRozan, 34.4486, 8200
C, Amir Johnson, 20.0631, 4400
SF, James Johnson, 14.500800000000002, 3500
C, Jonas Valanciunas, 23.1289, 5600
PF, Lavoy Allen, 14.2259, 3600
PF, Spencer Hawes, 14.9947, 3800
PG, Jrue Holiday, 24.6447, 5600
SG, Evan Turner, 27.7263, 5700
C, Nikola Vucevic, 31.109899999999996, 7500
PF, Thaddeus Young, 31.1102, 7100
SF, Carmelo Anthony, 36.5326, 8600
PG, Toney Douglas, 3.4965, 3500
SG, Iman Shumpert, 14.858199999999997, 4100
C, Brook Lopez, 37.9307, 8500
SG, Anthony Morrow, 10.4285, 3600
PG, Deron Williams, 23.3298, 6200
PF, Kevin Garnett, 13.1817, 3500
SF, Jeff Green, 20.513199999999998, 4800
SF, Paul Pierce, 14.0361, 3900
PF, Tobias Harris, 25.0048, 5900
PF, Ersan Ilyasova, 22.3536, 5200
SG, Brandon Jennings, 17.0444, 5500
PF, Jon Leuer, 19.601799999999997, 4400
PG, Beno Udrih, 4.579199999999999, 3500
SF, Paul George, 37.8489, 8900
PG, George Hill, 26.11, 5600
SF, Lance Stephenson, 3.3232, 3500
PF, Jonas Jerebko, 6.9474, 3500
PG, Brandon Knight, 31.519, 6700
SF, Kyle Singler, 5.4206, 3500
PG, Rodney Stuckey, 18.4222, 4500
PF, Charlie Villanueva, 4.8261, 3500
SF, Alonzo Gee, 6.262499999999999, 3500
PG, Kyrie Irving, 25.6803, 7600
PG, Ramon Sessions, 21.3256, 4300
PF, Tristan Thompson, 23.2057, 4700
C, Anderson Varejao, 5.7593, 3500
C, Omer Asik, 11.610399999999998, 3500
SF, Luol Deng, 19.158199999999997, 4400
PF, Trevor Booker, 18.828899999999997, 4300
C, JaVale McGee, 10.021999999999998, 3500
C, Kevin Seraphin, 3.8996, 3500
PG, John Wall, 40.33489999999999, 9900
PF, Ryan Anderson, 24.1387, 5700
PG, Jameer Nelson, 24.9708, 5500
SG, J.J. Redick, 18.921499999999998, 5000
C, Joel Anthony, 2.4749, 3500
PF, Chris Bosh, 36.076899999999995, 7900
PG, Mario Chalmers, 17.8433, 4300
PG, Norris Cole, 23.179299999999998, 4400
PF, Udonis Haslem, 2.6544999999999996, 3500
SF, LeBron James, 41.186099999999996, 9700
SF, Mike Miller, 4.705299999999999, 3500
SG, Dwyane Wade, 30.179899999999996, 7300
PG, D.J. Augustin, 6.956099999999999, 3500
C, Bismack Biyombo, 17.2855, 4800
SF, Dante Cunningham, 2.8701999999999996, 3500
PF, Boris Diaw, 16.939, 4200
SG, Gerald Henderson, 10.7519, 3500
PG, Kemba Walker, 41.4526, 8700
SG, Joe Johnson, 20.069399999999998, 5200
C, Zaza Pachulia, 28.810699999999997, 6600
PF, Josh Smith, 9.7915, 3500
PF, Marvin Williams, 20.634900000000002, 4700
PF, Nene Hilario, 6.4723, 4100
C, Tyson Chandler, 18.4667, 4000
PF, David West, 15.417499999999999, 3900
PG, Russell Westbrook, 47.880399999999995, 10700
SF, James Jones, 3.7180999999999997, 3500
PF, Kris Humphries, 6.7425, 3500
SG, J.R. Smith, 18.0174, 4600
C, Alexis Ajinca, 8.6313, 3500
PG, Patrick Mills, 10.956299999999999, 3800
SG, Garrett Temple, 17.9511, 4200
SG, Jamal Crawford, 17.748099999999997, 3800
SG, Sasha Vujacic, 2.4068, 3500
SF, Tayshaun Prince, 10.8259, 3500
PG, Ronnie Price, 12.7957, 3600
SF, Wesley Johnson, 13.9848, 3700
PG, Sonny Weems, 2.7001999999999997, 3500
C, Amar'e Stoudemire, 9.4192, 3500
PF, Lance Thomas, 13.4355, 4000
SF, Gerald Green, 16.3448, 3800
SF, P.J. Tucker, 19.0169, 4300
PG, Donald Sloan, 12.4437, 3500
PF, Andrew Nicholson, 8.770199999999999, 3600
SF, Will Barton, 32.6182, 7300
PG, Jared Cunningham, 5.7405, 3500
PF, Mirza Teletovic, 16.3598, 3900
PG, Brian Roberts, 6.0999, 3500
PG, Pablo Prigioni, 4.1759, 3500
SF, Maurice Harkless, 14.7972, 3600
PF, Kyle O'Quinn, 11.110899999999999, 3800
SG, John Jenkins, 2.8066999999999998, 3500
SG, Jeremy Lamb, 22.5325, 4500
SF, Jae Crowder, 28.3459, 6200
SF, Evan Fournier, 19.5127, 5000
SG, Dion Waiters, 14.307400000000001, 4000
C, Tyler Zeller, 5.1212, 3500
C, Thomas Robinson, 6.767899999999999, 3500
PF, Jared Sullinger, 20.298, 5600
PG, Austin Rivers, 14.710799999999999, 4000
C, Andre Drummond, 38.4448, 9200
SF, Terrence Ross, 16.7128, 3900
PF, Meyers Leonard, 17.3722, 4000
PG, Damian Lillard, 35.060500000000005, 8800
PF, Anthony Davis, 44.2495, 10200
C, Aron Baynes, 10.683399999999999, 3700
SG, Victor Oladipo, 26.4394, 5700
SF, Otto Porter, 25.9535, 5900
C, Cody Zeller, 23.824399999999997, 4700
C, Alex Len, 13.546799999999998, 4300
SG, Kentavious Caldwell-Pope, 23.5253, 5900
PG, Trey Burke, 22.1727, 4900
SG, C.J. McCollum, 30.882199999999997, 8200
C, Steven Adams, 18.828899999999997, 4200
C, Kelly Olynyk, 21.6559, 4300
SG, Shabazz Muhammad, 15.962799999999998, 3900
PG, Shane Larkin, 18.930699999999998, 4300
PF, Gorgui Dieng, 22.444899999999997, 5000
C, Mason Plumlee, 19.4712, 5000
SF, Solomon Hill, 6.517899999999999, 3500
SG, Andre Roberson, 13.1333, 3500
SG, Archie Goodwin, 8.2425, 3500
SG, Allen Crabbe, 19.9837, 4600
C, Jeff Withey, 26.4821, 4700
PG, Raul Neto, 9.8694, 3500
C, Joffrey Lauvergne, 9.7966, 3900
PG, Matthew Dellavedova, 18.2313, 4400
C, Dewayne Dedmon, 3.8164, 3500
SF, Andrew Wiggins, 28.827399999999997, 6600
SF, Aaron Gordon, 17.880599999999998, 3600
PG, Marcus Smart, 16.552699999999998, 4800
PF, Noah Vonleh, 11.4005, 3500
PG, Zach LaVine, 16.087899999999998, 4300
SF, T.J. Warren, 18.064899999999998, 4300
PF, Adreian Payne, 4.007499999999999, 3500
C, Jusuf Nurkic, 9.3642, 3900
SG, Gary Harris, 20.3586, 4300
SG, Rodney Hood, 25.235999999999997, 5600
PG, Shabazz Napier, 5.2399, 3500
SG, P.J. Hairston, 9.376, 3500
SF, Kyle Anderson, 6.6941, 3500
PF, Glenn Robinson III, 4.512499999999999, 3500
SG, Markel Brown, 1.8176999999999999, 3500
PF, Dwight Powell, 11.5277, 3500
SF, Kostas Papanikolaou, 5.272499999999999, 3500
SF, Joe Ingles, 7.463699999999999, 3500
SG, Elijah Millsap, 3.3494, 3500
PG, Langston Galloway, 13.1128, 3900
PG, Tyler Johnson, 17.6985, 4000
PF, JaMychal Green, 10.0026, 3500
PG, Tim Frazier, 7.282799999999999, 3500
C, Karl-Anthony Towns, 32.316599999999994, 7500
PF, Kristaps Porzingis, 26.369, 6200
SG, Mario Hezonja, 7.8086, 3500
PG, Emmanuel Mudiay, 16.200899999999997, 4900
SF, Stanley Johnson, 15.470799999999999, 3800
PF, Frank Kaminsky, 19.0584, 4000
SF, Justise Winslow, 14.3216, 3500
PF, Trey Lyles, 10.057299999999998, 3500
SG, Devin Booker, 18.8177, 3600
PG, Cameron Payne, 15.456799999999998, 3700
SF, Kelly Oubre, 10.819899999999999, 3500
PG, Jerian Grant, 8.1074, 3500
PG, Tyus Jones, 4.8187, 3500
SG, Pat Connaughton, 1.5784999999999998, 3500
SG, Joseph Young, 2.1889, 3500
PF, Nemanja Bjelica, 4.3365, 3500
C, Nikola Jokic, 17.7965, 4500
C, Boban Marjanovic, 7.5184, 3500
SF, Jonathon Simmons, 9.1731, 3600
SF, Jarell Eddie, 3.3983999999999996, 3500
