position, player, projection, salary
C, Matt Bonner, 1.8876, 3500
C, Tim Duncan, 24.5692, 6000
SG, Manu Ginobili, 20.565599999999996, 4600
SG, Danny Green, 16.1964, 3800
SF, Richard Jefferson, 6.958, 3500
PG, Cory Joseph, 12.804400000000001, 3700
SF, Kawhi Leonard, 32.922399999999996, 8500
PG, Chris Paul, 38.1712, 9000
PF, Jason Smith, 10.2628, 3500
SF, Tony Allen, 16.863999999999997, 3900
PF, Darrell Arthur, 10.9732, 3500
PG, Mike Conley, 30.3316, 6500
C, Marc Gasol, 32.3, 7800
PF, Zach Randolph, 29.440800000000003, 6500
SF, Chase Budinger, 10.9188, 3500
PG, Goran Dragic, 26.1324, 5800
PF, Jordan Hill, 19.1424, 4800
SG, Courtney Lee, 19.7924, 4400
PG, Kyle Lowry, 40.5304, 8900
SG, Kevin Martin, 11.421600000000002, 3900
SF, Marcus Morris, 20.554000000000002, 5200
PF, Patrick Patterson, 14.703999999999999, 3600
PF, Luis Scola, 21.2728, 4400
C, Ian Mahinmi, 20.4984, 5000
PF, Dirk Nowitzki, 26.6296, 6900
SF, Jeremy Evans, 3.5436, 3500
PG, Devin Harris, 11.8768, 3600
SF, Gordon Hayward, 32.9508, 7600
C, Enes Kanter, 22.563200000000002, 4800
SF, C.J. Miles, 22.046, 4400
C, Cole Aldrich, 16.9088, 4000
C, Nick Collison, 3.3024, 3500
SF, Kevin Durant, 44.0244, 9900
PF, Serge Ibaka, 28.655199999999997, 6500
PG, Reggie Jackson, 28.3116, 7200
C, Kendrick Perkins, 5.6932, 3500
SG, Raymond Felton, 19.7876, 4800
SF, Wesley Matthews, 21.57, 5100
SF, Bojan Bogdanovic, 22.918400000000002, 4400
SG, Wayne Ellington, 16.9264, 3800
PF, Kevin Love, 30.2648, 7400
SF, Chandler Parsons, 22.200400000000002, 5100
PG, Ricky Rubio, 33.5092, 7600
PF, Anthony Tolliver, 13.3296, 3600
SF, Derrick Williams, 16.3644, 3800
SG, Arron Afflalo, 22.461199999999998, 4600
PF, Kenneth Faried, 29.466, 6500
SF, Danilo Gallinari, 29.512, 7100
PG, Andre Miller, 6.7068, 3500
C, Timofey Mozgov, 12.0092, 3500
SG, Tyreke Evans, 33.833600000000004, 7500
PG, Isaiah Thomas, 33.9524, 8100
C, Hassan Whiteside, 32.922, 7600
SF, Vince Carter, 3.1468, 3500
SF, Jared Dudley, 14.5848, 3900
PF, Channing Frye, 12.5216, 3500
C, Marcin Gortat, 31.6864, 7000
C, Robin Lopez, 24.739200000000004, 4100
PF, Markieff Morris, 11.627999999999998, 4400
SF, Matt Barnes, 18.6508, 5000
PG, Steve Blake, 10.95, 3500
SF, Al-Farouq Aminu, 20.8184, 5100
SG, Randy Foye, 10.610800000000001, 3500
SG, Eric Gordon, 20.5184, 4800
C, DeAndre Jordan, 36.65560000000001, 7900
C, Chris Kaman, 0.8924, 3500
PG, Mo Williams, 7.800800000000001, 4200
C, Louis Amundson, 4.3116, 3500
SG, Monta Ellis, 27.729599999999998, 6000
PF, David Lee, 17.6032, 4100
PG, Jeremy Lin, 26.263199999999998, 5300
PF, Andrea Bargnani, 5.6844, 3500
PG, Jose Calderon, 19.331599999999998, 4100
PF, Ed Davis, 13.2916, 3800
SG, DeMar DeRozan, 35.2112, 8200
C, Amir Johnson, 20.345200000000002, 4400
SF, James Johnson, 12.293600000000001, 3500
C, Jonas Valanciunas, 23.2188, 5600
PF, Lavoy Allen, 14.8428, 3600
PF, Spencer Hawes, 14.892400000000002, 3800
PG, Jrue Holiday, 22.9924, 5600
SG, Evan Turner, 27.2396, 5700
C, Nikola Vucevic, 29.370799999999996, 7500
PF, Thaddeus Young, 32.4184, 7100
SF, Carmelo Anthony, 38.0392, 8600
PG, Toney Douglas, 3.0780000000000003, 3500
SG, Iman Shumpert, 13.934399999999998, 4100
C, Brook Lopez, 40.8044, 8500
SG, Anthony Morrow, 11.621999999999998, 3600
PG, Deron Williams, 20.1616, 6200
PF, Kevin Garnett, 13.2964, 3500
SF, Jeff Green, 21.2944, 4800
SF, Paul Pierce, 15.9612, 3900
PF, Tobias Harris, 24.1616, 5900
PF, Ersan Ilyasova, 23.2712, 5200
SG, Brandon Jennings, 15.4448, 5500
PF, Jon Leuer, 19.285600000000002, 4400
PG, Beno Udrih, 6.166399999999999, 3500
SF, Paul George, 38.5588, 8900
PG, George Hill, 26.42, 5600
SF, Lance Stephenson, 4.4144, 3500
PF, Jonas Jerebko, 7.920800000000001, 3500
PG, Brandon Knight, 30.248000000000005, 6700
SF, Kyle Singler, 5.9352, 3500
PG, Rodney Stuckey, 17.6224, 4500
PF, Charlie Villanueva, 6.4412, 3500
SF, Alonzo Gee, 6.65, 3500
PG, Kyrie Irving, 25.007599999999996, 7600
PG, Ramon Sessions, 21.995200000000004, 4300
PF, Tristan Thompson, 22.2044, 4700
C, Anderson Varejao, 5.6756, 3500
C, Omer Asik, 10.8168, 3500
SF, Luol Deng, 18.2344, 4400
PF, Trevor Booker, 18.9188, 4300
C, JaVale McGee, 8.224, 3500
C, Kevin Seraphin, 5.0032000000000005, 3500
PG, John Wall, 42.4708, 9900
PF, Ryan Anderson, 23.540399999999998, 5700
PG, Jameer Nelson, 28.0336, 5500
SG, J.J. Redick, 16.178, 5000
C, Joel Anthony, 2.7508, 3500
PF, Chris Bosh, 37.0348, 7900
PG, Mario Chalmers, 18.5036, 4300
PG, Norris Cole, 23.7156, 4400
PF, Udonis Haslem, 3.4139999999999997, 3500
SF, LeBron James, 38.4612, 9700
SF, Mike Miller, 4.807600000000001, 3500
SG, Dwyane Wade, 30.6108, 7300
PG, D.J. Augustin, 6.401200000000001, 3500
C, Bismack Biyombo, 17.766, 4800
SF, Dante Cunningham, 2.9384, 3500
PF, Boris Diaw, 19.387999999999998, 4200
SG, Gerald Henderson, 10.9348, 3500
PG, Kemba Walker, 43.5792, 8700
SG, Joe Johnson, 19.2448, 5200
C, Zaza Pachulia, 31.0644, 6600
PF, Josh Smith, 9.218, 3500
PF, Marvin Williams, 19.6708, 4700
PF, Nene Hilario, 3.0716000000000006, 4100
C, Tyson Chandler, 18.116400000000002, 4000
PF, David West, 17.509999999999998, 3900
PG, Russell Westbrook, 49.2568, 10700
SF, James Jones, 5.7052, 3500
PF, Kris Humphries, 9.61, 3500
SG, J.R. Smith, 18.0608, 4600
C, Alexis Ajinca, 8.2996, 3500
PG, Patrick Mills, 5.1996, 3800
SG, Garrett Temple, 17.2412, 4200
SG, Jamal Crawford, 17.565199999999997, 3800
SG, Sasha Vujacic, 2.2456, 3500
SF, Tayshaun Prince, 11.442800000000002, 3500
PG, Ronnie Price, 14.5844, 3600
SF, Wesley Johnson, 15.6216, 3700
PG, Sonny Weems, 3.6984, 3500
C, Amar'e Stoudemire, 9.1464, 3500
PF, Lance Thomas, 12.366, 4000
SF, Gerald Green, 16.741600000000002, 3800
SF, P.J. Tucker, 18.114800000000002, 4300
PG, Donald Sloan, 12.0004, 3500
PF, Andrew Nicholson, 11.938400000000001, 3600
SF, Will Barton, 33.5544, 7300
PG, Jared Cunningham, 4.8260000000000005, 3500
PF, Mirza Teletovic, 17.2216, 3900
PG, Brian Roberts, 7.1508, 3500
PG, Pablo Prigioni, 6.3428, 3500
SF, Maurice Harkless, 16.322400000000002, 3600
PF, Kyle O'Quinn, 11.2628, 3800
SG, John Jenkins, 3.6963999999999997, 3500
SG, Jeremy Lamb, 21.99, 4500
SF, Jae Crowder, 29.5828, 6200
SF, Evan Fournier, 19.3484, 5000
SG, Dion Waiters, 14.0408, 4000
C, Tyler Zeller, 5.5304, 3500
C, Thomas Robinson, 6.2068, 3500
PF, Jared Sullinger, 19.616, 5600
PG, Austin Rivers, 15.9136, 4000
C, Andre Drummond, 38.8416, 9200
SF, Terrence Ross, 15.497600000000002, 3900
PF, Meyers Leonard, 18.1224, 4000
PG, Damian Lillard, 34.766000000000005, 8800
PF, Anthony Davis, 44.854, 10200
C, Aron Baynes, 11.5328, 3700
SG, Victor Oladipo, 24.684800000000003, 5700
SF, Otto Porter, 27.922, 5900
C, Cody Zeller, 24.7048, 4700
C, Alex Len, 11.525599999999999, 4300
SG, Kentavious Caldwell-Pope, 24.2476, 5900
PG, Trey Burke, 23.868399999999998, 4900
SG, C.J. McCollum, 31.9424, 8200
C, Steven Adams, 18.9188, 4200
C, Kelly Olynyk, 20.1028, 4300
SG, Shabazz Muhammad, 16.2976, 3900
PG, Shane Larkin, 15.604399999999998, 4300
PF, Gorgui Dieng, 21.7908, 5000
C, Mason Plumlee, 18.3304, 5000
SF, Solomon Hill, 10.6068, 3500
SG, Andre Roberson, 13.483600000000001, 3500
SG, Archie Goodwin, 8.01, 3500
SG, Allen Crabbe, 20.7804, 4600
C, Jeff Withey, 28.593200000000003, 4700
PG, Raul Neto, 9.0448, 3500
C, Joffrey Lauvergne, 14.5272, 3900
PG, Matthew Dellavedova, 17.8996, 4400
C, Dewayne Dedmon, 5.0687999999999995, 3500
SF, Andrew Wiggins, 29.180799999999998, 6600
SF, Aaron Gordon, 17.1552, 3600
PG, Marcus Smart, 14.528399999999998, 4800
PF, Noah Vonleh, 12.346, 3500
PG, Zach LaVine, 13.046800000000001, 4300
SF, T.J. Warren, 14.930800000000001, 4300
PF, Adreian Payne, 5.79, 3500
C, Jusuf Nurkic, 7.3864, 3900
SG, Gary Harris, 21.4312, 4300
SG, Rodney Hood, 28.211999999999996, 5600
PG, Shabazz Napier, 7.5308, 3500
SG, P.J. Hairston, 7.392, 3500
SF, Kyle Anderson, 6.6972000000000005, 3500
PF, Glenn Robinson III, 3.35, 3500
SG, Markel Brown, 1.8084000000000002, 3500
PF, Dwight Powell, 11.8284, 3500
SF, Kostas Papanikolaou, 5.97, 3500
SF, Joe Ingles, 7.6404, 3500
SG, Elijah Millsap, 5.0047999999999995, 3500
PG, Langston Galloway, 11.8976, 3900
PG, Tyler Johnson, 17.962, 4000
PF, JaMychal Green, 10.5792, 3500
PG, Tim Frazier, 8.2376, 3500
C, Karl-Anthony Towns, 31.4672, 7500
PF, Kristaps Porzingis, 26.648, 6200
SG, Mario Hezonja, 7.3312, 3500
PG, Emmanuel Mudiay, 16.0428, 4900
SF, Stanley Johnson, 15.433599999999998, 3800
PF, Frank Kaminsky, 19.1328, 4000
SF, Justise Winslow, 13.6272, 3500
PF, Trey Lyles, 12.3916, 3500
SG, Devin Booker, 18.8084, 3600
PG, Cameron Payne, 16.8456, 3700
SF, Kelly Oubre, 12.4908, 3500
PG, Jerian Grant, 7.8408, 3500
PG, Tyus Jones, 6.7004, 3500
SG, Pat Connaughton, 1.222, 3500
SG, Joseph Young, 1.0388000000000002, 3500
PF, Nemanja Bjelica, 5.158, 3500
C, Nikola Jokic, 17.378, 4500
C, Boban Marjanovic, 12.552800000000001, 3500
SF, Jonathon Simmons, 9.7652, 3600
SF, Jarell Eddie, 1.6128, 3500
