position, player, projection, salary
C, Matt Bonner, 2.1422, 3500
C, Tim Duncan, 25.477400000000003, 6000
SG, Manu Ginobili, 20.383200000000002, 4600
SG, Danny Green, 15.105800000000002, 3800
SF, Richard Jefferson, 5.001, 3500
PG, Cory Joseph, 14.0318, 3700
SF, Kawhi Leonard, 34.8528, 8500
PG, Chris Paul, 37.046400000000006, 9000
PF, Jason Smith, 6.2766, 3500
SF, Tony Allen, 16.408, 3900
PF, Darrell Arthur, 9.7154, 3500
PG, Mike Conley, 30.5102, 6500
C, Marc Gasol, 33.25, 7800
PF, Zach Randolph, 27.867600000000003, 6500
SF, Chase Budinger, 9.858600000000001, 3500
PG, Goran Dragic, 26.4478, 5800
PF, Jordan Hill, 18.7928, 4800
SG, Courtney Lee, 18.0178, 4400
PG, Kyle Lowry, 40.028800000000004, 8900
SG, Kevin Martin, 9.4152, 3900
SF, Marcus Morris, 21.713, 5200
PF, Patrick Patterson, 15.388000000000002, 3600
PF, Luis Scola, 21.3716, 4400
C, Ian Mahinmi, 21.174800000000005, 5000
PF, Dirk Nowitzki, 26.941200000000002, 6900
SF, Jeremy Evans, 3.8742, 3500
PG, Devin Harris, 13.6096, 3600
SF, Gordon Hayward, 31.6626, 7600
C, Enes Kanter, 22.9204, 4800
SF, C.J. Miles, 20.887, 4400
C, Cole Aldrich, 11.7636, 4000
C, Nick Collison, 4.662800000000001, 3500
SF, Kevin Durant, 42.9718, 9900
PF, Serge Ibaka, 28.5944, 6500
PG, Reggie Jackson, 28.8702, 7200
C, Kendrick Perkins, 5.955400000000001, 3500
SG, Raymond Felton, 20.0422, 4800
SF, Wesley Matthews, 21.665, 5100
SF, Bojan Bogdanovic, 21.314799999999998, 4400
SG, Wayne Ellington, 16.690800000000003, 3800
PF, Kevin Love, 32.7956, 7400
SF, Chandler Parsons, 21.7938, 5100
PG, Ricky Rubio, 32.7074, 7600
PF, Anthony Tolliver, 12.6912, 3600
SF, Derrick Williams, 14.5518, 3800
SG, Arron Afflalo, 21.0514, 4600
PF, Kenneth Faried, 28.877000000000002, 6500
SF, Danilo Gallinari, 29.664, 7100
PG, Andre Miller, 9.2946, 3500
C, Timofey Mozgov, 13.1074, 3500
SG, Tyreke Evans, 32.929199999999994, 7500
PG, Isaiah Thomas, 33.8878, 8100
C, Hassan Whiteside, 31.459000000000003, 7600
SF, Vince Carter, 2.1246, 3500
SF, Jared Dudley, 15.785599999999999, 3900
PF, Channing Frye, 12.415199999999999, 3500
C, Marcin Gortat, 30.3108, 7000
C, Robin Lopez, 22.892400000000002, 4100
PF, Markieff Morris, 8.816, 4400
SF, Matt Barnes, 18.312600000000003, 5000
PG, Steve Blake, 8.575000000000001, 3500
SF, Al-Farouq Aminu, 21.114800000000002, 5100
SG, Randy Foye, 10.0826, 3500
SG, Eric Gordon, 21.7648, 4800
C, DeAndre Jordan, 35.238200000000006, 7900
C, Chris Kaman, 1.0178, 3500
PG, Mo Williams, 6.9876000000000005, 4200
C, Louis Amundson, 2.9702, 3500
SG, Monta Ellis, 27.0912, 6000
PF, David Lee, 16.2504, 4100
PG, Jeremy Lin, 28.520400000000002, 5300
PF, Andrea Bargnani, 8.2418, 3500
PG, Jose Calderon, 18.560200000000002, 4100
PF, Ed Davis, 15.180200000000003, 3800
SG, DeMar DeRozan, 34.276399999999995, 8200
C, Amir Johnson, 19.9994, 4400
SF, James Johnson, 14.999200000000002, 3500
C, Jonas Valanciunas, 23.108600000000003, 5600
PF, Lavoy Allen, 14.0866, 3600
PF, Spencer Hawes, 15.017800000000001, 3800
PG, Jrue Holiday, 25.0178, 5600
SG, Evan Turner, 27.836200000000005, 5700
C, Nikola Vucevic, 31.5026, 7500
PF, Thaddeus Young, 30.814799999999998, 7100
SF, Carmelo Anthony, 36.192400000000006, 8600
PG, Toney Douglas, 3.591, 3500
SG, Iman Shumpert, 15.0668, 4100
C, Brook Lopez, 37.281800000000004, 8500
SG, Anthony Morrow, 10.159, 3600
PG, Deron Williams, 24.0452, 6200
PF, Kevin Garnett, 13.1558, 3500
SF, Jeff Green, 20.336800000000004, 4800
SF, Paul Pierce, 13.6014, 3900
PF, Tobias Harris, 25.1952, 5900
PF, Ersan Ilyasova, 22.1464, 5200
SG, Brandon Jennings, 17.4056, 5500
PF, Jon Leuer, 19.6732, 4400
PG, Beno Udrih, 4.2208000000000006, 3500
SF, Paul George, 37.6886, 8900
PG, George Hill, 26.04, 5600
SF, Lance Stephenson, 3.0768000000000004, 3500
PF, Jonas Jerebko, 6.727600000000001, 3500
PG, Brandon Knight, 31.806000000000004, 6700
SF, Kyle Singler, 5.3044, 3500
PG, Rodney Stuckey, 18.602800000000002, 4500
PF, Charlie Villanueva, 4.4614, 3500
SF, Alonzo Gee, 6.175000000000001, 3500
PG, Kyrie Irving, 25.8322, 7600
