position, player, projection, salary
C, Matt Bonner, 2.2762000000000002, 3500
C, Tim Duncan, 25.955399999999997, 6000
SG, Manu Ginobili, 20.2872, 4600
SG, Danny Green, 14.5318, 3800
SF, Richard Jefferson, 3.971, 3500
PG, Cory Joseph, 14.677800000000001, 3700
SF, Kawhi Leonard, 35.86879999999999, 8500
PG, Chris Paul, 36.4544, 9000
PF, Jason Smith, 4.1786, 3500
SF, Tony Allen, 16.168, 3900
PF, Darrell Arthur, 9.0534, 3500
PG, Mike Conley, 30.604200000000002, 6500
C, Marc Gasol, 33.75, 7800
PF, Zach Randolph, 27.0396, 6500
SF, Chase Budinger, 9.300600000000001, 3500
PG, Goran Dragic, 26.6138, 5800
PF, Jordan Hill, 18.6088, 4800
SG, Courtney Lee, 17.0838, 4400
PG, Kyle Lowry, 39.764799999999994, 8900
SG, Kevin Martin, 8.359200000000001, 3900
SF, Marcus Morris, 22.323, 5200
PF, Patrick Patterson, 15.748, 3600
PF, Luis Scola, 21.4236, 4400
C, Ian Mahinmi, 21.530800000000003, 5000
PF, Dirk Nowitzki, 27.1052, 6900
SF, Jeremy Evans, 4.0482, 3500
PG, Devin Harris, 14.5216, 3600
SF, Gordon Hayward, 30.9846, 7600
C, Enes Kanter, 23.1084, 4800
SF, C.J. Miles, 20.277, 4400
C, Cole Aldrich, 9.0556, 4000
C, Nick Collison, 5.3788, 3500
SF, Kevin Durant, 42.4178, 9900
PF, Serge Ibaka, 28.5624, 6500
PG, Reggie Jackson, 29.1642, 7200
C, Kendrick Perkins, 6.093400000000001, 3500
SG, Raymond Felton, 20.176199999999998, 4800
SF, Wesley Matthews, 21.715, 5100
SF, Bojan Bogdanovic, 20.470799999999997, 4400
SG, Wayne Ellington, 16.5668, 3800
PF, Kevin Love, 34.1276, 7400
SF, Chandler Parsons, 21.5798, 5100
PG, Ricky Rubio, 32.285399999999996, 7600
PF, Anthony Tolliver, 12.3552, 3600
SF, Derrick Williams, 13.5978, 3800
SG, Arron Afflalo, 20.309399999999997, 4600
PF, Kenneth Faried, 28.567, 6500
SF, Danilo Gallinari, 29.744, 7100
PG, Andre Miller, 10.6566, 3500
C, Timofey Mozgov, 13.6854, 3500
SG, Tyreke Evans, 32.453199999999995, 7500
PG, Isaiah Thomas, 33.8538, 8100
C, Hassan Whiteside, 30.689, 7600
SF, Vince Carter, 1.5866, 3500
SF, Jared Dudley, 16.4176, 3900
PF, Channing Frye, 12.3592, 3500
C, Marcin Gortat, 29.586799999999997, 7000
C, Robin Lopez, 21.920399999999997, 4100
