position, player, projection, salary
C, Matt Bonner, 1.9747, 3500
C, Tim Duncan, 24.8799, 6000
SG, Manu Ginobili, 20.5032, 4600
SG, Danny Green, 15.8233, 3800
SF, Richard Jefferson, 6.288499999999999, 3500
PG, Cory Joseph, 13.2243, 3700
SF, Kawhi Leonard, 33.58279999999999, 8500
PG, Chris Paul, 37.7864, 9000
PF, Jason Smith, 8.899099999999999, 3500
SF, Tony Allen, 16.708, 3900
PF, Darrell Arthur, 10.5429, 3500
PG, Mike Conley, 30.392699999999998, 6500
C, Marc Gasol, 32.625, 7800
PF, Zach Randolph, 28.9026, 6500
SF, Chase Budinger, 10.556099999999999, 3500
PG, Goran Dragic, 26.240299999999998, 5800
PF, Jordan Hill, 19.022799999999997, 4800
SG, Courtney Lee, 19.185299999999998, 4400
PG, Kyle Lowry, 40.358799999999995, 8900
SG, Kevin Martin, 10.735199999999999, 3900
SF, Marcus Morris, 20.950499999999998, 5200
PF, Patrick Patterson, 14.937999999999999, 3600
PF, Luis Scola, 21.3066, 4400
C, Ian Mahinmi, 20.729799999999997, 5000
PF, Dirk Nowitzki, 26.736199999999997, 6900
SF, Jeremy Evans, 3.6567, 3500
PG, Devin Harris, 12.4696, 3600
SF, Gordon Hayward, 32.510099999999994, 7600
C, Enes Kanter, 22.6854, 4800
SF, C.J. Miles, 21.6495, 4400
C, Cole Aldrich, 15.148599999999998, 4000
C, Nick Collison, 3.7677999999999994, 3500
SF, Kevin Durant, 43.6643, 9900
PF, Serge Ibaka, 28.6344, 6500
PG, Reggie Jackson, 28.502699999999997, 7200
C, Kendrick Perkins, 5.7829, 3500
SG, Raymond Felton, 19.874699999999997, 4800
SF, Wesley Matthews, 21.6025, 5100
SF, Bojan Bogdanovic, 22.369799999999998, 4400
SG, Wayne Ellington, 16.8458, 3800
PF, Kevin Love, 31.130599999999998, 7400
SF, Chandler Parsons, 22.061299999999996, 5100
PG, Ricky Rubio, 33.234899999999996, 7600
PF, Anthony Tolliver, 13.111199999999998, 3600
SF, Derrick Williams, 15.744299999999999, 3800
SG, Arron Afflalo, 21.978899999999996, 4600
PF, Kenneth Faried, 29.264499999999998, 6500
SF, Danilo Gallinari, 29.563999999999997, 7100
PG, Andre Miller, 7.592099999999999, 3500
C, Timofey Mozgov, 12.384899999999998, 3500
SG, Tyreke Evans, 33.5242, 7500
PG, Isaiah Thomas, 33.930299999999995, 8100
C, Hassan Whiteside, 32.421499999999995, 7600
SF, Vince Carter, 2.7970999999999995, 3500
SF, Jared Dudley, 14.995599999999998, 3900
PF, Channing Frye, 12.485199999999999, 3500
C, Marcin Gortat, 31.215799999999998, 7000
C, Robin Lopez, 24.1074, 4100
PF, Markieff Morris, 10.665999999999999, 4400
SF, Matt Barnes, 18.5351, 5000
PG, Steve Blake, 10.1375, 3500
SF, Al-Farouq Aminu, 20.9198, 5100
SG, Randy Foye, 10.4301, 3500
SG, Eric Gordon, 20.9448, 4800
C, DeAndre Jordan, 36.1707, 7900
C, Chris Kaman, 0.9352999999999999, 3500
PG, Mo Williams, 7.522599999999999, 4200
C, Louis Amundson, 3.8526999999999996, 3500
SG, Monta Ellis, 27.511199999999995, 6000
PF, David Lee, 17.1404, 4100
PG, Jeremy Lin, 27.035399999999996, 5300
PF, Andrea Bargnani, 6.5592999999999995, 3500
PG, Jose Calderon, 19.0677, 4100
PF, Ed Davis, 13.9377, 3800
SG, DeMar DeRozan, 34.8914, 8200
C, Amir Johnson, 20.2269, 4400
