position, player, projection, salary
C, Matt Bonner, 2.3432, 3500
C, Tim Duncan, 26.194399999999998, 6000
SG, Manu Ginobili, 20.239199999999997, 4600
SG, Danny Green, 14.2448, 3800
SF, Richard Jefferson, 3.456, 3500
PG, Cory Joseph, 15.000800000000002, 3700
SF, Kawhi Leonard, 36.376799999999996, 8500
PG, Chris Paul, 36.1584, 9000
PF, Jason Smith, 3.1296, 3500
SF, Tony Allen, 16.048, 3900
PF, Darrell Arthur, 8.7224, 3500
PG, Mike Conley, 30.6512, 6500
C, Marc Gasol, 34, 7800
PF, Zach Randolph, 26.6256, 6500
SF, Chase Budinger, 9.0216, 3500
PG, Goran Dragic, 26.6968, 5800
PF, Jordan Hill, 18.5168, 4800
SG, Courtney Lee, 16.616799999999998, 4400
PG, Kyle Lowry, 39.6328, 8900
SG, Kevin Martin, 7.8312, 3900
SF, Marcus Morris, 22.628, 5200
PF, Patrick Patterson, 15.927999999999999, 3600
PF, Luis Scola, 21.4496, 4400
C, Ian Mahinmi, 21.7088, 5000
PF, Dirk Nowitzki, 27.187199999999997, 6900
SF, Jeremy Evans, 4.135199999999999, 3500
PG, Devin Harris, 14.977599999999999, 3600
SF, Gordon Hayward, 30.6456, 7600
C, Enes Kanter, 23.202399999999997, 4800
SF, C.J. Miles, 19.972, 4400
C, Cole Aldrich, 7.7016, 4000
C, Nick Collison, 5.7368, 3500
SF, Kevin Durant, 42.1408, 9900
PF, Serge Ibaka, 28.5464, 6500
PG, Reggie Jackson, 29.3112, 7200
C, Kendrick Perkins, 6.1624, 3500
SG, Raymond Felton, 20.243199999999998, 4800
SF, Wesley Matthews, 21.74, 5100
SF, Bojan Bogdanovic, 20.048799999999996, 4400
SG, Wayne Ellington, 16.5048, 3800
PF, Kevin Love, 34.793600000000005, 7400
SF, Chandler Parsons, 21.472799999999996, 5100
PG, Ricky Rubio, 32.0744, 7600
PF, Anthony Tolliver, 12.187199999999999, 3600
SF, Derrick Williams, 13.1208, 3800
SG, Arron Afflalo, 19.9384, 4600
PF, Kenneth Faried, 28.412000000000003, 6500
SF, Danilo Gallinari, 29.784, 7100
PG, Andre Miller, 11.337599999999998, 3500
C, Timofey Mozgov, 13.9744, 3500
SG, Tyreke Evans, 32.215199999999996, 7500
PG, Isaiah Thomas, 33.8368, 8100
C, Hassan Whiteside, 30.304, 7600
SF, Vince Carter, 1.3175999999999999, 3500
SF, Jared Dudley, 16.733599999999996, 3900
PF, Channing Frye, 12.331199999999999, 3500
C, Marcin Gortat, 29.2248, 7000
C, Robin Lopez, 21.434399999999997, 4100
PF, Markieff Morris, 6.596, 4400
SF, Matt Barnes, 18.0456, 5000
PG, Steve Blake, 6.7, 3500
SF, Al-Farouq Aminu, 21.3488, 5100
SG, Randy Foye, 9.665599999999998, 3500
SG, Eric Gordon, 22.748799999999996, 4800
C, DeAndre Jordan, 34.1192, 7900
C, Chris Kaman, 1.1167999999999998, 3500
PG, Mo Williams, 6.3456, 4200
C, Louis Amundson, 1.9112, 3500
SG, Monta Ellis, 26.5872, 6000
PF, David Lee, 15.182399999999998, 4100
PG, Jeremy Lin, 30.3024, 5300
PF, Andrea Bargnani, 10.260799999999998, 3500
PG, Jose Calderon, 17.9512, 4100
PF, Ed Davis, 16.6712, 3800
SG, DeMar DeRozan, 33.538399999999996, 8200
C, Amir Johnson, 19.7264, 4400
SF, James Johnson, 17.1352, 3500
C, Jonas Valanciunas, 23.0216, 5600
PF, Lavoy Allen, 13.4896, 3600
PF, Spencer Hawes, 15.116800000000001, 3800
PG, Jrue Holiday, 26.616799999999998, 5600
SG, Evan Turner, 28.307199999999998, 5700
C, Nikola Vucevic, 33.1856, 7500
PF, Thaddeus Young, 29.5488, 7100
SF, Carmelo Anthony, 34.7344, 8600
PG, Toney Douglas, 3.996, 3500
SG, Iman Shumpert, 15.960799999999999, 4100
C, Brook Lopez, 34.5008, 8500
SG, Anthony Morrow, 9.003999999999998, 3600
PG, Deron Williams, 27.1112, 6200
PF, Kevin Garnett, 13.044799999999999, 3500
SF, Jeff Green, 19.5808, 4800
SF, Paul Pierce, 11.7384, 3900
PF, Tobias Harris, 26.0112, 5900
PF, Ersan Ilyasova, 21.258399999999998, 5200
SG, Brandon Jennings, 18.953599999999998, 5500
PF, Jon Leuer, 19.9792, 4400
PG, Beno Udrih, 2.6847999999999996, 3500
SF, Paul George, 37.001599999999996, 8900
PG, George Hill, 25.74, 5600
SF, Lance Stephenson, 2.0208, 3500
PF, Jonas Jerebko, 5.7856000000000005, 3500
PG, Brandon Knight, 33.036, 6700
SF, Kyle Singler, 4.8064, 3500
PG, Rodney Stuckey, 19.3768, 4500
PF, Charlie Villanueva, 2.8983999999999996, 3500
SF, Alonzo Gee, 5.8, 3500
PG, Kyrie Irving, 26.4832, 7600
PG, Ramon Sessions, 20.5264, 4300
PF, Tristan Thompson, 24.4008, 4700
C, Anderson Varejao, 5.8592, 3500
C, Omer Asik, 12.557599999999999, 3500
SF, Luol Deng, 20.2608, 4400
PF, Trevor Booker, 18.721600000000002, 4300
C, JaVale McGee, 12.168, 3500
C, Kevin Seraphin, 2.5824, 3500
PG, John Wall, 37.7856, 9900
PF, Ryan Anderson, 24.852800000000002, 5700
PG, Jameer Nelson, 21.3152, 5500
SG, J.J. Redick, 22.195999999999998, 5000
C, Joel Anthony, 2.1456, 3500
PF, Chris Bosh, 34.9336, 7900
PG, Mario Chalmers, 17.0552, 4300
PG, Norris Cole, 22.539199999999997, 4400
PF, Udonis Haslem, 1.7479999999999998, 3500
SF, LeBron James, 44.438399999999994, 9700
SF, Mike Miller, 4.5832, 3500
SG, Dwyane Wade, 29.665599999999998, 7300
PG, D.J. Augustin, 7.6184, 3500
C, Bismack Biyombo, 16.712, 4800
SF, Dante Cunningham, 2.7887999999999997, 3500
PF, Boris Diaw, 14.016, 4200
SG, Gerald Henderson, 10.5336, 3500
PG, Kemba Walker, 38.9144, 8700
SG, Joe Johnson, 21.0536, 5200
C, Zaza Pachulia, 26.1208, 6600
PF, Josh Smith, 10.476, 3500
PF, Marvin Williams, 21.7856, 4700
PF, Nene Hilario, 10.5312, 4100
C, Tyson Chandler, 18.8848, 4000
PF, David West, 12.92, 3900
PG, Russell Westbrook, 46.2376, 10700
SF, James Jones, 1.3464, 3500
PF, Kris Humphries, 3.32, 3500
SG, J.R. Smith, 17.965600000000002, 4600
C, Alexis Ajinca, 9.0272, 3500
PG, Patrick Mills, 17.8272, 3800
SG, Garrett Temple, 18.7984, 4200
SG, Jamal Crawford, 17.9664, 3800
SG, Sasha Vujacic, 2.5992, 3500
SF, Tayshaun Prince, 10.089599999999999, 3500
PG, Ronnie Price, 10.660799999999998, 3600
SF, Wesley Johnson, 12.031199999999998, 3700
PG, Sonny Weems, 1.5087999999999997, 3500
C, Amar'e Stoudemire, 9.7448, 3500
PF, Lance Thomas, 14.711999999999998, 4000
SF, Gerald Green, 15.871199999999998, 3800
SF, P.J. Tucker, 20.0936, 4300
PG, Donald Sloan, 12.9728, 3500
PF, Andrew Nicholson, 4.9887999999999995, 3600
SF, Will Barton, 31.500799999999998, 7300
PG, Jared Cunningham, 6.832, 3500
PF, Mirza Teletovic, 15.3312, 3900
PG, Brian Roberts, 4.845599999999999, 3500
PG, Pablo Prigioni, 1.5896000000000001, 3500
SF, Maurice Harkless, 12.976799999999999, 3600
PF, Kyle O'Quinn, 10.929599999999999, 3800
SG, John Jenkins, 1.7447999999999997, 3500
SG, Jeremy Lamb, 23.18, 4500
SF, Jae Crowder, 26.869600000000002, 6200
SF, Evan Fournier, 19.7088, 5000
SG, Dion Waiters, 14.625599999999999, 4000
