position, player, projection, salary
C, Matt Bonner, 2.1891, 3500
C, Tim Duncan, 25.644699999999997, 6000
SG, Manu Ginobili, 20.3496, 4600
SG, Danny Green, 14.9049, 3800
SF, Richard Jefferson, 4.6405, 3500
PG, Cory Joseph, 14.257900000000001, 3700
SF, Kawhi Leonard, 35.2084, 8500
PG, Chris Paul, 36.8392, 9000
PF, Jason Smith, 5.5423, 3500
SF, Tony Allen, 16.323999999999998, 3900
PF, Darrell Arthur, 9.4837, 3500
PG, Mike Conley, 30.5431, 6500
C, Marc Gasol, 33.425000000000004, 7800
PF, Zach Randolph, 27.5778, 6500
SF, Chase Budinger, 9.6633, 3500
PG, Goran Dragic, 26.505899999999997, 5800
PF, Jordan Hill, 18.7284, 4800
SG, Courtney Lee, 17.6909, 4400
PG, Kyle Lowry, 39.9364, 8900
SG, Kevin Martin, 9.0456, 3900
SF, Marcus Morris, 21.926499999999997, 5200
PF, Patrick Patterson, 15.514, 3600
PF, Luis Scola, 21.3898, 4400
C, Ian Mahinmi, 21.2994, 5000
PF, Dirk Nowitzki, 26.9986, 6900
SF, Jeremy Evans, 3.9351, 3500
PG, Devin Harris, 13.9288, 3600
SF, Gordon Hayward, 31.4253, 7600
C, Enes Kanter, 22.9862, 4800
SF, C.J. Miles, 20.6735, 4400
C, Cole Aldrich, 10.8158, 4000
C, Nick Collison, 4.913399999999999, 3500
SF, Kevin Durant, 42.7779, 9900
PF, Serge Ibaka, 28.583199999999998, 6500
PG, Reggie Jackson, 28.973100000000002, 7200
C, Kendrick Perkins, 6.0037, 3500
SG, Raymond Felton, 20.0891, 4800
SF, Wesley Matthews, 21.6825, 5100
SF, Bojan Bogdanovic, 21.0194, 4400
SG, Wayne Ellington, 16.6474, 3800
PF, Kevin Love, 33.2618, 7400
SF, Chandler Parsons, 21.718899999999998, 5100
PG, Ricky Rubio, 32.5597, 7600
PF, Anthony Tolliver, 12.5736, 3600
SF, Derrick Williams, 14.2179, 3800
SG, Arron Afflalo, 20.7917, 4600
PF, Kenneth Faried, 28.7685, 6500
SF, Danilo Gallinari, 29.692, 7100
PG, Andre Miller, 9.771299999999998, 3500
C, Timofey Mozgov, 13.3097, 3500
SG, Tyreke Evans, 32.7626, 7500
PG, Isaiah Thomas, 33.8759, 8100
C, Hassan Whiteside, 31.1895, 7600
SF, Vince Carter, 1.9363, 3500
SF, Jared Dudley, 16.0068, 3900
PF, Channing Frye, 12.395600000000002, 3500
C, Marcin Gortat, 30.057399999999998, 7000
C, Robin Lopez, 22.5522, 4100
PF, Markieff Morris, 8.298, 4400
SF, Matt Barnes, 18.250300000000003, 5000
PG, Steve Blake, 8.1375, 3500
SF, Al-Farouq Aminu, 21.1694, 5100
SG, Randy Foye, 9.985299999999999, 3500
SG, Eric Gordon, 21.9944, 4800
C, DeAndre Jordan, 34.9771, 7900
C, Chris Kaman, 1.0409, 3500
PG, Mo Williams, 6.8378, 4200
C, Louis Amundson, 2.7231, 3500
SG, Monta Ellis, 26.9736, 6000
PF, David Lee, 16.0012, 4100
PG, Jeremy Lin, 28.9362, 5300
PF, Andrea Bargnani, 8.7129, 3500
PG, Jose Calderon, 18.4181, 4100
PF, Ed Davis, 15.528100000000002, 3800
SG, DeMar DeRozan, 34.1042, 8200
C, Amir Johnson, 19.935700000000004, 4400
SF, James Johnson, 15.497600000000002, 3500
C, Jonas Valanciunas, 23.0883, 5600
PF, Lavoy Allen, 13.947299999999998, 3600
PF, Spencer Hawes, 15.0409, 3800
PG, Jrue Holiday, 25.3909, 5600
SG, Evan Turner, 27.9461, 5700
C, Nikola Vucevic, 31.8953, 7500
PF, Thaddeus Young, 30.519399999999997, 7100
SF, Carmelo Anthony, 35.852199999999996, 8600
PG, Toney Douglas, 3.6854999999999998, 3500
SG, Iman Shumpert, 15.275399999999998, 4100
C, Brook Lopez, 36.63290000000001, 8500
SG, Anthony Morrow, 9.8895, 3600
PG, Deron Williams, 24.7606, 6200
PF, Kevin Garnett, 13.1299, 3500
SF, Jeff Green, 20.1604, 4800
SF, Paul Pierce, 13.1667, 3900
PF, Tobias Harris, 25.385599999999997, 5900
PF, Ersan Ilyasova, 21.9392, 5200
SG, Brandon Jennings, 17.7668, 5500
PF, Jon Leuer, 19.7446, 4400
PG, Beno Udrih, 3.8624, 3500
SF, Paul George, 37.5283, 8900
PG, George Hill, 25.97, 5600
SF, Lance Stephenson, 2.8304, 3500
PF, Jonas Jerebko, 6.5078000000000005, 3500
PG, Brandon Knight, 32.093, 6700
SF, Kyle Singler, 5.1882, 3500
PG, Rodney Stuckey, 18.7834, 4500
PF, Charlie Villanueva, 4.0967, 3500
SF, Alonzo Gee, 6.0875, 3500
PG, Kyrie Irving, 25.9841, 7600
PG, Ramon Sessions, 21.023200000000003, 4300
PF, Tristan Thompson, 23.6579, 4700
C, Anderson Varejao, 5.7971, 3500
C, Omer Asik, 11.9688, 3500
SF, Luol Deng, 19.5754, 4400
PF, Trevor Booker, 18.7883, 4300
C, JaVale McGee, 10.834, 3500
C, Kevin Seraphin, 3.4012000000000002, 3500
PG, John Wall, 39.3703, 9900
PF, Ryan Anderson, 24.4089, 5700
PG, Jameer Nelson, 23.587600000000002, 5500
SG, J.J. Redick, 20.1605, 5000
C, Joel Anthony, 2.3503, 3500
PF, Chris Bosh, 35.6443, 7900
PG, Mario Chalmers, 17.5451, 4300
PG, Norris Cole, 22.937099999999997, 4400
PF, Udonis Haslem, 2.3114999999999997, 3500
SF, LeBron James, 42.4167, 9700
SF, Mike Miller, 4.6591000000000005, 3500
SG, Dwyane Wade, 29.9853, 7300
PG, D.J. Augustin, 7.2067000000000005, 3500
C, Bismack Biyombo, 17.0685, 4800
SF, Dante Cunningham, 2.8394, 3500
PF, Boris Diaw, 15.833, 4200
SG, Gerald Henderson, 10.6693, 3500
PG, Kemba Walker, 40.4922, 8700
SG, Joe Johnson, 20.4418, 5200
C, Zaza Pachulia, 27.7929, 6600
PF, Josh Smith, 10.0505, 3500
PF, Marvin Williams, 21.0703, 4700
PF, Nene Hilario, 8.0081, 4100
C, Tyson Chandler, 18.6249, 4000
PF, David West, 14.4725, 3900
PG, Russell Westbrook, 47.25880000000001, 10700
SF, James Jones, 2.8207000000000004, 3500
PF, Kris Humphries, 5.4475, 3500
SG, J.R. Smith, 17.9978, 4600
C, Alexis Ajinca, 8.7811, 3500
PG, Patrick Mills, 13.5561, 3800
SG, Garrett Temple, 18.271700000000003, 4200
SG, Jamal Crawford, 17.830699999999997, 3800
SG, Sasha Vujacic, 2.4796, 3500
SF, Tayshaun Prince, 10.5473, 3500
PG, Ronnie Price, 11.9879, 3600
SF, Wesley Johnson, 13.245600000000001, 3700
PG, Sonny Weems, 2.2493999999999996, 3500
C, Amar'e Stoudemire, 9.5424, 3500
PF, Lance Thomas, 13.918499999999998, 4000
SF, Gerald Green, 16.1656, 3800
SF, P.J. Tucker, 19.4243, 4300
PG, Donald Sloan, 12.643899999999999, 3500
